DateTime,Rnitrif,Knitrif,Kanmx_amm,Kdnra_oxy,Fsed_amm,Ksed_amm,RMSE
6/9/20 13:46,0.011162369,62.86523406,0.873947271,0.229754428,26.43411307,1.33608215,4.030003291
6/9/20 13:36,0.005607527,63.09668899,0.67197615,0.237525179,23.61053361,1.837982422,4.030462987
6/9/20 13:37,0.01052619,67.51435549,0.744922433,0.194891889,24.77214965,1.579182223,4.03101279
6/9/20 14:14,0.001,54.25778131,1.087503988,0.710520748,30,1.383505041,4.032979622
6/9/20 14:01,0.008129405,60.61386434,0.851039794,0.500298464,27.36434484,1.445679068,4.034943478
6/9/20 14:13,0.00293365,57.21207688,0.940258161,0.646187278,28.76308232,1.475557549,4.036717174
6/9/20 13:54,0.004812023,60.98150471,0.7365939,0.450029105,26.68761318,1.570448766,4.037192349
6/9/20 14:15,0.001,56.74184434,0.91139888,0.630351124,29.70344933,1.204738319,4.038353288
6/9/20 13:56,0.006021024,62.37736944,0.708635834,0.418655813,24.48531386,2.337801099,4.03906897
6/9/20 13:53,0.013074531,62.60003338,0.699221362,0.320428651,25.211072,1.839922516,4.040108743
6/9/20 14:03,0.002940311,61.06591874,0.911303951,0.598291069,28.03296278,1.657604562,4.041940358
6/9/20 13:59,0.008313056,61.49661219,0.847112854,0.492685763,27.17293787,1.478603556,4.04239409
6/9/20 13:22,0.001,75.903689,0.25616984,0.343580652,24.66949716,1.605710651,4.043508889
6/9/20 13:29,0.001,67.85694104,0.388615321,0.165819997,20.55462457,2.452486958,4.043766618
6/9/20 14:10,0.001,57.29870933,0.902563758,0.633596999,28.26046362,1.490668045,4.043866198
6/9/20 14:03,0.011466314,64.32225387,0.775560337,0.503653493,26.35365213,1.998078441,4.043937081
6/9/20 12:56,0.001,50.85328674,0.532383346,1.289632623,7.569752295,5.443598343,4.044352169
6/9/20 14:01,0.002941387,61.70666285,0.812914699,0.507464932,27.59297669,1.356297723,4.046310604
6/9/20 13:59,0.001,62.99869245,0.825565558,0.522735753,25.80227799,1.995444778,4.046699815
6/9/20 14:12,0.001,59.9643212,0.932164092,0.648543287,29.64340313,1.345235883,4.048971251
6/9/20 13:59,0.001,61.33731713,0.72995043,0.406950187,26.48513347,1.873928748,4.049874004
6/9/20 14:06,0.001597095,59.57140462,0.948319788,0.591782624,28.8270925,1.842075508,4.050099168
6/9/20 13:32,0.001,67.54118495,0.700763924,0.232832206,24.76335695,2.136534331,4.050203166
6/9/20 14:05,0.005540629,60.11107977,0.875385579,0.510838036,27.04958242,1.7978167,4.051898041
6/9/20 13:16,0.001244708,66.4993244,0.229325661,0.01,25.98819434,2.07143941,4.053291606
6/9/20 13:45,0.024762202,62.33944494,0.916354526,0.487958138,25.81092845,1.6788158,4.053383864
6/9/20 14:04,0.005929581,57.2050278,0.780369746,0.624890664,26.35503505,2.050961602,4.053480175
6/9/20 13:11,0.001,67.83923045,0.289951716,0.259967206,17.88253172,2.570115589,4.053912682
6/9/20 13:26,0.001,63.13754301,0.80041116,0.418060692,22.58741029,2.503742746,4.053918917
6/9/20 14:06,0.005635417,56.87422578,0.917423866,0.549845515,26.56886731,1.951139086,4.054671759
6/9/20 14:06,0.001274291,57.35380875,0.885293824,0.583541326,26.36564955,1.774405566,4.057009347
6/9/20 14:07,0.005970415,61.60606602,0.969952568,0.634165961,28.39628733,1.709064487,4.057409056
6/9/20 14:00,0.012483488,60.63746488,0.805722878,0.31557687,27.02319362,1.843181228,4.057733559
6/9/20 14:09,0.009142366,59.76165523,0.961668716,0.76569743,28.35565552,1.945398823,4.058354046
6/9/20 13:52,0.013308487,61.31233337,0.667902418,0.371886303,25.68419015,1.571724231,4.05880569
6/9/20 14:03,0.003541806,62.82358463,0.861225603,0.57527707,27.5793559,1.728051029,4.059004524
6/9/20 13:38,0.01005013,61.69839781,0.678965118,0.131085067,25.10567511,1.954832343,4.059609783
6/9/20 13:52,0.016089506,60.73740836,0.850703153,0.406121558,25.38114018,1.703608519,4.060244447
6/9/20 14:12,0.001,59.27793901,0.953834298,0.708651023,29.66805642,1.170460774,4.060556791
6/9/20 13:32,0.004934157,64.54483777,0.448917468,0.212341986,24.51582623,1.838531459,4.060683392
6/9/20 13:58,0.003346612,60.82572988,0.876150306,0.40190399,26.00230712,1.874448821,4.061077497
6/9/20 13:19,0.001,64.1070368,0.094450371,0.576842756,20.65142136,2.422100745,4.061178826
6/9/20 13:33,0.001529762,63.51441584,0.368293875,0.349071444,25.36999977,1.646195813,4.06147585
6/9/20 14:01,0.001,61.30952288,0.839763242,0.434515253,25.91687,1.637535405,4.061693811
6/9/20 13:52,0.007197668,61.0585139,0.575735695,0.321972029,25.55746697,1.913483895,4.061780445
6/9/20 13:00,0.001,31.52063878,0.180398189,1.25675867,14.62287899,3.666394253,4.06192152
6/9/20 14:11,0.001,58.43426791,0.964943674,0.653279479,29.17604768,1.228164712,4.062179244
6/9/20 13:45,0.001,55.65603692,0.771089911,0.216260789,25.75470649,1.793992118,4.062892981
6/9/20 14:05,0.001,58.35307187,0.803981708,0.436597744,27.7388237,1.829501394,4.063402749
6/9/20 13:41,0.001,57.68721289,0.746417681,0.417235151,25.21550928,2.379501685,4.064021573
6/9/20 13:33,0.002307252,57.85273916,0.669030145,0.176947824,24.98749855,1.932805942,4.064227392
6/9/20 13:30,0.001,70.79677899,0.352010848,0.32856785,22.12049507,2.358546711,4.064284881
6/9/20 13:42,0.011253118,60.07444003,0.705735754,0.088105545,27.78502955,1.532603078,4.064306638
6/9/20 13:46,0.001016644,57.94008901,0.830874099,0.420382459,25.3042536,1.782238113,4.064367713
6/9/20 12:53,0.001,47.62691295,0.001,1.537195275,6.809204507,6.02943807,4.065247413
6/9/20 13:46,0.007543861,56.66417154,0.806694996,0.387345973,25.09561626,2.10748293,4.066229274
6/9/20 13:38,0.001,56.39785472,0.599269454,0.308585062,25.93397033,1.874898278,4.066473643
6/9/20 13:55,0.016272574,62.7154797,0.772595855,0.433824436,24.60327708,2.182325769,4.066865438
6/9/20 13:28,0.001944408,68.24828329,0.618319406,0.313414679,26.41840489,1.310888997,4.067549694
6/9/20 13:57,0.004847812,59.08812377,0.884102787,0.44146827,25.56354275,1.740393282,4.067829912
6/9/20 13:08,0.002695376,68.62778904,0.141743941,0.646407985,15.38442399,3.883045974,4.070496139
6/9/20 13:52,0.001,61.13079085,0.659145202,0.402892496,25.30425484,1.625626827,4.071136619
6/9/20 14:12,0.003516678,61.41398535,0.780421972,0.591612564,27.04961651,1.647620701,4.071384632
6/9/20 13:22,0.011935533,65.31342101,0.108546241,0.328533105,25.22856267,2.377575103,4.071530444
6/9/20 13:38,0.001,60.27929438,0.742610144,0.096461481,25.32187437,1.989909601,4.0719226
6/9/20 14:11,0.001869516,60.09559532,1.038263087,0.487697868,28.39381621,1.697261586,4.07223875
6/9/20 13:56,0.017883824,62.27079801,0.739635725,0.341767655,25.21515405,1.731613688,4.072357253
6/9/20 14:04,0.010982962,59.87060892,0.959250718,0.537768639,29.48897301,1.200928267,4.072405869
6/9/20 13:41,0.001,65.29445827,0.651882544,0.232092922,24.29897671,2.235735137,4.072601658
6/9/20 13:57,0.00518991,64.41772008,0.711476596,0.439640496,24.86590821,1.915684395,4.07342167
6/9/20 13:45,0.001,54.00163202,0.949591101,0.235624221,28.30608004,1.399936322,4.073515385
6/9/20 14:02,0.001260612,60.07039041,0.728686547,0.415581563,27.35436145,2.053656884,4.07404552
6/9/20 13:44,0.001,56.77957563,0.81250188,0.292490719,26.04219242,2.167692677,4.074104796
6/9/20 13:58,0.002027321,65.07641513,0.758357389,0.454912132,25.85283899,1.93000766,4.075523254
6/9/20 13:52,0.003573796,60.9246008,0.70492105,0.494438149,25.33077912,1.802688853,4.075735419
6/9/20 14:00,0.001,60.12718106,0.705604426,0.437236009,24.6734374,2.038660905,4.075881393
6/9/20 14:00,0.01186113,64.72252224,0.765699045,0.385201939,26.93120116,1.56078702,4.076176052
6/9/20 14:06,0.008897437,60.23881909,0.855879537,0.546025025,26.77734865,1.988547541,4.076296103
6/9/20 13:55,0.015894043,59.05734982,0.780843097,0.403643468,25.82418746,1.528940374,4.076426698
6/9/20 12:52,0.001,37.07430784,0.001,2.126062641,5.075917692,8.110689078,4.076790933
6/9/20 13:53,0.009398341,61.71270662,0.718474133,0.271422627,26.19534384,2.15306861,4.078566616
6/9/20 13:55,0.007550662,64.48604098,0.676136704,0.359526659,25.40011398,1.891281797,4.078787678
6/9/20 14:10,0.007323045,60.44481558,1.06001509,0.537728778,29.71199289,1.473355963,4.079081643
6/9/20 14:13,0.006190137,57.61790832,0.933513151,0.688719005,28.57374013,1.673839701,4.080699876
6/9/20 13:26,0.001,62.97039277,0.109129668,0.510642493,23.87971178,1,4.081484532
6/9/20 13:34,0.001,61.85143705,0.58416255,0.12628885,26.92102286,1.590855503,4.082490285
6/9/20 13:35,0.001,64.22269301,0.635757487,0.289030738,25.62760748,2.218902379,4.083336406
6/9/20 13:18,0.001,56.7065115,0.353430959,0.026978295,30,1.617934454,4.084625238
6/9/20 13:15,0.001,54.78226988,0.887674112,0.01,20.15533846,2.122019414,4.084666834
6/9/20 13:36,0.008509977,66.52961337,0.528600728,0.332223093,24.77979027,1.76455897,4.084729291
6/9/20 14:07,0.009334772,59.05801145,0.870345329,0.611352358,27.15797039,2.051528927,4.085991353
6/9/20 13:35,0.001,63.99503208,0.550545942,0.215268766,25.77189931,1.233132978,4.086072112
6/9/20 14:07,0.006311986,57.42587348,0.894006326,0.591640939,28.53330365,1.973424659,4.086584485
6/9/20 13:42,0.007913172,57.30665513,0.686500236,0.368474729,25.95920274,1.578256598,4.086688617
6/9/20 13:51,0.007505195,59.48938061,0.875945731,0.444733358,26.17573273,1.536056258,4.086907035
6/9/20 14:02,0.004541836,56.8506018,0.891846881,0.488021382,26.11755781,1.524434921,4.08707118
6/9/20 13:36,0.001,63.56357836,0.54267073,0.071596374,25.86613926,1.586876133,4.087470099
6/9/20 13:31,0.001,60.48591475,0.757217301,0.442100164,23.02721065,1.549170267,4.087566387
6/9/20 14:05,0.012939278,58.4109222,0.794773732,0.583453882,26.59147135,1.780221431,4.087639045
6/9/20 13:40,0.001,58.82356095,0.565004576,0.189003407,24.73142903,1.82682129,4.088093488
6/9/20 14:05,0.008108132,58.09433257,1.037682803,0.488321514,28.87010665,1.399486899,4.088105273
6/9/20 14:11,0.006190746,58.80870167,1.049572439,0.670807467,30,1.25584283,4.088315846
6/9/20 13:37,0.001,61.60993742,0.625215202,0.370586099,26.00831858,2.262063847,4.088346213
6/9/20 13:15,0.001,62.57413794,0.358029648,0.01,26.61126344,2.355585112,4.089944223
6/9/20 13:57,0.004638726,60.44519864,0.787081837,0.429884436,25.71178864,1.648755194,4.090264883
6/9/20 13:53,0.012568723,55.4912826,0.89232916,0.490327187,26.49951274,1.850059584,4.090278335
6/9/20 13:57,0.010774582,61.01028087,0.826938102,0.394072108,24.68289285,2.272025576,4.091209829
6/9/20 13:44,0.001,59.52589391,0.766056917,0.31560743,25.33647423,1.895696855,4.094926717
6/9/20 14:01,0.005360586,60.27342209,0.738934439,0.518994025,25.27908213,2.121765418,4.095069622
6/9/20 14:14,0.002485107,56.80273788,1.000196793,0.772539134,30,1.521109537,4.095619298
6/9/20 14:01,0.001,58.55690134,0.822538482,0.465794722,26.95806703,1.388926736,4.096314142
6/9/20 13:17,0.009606981,80,0.902934357,0.01,23.74514764,2.517808708,4.09734406
6/9/20 14:00,0.005860622,59.38209655,0.866265146,0.476971447,27.63857975,1.572752167,4.098056689
6/9/20 13:43,0.008474582,59.85024064,0.755718905,0.201012531,27.18747057,1.716260038,4.098607789
6/9/20 13:22,0.014159249,59.17823235,1.286226706,1.021803608,22.15928145,2.742747768,4.099304788
6/9/20 13:07,0.001,80,0.7734228,0.113962415,17.68382423,3.030940849,4.100437586
6/9/20 13:59,0.001,61.0696401,0.844817731,0.379322797,26.48825303,2.054264607,4.100677041
6/9/20 13:34,0.001,65.25032554,0.610658365,0.291477965,23.40101306,1.609992747,4.101329013
6/9/20 13:01,0.029228102,68.02916385,0.001,0.01,20.69305486,1.850665275,4.102584951
6/9/20 13:45,0.008605146,60.26050237,0.804987522,0.395767152,25.94261589,1.792849374,4.10299581
6/9/20 13:33,0.001,65.05752353,0.438358674,0.042791287,22.37597108,2.383706699,4.103157613
6/9/20 13:34,0.017229472,63.8753325,0.756014514,0.263453867,25.23964234,1.766949861,4.103177749
6/9/20 13:55,0.005691155,63.59934458,0.73630744,0.373863252,25.39644188,1.690002762,4.106476067
6/9/20 14:04,0.001,56.7127656,1.075015092,0.649586131,29.17751912,1.677570855,4.107102635
6/9/20 14:08,0.004549588,61.68361826,0.971392276,0.588690817,29.15383055,1.745144737,4.108580438
6/9/20 13:56,0.0149381,60.81613989,0.866507668,0.297243376,25.94875622,1.766979339,4.109226924
6/9/20 13:56,0.004516657,65.65263935,0.771227626,0.394127323,26.37939009,1.91375277,4.109834068
6/9/20 13:40,0.001,56.5310306,0.667438639,0.321849335,26.36819852,2.200209213,4.109849459
6/9/20 14:04,0.01167982,56.74898857,0.718526128,0.497791114,27.17472241,1.547987059,4.109956941
6/9/20 13:55,0.013367429,62.10296909,0.914768884,0.39164086,26.42789085,1.560075213,4.110626648
6/9/20 14:00,0.005990742,59.87790852,0.790682072,0.514952872,28.33692102,1.23548173,4.11107272
6/9/20 13:13,0.001,57.72771435,0.550714866,0.01,22.46472703,1.001724547,4.111439497
6/9/20 13:35,0.019145656,66.56836797,0.544412593,0.338364026,26.43089809,2.064762691,4.112078656
6/9/20 14:10,0.007996324,59.46464512,0.899161662,0.718318514,29.89283637,1.352647495,4.112136496
6/9/20 14:06,0.003944054,59.13477156,0.863849986,0.569755599,26.61228567,2.20644696,4.113092421
6/9/20 14:09,0.007629614,56.71118707,0.903564114,0.637348919,26.72084937,1.904585716,4.11328739
6/9/20 14:08,0.001,56.33717758,0.945077619,0.721811368,28.8814326,1.814398058,4.113576283
6/9/20 13:38,0.01641612,65.57386754,0.799075093,0.377333132,25.91406811,1.401200785,4.113779025
6/9/20 13:06,0.001,77.55518211,0.001,0.418089889,16.60080791,2.415299851,4.114652426
6/9/20 14:05,0.006344353,60.91579301,0.886289674,0.634468236,27.58082057,1.595255699,4.115922407
6/9/20 13:51,0.007593947,58.27492212,0.905216045,0.295422704,26.78396175,1.679616015,4.115982784
6/9/20 13:44,0.003798753,55.68229199,0.652900632,0.358842291,26.99020531,1.88661338,4.116457428
6/9/20 14:14,0.001336946,58.72802566,1.062073481,0.656040117,30,1.12914907,4.116806386
6/9/20 14:00,0.001,58.1510613,0.788725574,0.461196337,26.67013241,1.604301531,4.118789138
6/9/20 14:03,0.003964678,62.59678905,0.862186882,0.598478907,27.78180047,1.20611731,4.118933607
6/9/20 14:04,0.001,56.67112533,0.808793639,0.521127138,27.51446975,1.893257878,4.119416517
6/9/20 13:31,0.001,62.74522068,0.64917756,0.365225265,23.04495143,1.468793403,4.120908607
6/9/20 13:53,0.003519025,58.70563748,0.583686555,0.344711162,25.0227605,2.333081896,4.121874546
6/9/20 13:17,0.001,66.82984293,1.402670698,0.021063895,24.26483822,1,4.12239568
6/9/20 13:54,0.012074973,57.09786378,0.648137007,0.32236132,25.5696191,1.4200274,4.122420958
6/9/20 13:14,0.001,61.13857192,0.518514805,0.132874878,27.81956547,1,4.123509915
6/9/20 14:10,0.001861705,60.74518088,0.95411541,0.615529229,28.38095238,1.333481666,4.124596655
6/9/20 13:44,0.001,57.21105326,0.873691394,0.354448686,27.78559791,2.22988192,4.125556951
6/9/20 13:30,0.004836336,66.20664816,0.636490111,0.176926478,23.09521385,2.818940389,4.125996432
6/9/20 13:59,0.008727583,61.98246357,0.693296856,0.405175099,25.97951043,1.39020097,4.126313802
6/9/20 13:11,0.010225974,80,0.15478102,0.01,23.49950569,1.578074716,4.126339232
6/9/20 13:14,0.012419091,31.02826253,1.499126487,0.463645986,19.09690018,2.791565329,4.127070368
6/9/20 13:54,0.009678958,63.69713946,0.714003529,0.416693123,25.00902486,1.634413221,4.129015408
6/9/20 13:52,0.016966668,58.321598,0.789233876,0.290059153,24.97554515,2.019008776,4.129267066
6/9/20 13:17,0.001,61.99406048,0.42371959,0.315957601,14.41855477,4.757658333,4.131263737
6/9/20 14:01,0.005393563,62.04891159,0.797631642,0.515428712,26.70783775,2.174462531,4.131592474
6/9/20 13:39,0.026532739,64.59887587,0.791439611,0.187942985,25.20349177,1.910716652,4.131753885
6/9/20 13:40,0.017544549,58.30582082,0.85836593,0.303040671,25.10675925,1.77365941,4.132624147
6/9/20 12:54,0.001,30.07256651,0.001,0.01,5.809499071,5.923941703,4.133386811
6/9/20 13:59,0.009078078,60.68553132,0.756255395,0.37044788,26.85512756,1.507064528,4.134056665
6/9/20 13:54,0.00938842,60.23319011,0.832188978,0.303759908,26.43750102,1.632026017,4.134871083
6/9/20 13:38,0.001,61.88358791,0.70028997,0.249901076,24.83414474,1.49732385,4.135547905
6/9/20 13:44,0.015725445,63.13582949,1.095908138,0.440047384,26.46174397,1.383035208,4.13570773
6/9/20 13:59,0.007758252,58.75319196,0.821171657,0.394827143,26.20170205,1.909493981,4.136322719
6/9/20 13:57,0.007487735,61.27699,0.73943819,0.388653304,25.33178321,2.295331302,4.136717871
6/9/20 13:39,0.00259829,59.72343077,0.838773872,0.225793135,25.46234695,1.426986358,4.136730463
6/9/20 13:39,0.005738856,58.46577362,0.769487477,0.079731589,27.70427971,1.185021644,4.137195884
6/9/20 13:44,0.016565362,65.09581146,0.985137657,0.400910433,24.06880592,2.126897692,4.137944396
6/9/20 13:46,0.006362231,58.35454587,0.697856917,0.34447782,25.34969233,2.42672759,4.138270561
6/9/20 13:42,0.015505225,59.95428107,0.638574198,0.392709033,26.50438612,2.355815942,4.138997037
6/9/20 14:15,0.001,58.72178045,0.979925976,0.607264576,30,1,4.139216575
6/9/20 13:52,0.001,59.3241531,0.665908044,0.306480505,26.31992484,2.331657594,4.139601932
6/9/20 13:08,0.001,80,0.27366111,0.01,20.30513363,1,4.13962732
6/9/20 14:07,0.009515929,60.84815993,0.820290769,0.419498138,26.590237,1.765888298,4.139821217
6/9/20 14:08,0.003924652,58.5726594,0.959828276,0.62300639,25.67412867,1.969992765,4.140606664
6/9/20 13:08,0.01359793,70.42659053,0.259098465,0.504457325,19.2900264,3.21522021,4.142486536
6/9/20 13:43,0.021387649,62.18200229,0.743960081,0.1933693,26.30205086,1.928069913,4.143242241
6/9/20 13:36,0.018579459,62.72468633,0.531881896,0.168477871,26.20555217,1.869630031,4.143615603
6/9/20 13:13,0.001,58.00173019,0.664439597,0.526065854,24.63428192,1.004738657,4.143813829
6/9/20 13:41,0.012925564,60.84955281,0.709443814,0.024988519,26.94390095,2.064045238,4.1448948
6/9/20 13:43,0.02464853,58.56718355,0.679126867,0.292412257,26.77142048,2.191840224,4.145896245
6/9/20 14:09,0.0039588,59.35342425,0.944176574,0.677141808,28.84188041,1.917291556,4.147992132
6/9/20 13:20,0.040938939,66.29809103,1.214546806,0.01,30,1.822027619,4.148664694
6/9/20 13:12,0.001,74.22296928,0.413911587,0.01,25.60542828,2.404602188,4.149578867
6/9/20 13:19,0.001271506,57.29352619,0.702992807,0.596794926,27.52289405,1.794253141,4.151507533
6/9/20 13:43,0.006439288,58.72315998,0.789541505,0.25602533,27.21139597,2.263930139,4.151762397
6/9/20 13:21,0.001,64.94677111,0.218474473,0.236170274,27.63335866,1,4.155549374
6/9/20 13:53,0.001,56.81392262,0.597093378,0.306798054,26.03914624,1.189896826,4.156320025
6/9/20 13:41,0.010074217,57.09118746,0.863138587,0.405359236,27.27810523,2.302212145,4.157100822
6/9/20 13:42,0.015338049,58.53813449,0.655739252,0.170943309,25.95149586,1.895992923,4.157516602
6/9/20 13:45,0.015379747,58.8442656,0.768217252,0.174516865,27.51464143,1.63032972,4.158565554
6/9/20 13:08,0.001325165,80,0.001,1.416805295,21.33634898,1.808415982,4.158763735
6/9/20 13:33,0.001,64.59665644,0.546231719,0.32342385,24.83125543,1.613169712,4.160001719
6/9/20 13:42,0.001,55.94043149,0.662219505,0.345598078,26.08546295,2.118235173,4.160046636
6/9/20 14:14,0.004417098,55.52271203,1.007532169,0.579178184,30,1,4.160737487
6/9/20 12:46,0.001,1,5,3.060422008,3.26701706,6.678515834,4.161331292
6/9/20 13:10,0.001,79.44653507,0.001,0.127790167,24.04438597,2.70419573,4.164265507
6/9/20 13:13,0.001,80,0.005526995,0.01,27.08029414,1.031082845,4.165153163
6/9/20 14:04,0.01135755,61.17070918,0.850415003,0.595153628,27.8025775,1.366262822,4.165288411
6/9/20 13:56,0.013736597,60.97308919,0.826163384,0.374633251,26.2219684,1.278357896,4.165863043
6/9/20 13:51,0.010403293,63.78247584,0.909577614,0.453153564,25.11356665,2.356787958,4.166385269
6/9/20 13:58,0.013562999,56.69532687,0.917768964,0.439183457,26.33606509,2.324783232,4.166651841
6/9/20 13:24,0.001,46.74820393,0.509147137,0.87081383,20.91994297,2.76796811,4.169530419
6/9/20 13:35,0.001,67.96094998,0.564604524,0.152159808,26.59283047,1.395998177,4.172684136
6/9/20 13:39,0.003554205,61.32845505,0.655659705,0.090908009,25.01839758,1.121422204,4.174929503
6/9/20 13:24,0.001,53.84056938,0.443165616,0.405097514,24.23109083,2.605756154,4.175674741
6/9/20 12:59,0.001,58.98972305,0.215919195,0.01,15.33185742,1.609649483,4.177386433
6/9/20 12:48,0.001,13.03205791,0.001,2.536365874,1,5.248247907,4.178562152
6/9/20 13:58,0.017258731,59.32193306,0.922213104,0.402602262,26.95810917,1.44845589,4.179737691
6/9/20 13:36,0.010103006,63.36894811,0.629205553,0.182438605,25.99287477,2.380778639,4.181367792
6/9/20 12:53,0.001,41.78769199,0.001,0.01,6.123308249,2.554024457,4.181385241
6/9/20 14:01,0.018817631,62.40200431,0.85303197,0.49676451,26.62633408,1.458634856,4.18280706
6/9/20 14:08,0.008981083,59.10330057,0.973983032,0.68626246,29.12414776,1.807779402,4.183928018
6/9/20 14:09,0.005004902,61.2588952,0.889311226,0.525077886,26.97821905,2.203342624,4.184176239
6/9/20 13:04,0.001,59.10189666,0.136204778,1.014669067,13.93968211,4.795921679,4.185618184
6/9/20 13:28,0.009302906,63.73947418,0.612664119,0.349859227,24.36016255,1,4.187956649
6/9/20 13:39,0.003016993,63.43416523,0.685789914,0.163009657,26.68425661,2.109935578,4.190017309
6/9/20 13:25,0.031568426,49.40207526,0.769670681,0.251928721,22.75167797,2.915658366,4.192582195
