DateTime,Fsed_rsi,Ksed_rsi,RMSE
2020-07-03 11:28:40,1,1,37.5502894145273
2020-07-03 11:28:22,1,1,37.5502894145273
2020-07-03 11:28:07,1,1.05103307963116,37.5643493157789
2020-07-03 11:27:54,1.09706012377654,1.04007934533277,37.6187086481925
2020-07-03 11:27:42,1,1,37.5502894145273
2020-07-03 11:27:32,1.1127991142602,1.19168650819463,37.6736481297968
2020-07-03 11:27:18,1,1,37.5502894145273
2020-07-03 11:27:07,1,1.12524847211584,37.5842728098764
2020-07-03 11:26:54,1,1,37.5502894145273
2020-07-03 11:26:38,1,1,37.5502894145273
2020-07-03 11:26:24,1,1.43755434287543,37.6624760100671
2020-07-03 11:26:11,1,1.15332364966881,37.591659656827
2020-07-03 11:25:58,1.14006008876785,1.30075264373525,37.7233933849864
2020-07-03 11:25:47,1,1,37.5502894145273
2020-07-03 11:25:33,1.12620563310435,1,37.6233959817175
2020-07-03 11:25:20,1.43190452495167,1.31194757777377,37.9303820113295
2020-07-03 11:25:05,1.16610608164203,1.82942051280174,37.8868829485154
2020-07-03 11:24:46,1,1.28016856359216,37.6241013880389
2020-07-03 11:24:26,1,1.29272657681571,37.6272357147486
2020-07-03 11:24:08,1.27327548448381,1,37.7102173452216
2020-07-03 11:23:52,1,1.61107305455211,37.702729334533
2020-07-03 11:23:39,1.07078670739313,1,37.5911341954299
2020-07-03 11:23:25,1.23451712398411,2.31944889331443,38.0722258484974
2020-07-03 11:23:12,1,1.45718486199717,37.6671320031063
2020-07-03 11:22:59,1.50464722757949,2.11201398772016,38.2728743533573
2020-07-03 11:22:45,1.04966816028051,1.12941642489994,37.6160003619859
2020-07-03 11:22:25,1.44528073904387,1.62068499014363,38.0530170914284
2020-07-03 11:22:12,1.27746245789965,1.25810419912305,37.8035273875473
2020-07-03 11:21:59,1.24764564559041,1.91737150193196,37.9794538704163
2020-07-03 11:21:39,1.29320030746842,2.02477133676315,38.0494416034961
2020-07-03 11:21:24,1.29477047678105,1.51098147965019,37.8983279647321
2020-07-03 11:21:07,1.02804828659423,1.96839963005298,37.8037382429405
2020-07-03 11:20:50,1.43578528171523,1,37.8081802511988
2020-07-03 11:20:35,1.34863852814533,1.27313880670259,37.8575958560736
2020-07-03 11:20:17,1.22064068381702,1.79192704760218,37.9221948408902
2020-07-03 11:20:02,1.71233864582958,2.04235783216966,38.4482383899164
2020-07-03 11:19:48,1.49397546507466,1,37.843772019854
2020-07-03 11:19:33,1.27089663329151,1.07306915048022,37.7352571911767
2020-07-03 11:19:17,1.40008073917345,1.16072433813254,37.8506380870306
2020-07-03 11:19:01,1.13792211503778,1.30583545906322,37.7234072656916
2020-07-03 11:18:46,1,4.1399192104435,38.1516634743893
2020-07-03 11:18:29,1.66709251689992,2.49142602159628,38.5690780274955
2020-07-03 11:18:09,1.30989370233072,1,37.7321065908337
2020-07-03 11:17:52,1,2.09179862272331,37.8052881775558
2020-07-03 11:17:35,1,1.00076220206053,37.550501641621
2020-07-03 11:17:19,1,1,37.5502894145273
2020-07-03 11:17:04,1,1,37.5502894145273
2020-07-03 11:16:48,1.58785179003587,3.84387005050885,38.8876713545384
2020-07-03 11:16:35,1.30890941527342,1,37.7315163884334
2020-07-03 11:16:23,1,1,37.5502894145273
2020-07-03 11:16:11,1.21384721351897,1,37.6749238754055
2020-07-03 11:15:58,1.74162040576244,1,37.998252814452
2020-07-03 11:15:47,1,1.84277391552483,37.7536386302388
2020-07-03 11:15:36,1,1,37.5502894145273
2020-07-03 11:15:26,1,2.22975327527383,37.8327107688634
2020-07-03 11:15:16,1,4.03119552621509,38.1358373875932
2020-07-03 11:15:06,1,1,37.5502894145273
2020-07-03 11:14:55,1.21304133715399,1,37.6744471624169
2020-07-03 11:14:45,1,1,37.5502894145273
2020-07-03 11:14:34,5.2001098704475,2.67874430214221,43.7710527487513
2020-07-03 11:14:24,1,1,37.5502894145273
2020-07-03 11:14:14,1,2.06137573522377,37.799131651684
2020-07-03 11:14:02,1,2.35380358679566,37.8567157538568
2020-07-03 11:13:51,1,1,37.5502894145273
2020-07-03 11:13:41,6.42372865972956,5.44385523594505,51.2036183884998
2020-07-03 11:13:30,1,1,37.5502894145273
2020-07-03 11:13:20,2.38437026179161,1,38.4215825994428
2020-07-03 11:13:10,1,1,37.5502894145273
2020-07-03 11:12:58,1,1,37.5502894145273
2020-07-03 11:12:47,1.58145278030549,4.46392349822683,39.0405756875494
2020-07-03 11:12:37,3.55556193624222,1,39.2730933219176
2020-07-03 11:12:26,2.93425895849957,5.88015050683217,42.1878692915304
2020-07-03 11:12:16,1,1.16038086960185,37.5935040157354
2020-07-03 11:12:06,3.15643293230908,8.0978834465854,43.8973260008243
2020-07-03 11:11:55,2.52448026097164,1.60578107490421,38.988121306287
2020-07-03 11:11:45,1,1,37.5502894145273
2020-07-03 11:11:35,3.81782798749908,7.06753737979417,45.2212973642096
2020-07-03 11:11:25,1,3.26961785249654,38.0181282848167
2020-07-03 11:11:13,1,11.2980806052153,38.9025521772633
2020-07-03 11:11:03,1,1,37.5502894145273
2020-07-03 11:10:53,6.84016211929301,6.7395621916445,54.67518470826
2020-07-03 11:10:43,1,17.0744999487146,39.3104381023863
2020-07-03 11:10:33,1,17.6742134526994,39.3477142923456
2020-07-03 11:10:22,1,1,37.5502894145273
2020-07-03 11:10:12,4.19981061770494,26.8544928005783,57.0747022246816
2020-07-03 11:10:02,1,13.5095319787288,39.0709208354497
2020-07-03 11:09:51,1,20.9134503671546,39.5373449384712
2020-07-03 11:09:41,8.67253095881539,20.7083933879205,83.1162221513386
2020-07-03 11:09:31,1,14.7693443150784,39.1594528716146
2020-07-03 11:09:21,1.69483282430178,7.25310755470242,39.8947952466816
2020-07-03 11:09:10,1,1,37.5502894145273
2020-07-03 11:08:59,3.18129174132207,15.3312961344618,47.0238319719549
2020-07-03 11:08:48,1.87502741762244,4.77852295165536,39.6053151478531
2020-07-03 11:08:38,27.5459211163517,9.60726864571232,163.901498773232
2020-07-03 11:08:27,1.82894717505036,47.9225500547077,45.5378743189783
2020-07-03 11:08:16,5.43938792477144,22.5979675786592,63.0284547687853
2020-07-03 11:08:06,2.48180831759486,26.4915064372786,46.5820478855905
2020-07-03 11:07:55,1,1,37.5502894145273
2020-07-03 11:07:45,1,18.4457156583843,39.3945961172788
2020-07-03 11:07:34,19.0490292308024,8.62084993665822,114.349370427859
2020-07-03 11:07:24,14.3183419960802,17.3952952099336,116.044627142899
2020-07-03 11:07:13,1,20.3401779568112,39.5050869280255
2020-07-03 11:07:02,5.07116025133535,30.6061984006615,64.9176370915713
2020-07-03 11:06:52,1,34.4839284375226,40.1910737957773
2020-07-03 11:06:42,1,46.0992533543159,40.6460533845334
2020-07-03 11:06:32,5.484146043606,11.8483985685944,55.3056668551497
2020-07-03 11:06:22,5.91654329111117,12.2879824504923,57.736609190076
2020-07-03 11:06:11,1,13.2445175173062,39.0516713652469
2020-07-03 11:06:01,8.15866784906073,5.99521059966889,57.8875252422694
2020-07-03 11:05:51,18.4144924127127,1,56.4804580271906
2020-07-03 11:05:40,1,36.6524477581843,40.2815414532445
2020-07-03 11:05:28,1,35.2085312905555,40.2216302783537
2020-07-03 11:05:17,1.16751399266787,1,37.6476052476776
2020-07-03 11:05:06,13.8533887899137,41.8191951186388,154.24574606488
2020-07-03 11:04:56,14.6970365673358,1,51.3543455641874
2020-07-03 11:04:46,5.42260920362917,1,40.8300277459404
2020-07-03 11:04:35,1,1,37.5502894145273
2020-07-03 11:04:24,1,1,37.5502894145273
2020-07-03 11:04:13,39.6509539758447,1,90.2563737590382
2020-07-03 11:04:02,22.5104532495582,1,62.5116408126664
2020-07-03 11:03:51,1,1,37.5502894145273
2020-07-03 11:03:41,9.55048067743251,1,45.0200411403806
2020-07-03 11:03:30,23.7687221059488,1,64.4285078911294
2020-07-03 11:03:20,34.018577211587,1,80.8299016130566
2020-07-03 11:03:09,1,48.708875450549,40.7396632185208
2020-07-03 11:02:59,1,21.2812026285059,39.5577729874863
2020-07-03 11:02:48,1,69.3692815105751,41.4024406698805
2020-07-03 11:02:38,1,2.70224089926193,37.9211676437205
2020-07-03 11:02:27,1,84.2588089315058,41.8155236662732
2020-07-03 11:02:16,1,1,37.5502894145273
2020-07-03 11:02:06,1,100,42.2092670923495
2020-07-03 11:01:55,7.87825929359596,1,43.2104980715602
2020-07-03 11:01:43,1,43.5943585523267,40.5535527771049
2020-07-03 11:01:32,1,8.95963993073608,38.7009860559843
2020-07-03 11:01:21,23.2301665966451,6.38681220396547,120.419997492659
2020-07-03 11:01:06,1,100,42.2092670923495
