DateTime,Fsed_frp,Ksed_frp,RMSE
6/10/20 9:30,0.044462877,109.1103115,0.123774727
6/10/20 9:34,0.044773897,118.222642,0.126365936
6/10/20 9:35,0.05628756,122.9556035,0.143328751
6/10/20 9:27,0.056733367,95.14456984,0.130387601
6/10/20 9:32,0.057967241,94.52210609,0.136091485
6/10/20 9:31,0.073108683,142.8817448,0.174792482
6/10/20 9:30,0.085311142,10.85100379,0.086006039
6/10/20 9:26,0.088501925,4.786027699,0.080597138
6/10/20 9:28,0.092079799,21.98438011,0.096904372
6/10/20 9:28,0.10333634,76.27856623,0.168535127
6/10/20 9:30,0.104110799,147.710122,0.230907817
6/10/20 9:31,0.116350519,150,0.277312596
6/10/20 9:33,0.119312797,46.54695261,0.14622931
6/10/20 9:31,0.129448265,105.2162636,0.253568426
6/10/20 9:28,0.161044373,150,0.365118826
6/10/20 9:26,0.21243218,1,0.078822577
6/10/20 9:28,0.23725192,150,0.503311945
6/10/20 9:26,0.247374435,59.92095956,0.274580676
6/10/20 9:26,0.256511378,61.33550699,0.307718613
6/10/20 9:27,0.275836926,90.13521039,0.391028519
6/10/20 9:26,0.285661588,134.1296352,0.560109215
6/10/20 9:25,0.415383621,1,0.080121108
6/10/20 9:26,0.434096829,7.723345616,0.12052898
6/10/20 9:25,0.5,1,0.08152202
