"DateTime","Depth","OXY_oxy"
2014-10-23,7,274.260625
2014-10-23,8,274.8309375
2014-10-23,9,274.278125
2014-10-23,9.2,273.3915625
2014-11-10,0.1,319.70125
2014-11-10,1,318.3734375
2014-11-10,2,316.610625
2014-11-10,3,315.5396875
2014-11-10,4,314.221875
2014-11-10,5,314.4334375
2014-11-10,6,314.17
2014-11-10,7,313.3403125
2014-11-10,8,313.19125
2014-11-10,9,311.071875
2014-11-10,9.2,310.348125
2014-12-10,0.1,332.130625
2014-12-10,1,332.9715625
2014-12-10,2,332.0790625
2014-12-10,3,332.65625
2014-12-10,4,332.596875
2014-12-10,5,332.08875
2014-12-10,6,331.8459375
2014-12-10,7,332.024375
2014-12-10,8,332.560625
2014-12-10,9,332.285625
2014-12-10,9.2,332.685
2015-02-05,1,421.5625
2015-02-05,2,420.9375
2015-02-05,3,417.5
2015-03-16,0.1,374.709375
2015-03-16,1,375.7359375
2015-03-16,2,373.7021875
2015-03-16,3,368.4746875
2015-03-16,4,367.670625
2015-03-16,5,366.9421875
2015-03-16,6,364.3765625
2015-03-16,7,343.2821875
2015-03-16,8,317.145
2015-03-16,9,217.5615625
2015-03-16,9.2,217.5615625
2015-03-31,0.1,345.29875
2015-03-31,1,344.6571875
2015-03-31,2,347.3490625
2015-03-31,3,343.6715625
2015-03-31,4,335.171875
2015-03-31,5,326.6203125
2015-03-31,6,309.643125
2015-03-31,7,288.403125
2015-03-31,8,271.6709375
2015-03-31,9,250.3325
2015-03-31,9.2,248.1234375
2015-04-07,0.1,310.5728125
2015-04-07,1,314.0021875
2015-04-07,2,319.8865625
2015-04-07,3,325.1403125
2015-04-07,4,338.865
2015-04-07,5,303.3878125
2015-04-07,6,284.7215625
2015-04-07,7,273.0115625
2015-04-07,8,265.865
2015-04-07,9,244.159375
2015-04-07,9.2,234.0921875
2015-04-13,0.1,299.2528125
2015-04-13,1,310.5028125
2015-04-13,2,312.789375
2015-04-13,3,316.1703125
2015-04-13,4,309.8515625
2015-04-13,5,293.4215625
2015-04-13,6,268.089375
2015-04-13,7,250.260625
2015-04-13,8,241.98875
2015-04-13,9,229.8978125
2015-04-13,9.2,224.3703125
2015-04-16,0.1,291.43625
2015-04-16,1,289.41875
2015-04-16,2,302.170625
2015-04-16,3,310.161875
2015-04-16,4,294.2446875
2015-04-16,5,280.8478125
2015-04-16,6,252.8175
2015-04-16,7,234.4834375
2015-04-16,8,219.4715625
2015-04-16,9,217.781875
2015-04-16,9.2,217.781875
2015-04-19,0.1,264.5615625
2015-04-19,1,278.7078125
2015-04-19,2,321.581875
2015-04-19,3,310.349375
2015-04-19,4,280.275625
2015-04-19,5,259.9796875
2015-04-19,6,218.099375
2015-04-19,7,228.26125
2015-04-19,8,198.298125
2015-04-19,9,193.6184375
2015-04-19,9.2,157.5996875
2015-04-21,0.1,287.59
2015-04-21,1,309.9253125
2015-04-21,2,310.8959375
2015-04-21,3,303.25875
2015-04-21,4,276.3409375
2015-04-21,5,259.4184375
2015-04-21,6,241.313125
2015-04-21,7,227.4878125
2015-04-21,8,204.89375
2015-04-21,9,191.430625
2015-04-21,9.2,190.3825
2015-04-25,0.1,291.0025
2015-04-25,1,291.725625
2015-04-25,2,288.2615625
2015-04-25,3,263.823125
2015-04-25,4,241.25875
2015-04-25,5,214.9878125
2015-04-25,6,200.438125
2015-04-25,7,198.885
2015-04-25,8,197.8415625
2015-04-25,9,192.806875
2015-04-25,9.2,178.503125
2015-04-28,0.1,301.1734375
2015-04-28,1,300.378125
2015-04-28,2,302.8846875
2015-04-28,3,295.8253125
2015-04-28,4,229.3925
2015-04-28,5,216.970625
2015-04-28,6,204.160625
2015-04-28,7,193.90625
2015-04-28,8,170.57625
2015-04-28,9,157.6196875
2015-04-28,9.2,136.0365625
2015-05-01,0.1,296.1684375
2015-05-01,1,296.6359375
2015-05-01,2,296.1275
2015-05-01,3,299.221875
2015-05-01,4,225.91875
2015-05-01,5,202.646875
2015-05-01,6,189.2178125
2015-05-01,7,183.2540625
2015-05-01,8,161.0875
2015-05-01,9,158.8521875
2015-05-01,9.2,154.8559375
2015-05-05,0.1,288.56375
2015-05-05,1,289.6384375
2015-05-05,2,261.648125
2015-05-05,3,261.301875
2015-05-05,4,252.4484375
2015-05-05,5,208.22125
2015-05-05,6,165.6709375
2015-05-05,7,153.8015625
2015-05-05,8,149.2875
2015-05-05,9,149.5571875
2015-05-05,9.2,151.23
2015-05-07,0.1,275.289375
2015-05-07,1,296.1671875
2015-05-07,2,325.2225
2015-05-07,3,314.0178125
2015-05-07,4,235.743125
2015-05-07,5,175.7934375
2015-05-07,6,177.774375
2015-05-07,7,180.5721875
2015-05-07,8,179.805625
2015-05-07,9,179.52875
2015-05-07,9.2,179.485625
2015-05-11,0.1,268.2103125
2015-05-11,1,319.7590625
2015-05-11,2,338.6665625
2015-05-11,3,343.0396875
2015-05-11,4,250.3890625
2015-05-11,5,197.398125
2015-05-11,6,201.8696875
2015-05-11,7,202.5246875
2015-05-11,8,203.37
2015-05-11,9,202.9109375
2015-05-11,9.2,202.5375
2015-05-14,0.1,279.795
2015-05-14,1,295.01875
2015-05-14,2,345.9034375
2015-05-14,3,351.7490625
2015-05-14,4,286.729375
2015-05-14,5,199.261875
2015-05-14,6,197.5971875
2015-05-14,7,196.035
2015-05-14,8,194.960625
2015-05-14,9,194.939375
2015-05-14,9.2,194.8353125
2015-05-18,0.1,264.6578125
2015-05-18,1,266.2278125
2015-05-18,2,333.601875
2015-05-18,3,361.710625
2015-05-18,4,264.215
2015-05-18,5,217.376875
2015-05-18,6,216.0315625
2015-05-18,7,215.9253125
2015-05-18,8,215.52375
2015-05-18,9,215.0184375
2015-05-18,9.2,214.9278125
2015-05-21,0.1,258.785625
2015-05-21,1,258.185
2015-05-21,2,355.9059375
2015-05-21,3,362.600625
2015-05-21,4,289.184375
2015-05-21,5,225.34125
2015-05-21,6,224.1475
2015-05-21,7,223.8390625
2015-05-21,8,223.831875
2015-05-21,9,223.24
2015-05-21,9.2,222.830625
2015-05-25,0.1,291.5359375
2015-05-25,1,301.078125
2015-05-25,2,349.97625
2015-05-25,3,373.7053125
2015-05-25,4,283.740625
2015-05-25,5,232.7415625
2015-05-25,6,231.820625
2015-05-25,7,231.1259375
2015-05-25,8,230.815
2015-05-25,9,230.6609375
2015-05-25,9.2,230.0834375
2015-05-28,0.1,213.2421875
2015-05-28,1,258.4246875
2015-05-28,2,345.1821875
2015-05-28,3,376.9765625
2015-05-28,4,263.5346875
2015-05-28,5,236.20125
2015-05-28,6,232.844375
2015-05-28,7,231.9221875
2015-05-28,8,231.520625
2015-05-28,9,230.575625
2015-05-28,9.2,230.4590625
2015-06-01,0.1,213.75
2015-06-01,1,208.75
2015-06-01,2,213.125
2015-06-01,3,292.1875
2015-06-01,4,380
2015-06-01,5,325.625
2015-06-01,6,257.8125
2015-06-01,8,258.4375
2015-06-01,9,255
2015-06-01,9.2,255
2015-06-08,0.1,273.8409375
2015-06-08,1,286.6984375
2015-06-08,2,306.4740625
2015-06-08,3,320.190625
2015-06-08,4,228.525
2015-06-08,5,175.6040625
2015-06-08,6,96.2328125
2015-06-08,7,139.4884375
2015-06-08,8,137.50375
2015-06-08,9,24.4975
2015-06-08,9.2,6.7028125
2015-06-11,0.1,255.1171875
2015-06-11,1,279.52625
2015-06-11,2,340.093125
2015-06-11,3,385.48625
2015-06-11,4,227.7440625
2015-06-11,5,134.51125
2015-06-11,6,171.72375
2015-06-11,7,172.5253125
2015-06-11,8,172.5675
2015-06-11,9,170.823125
2015-06-11,9.2,170.7309375
2015-06-15,0.1,238.5796875
2015-06-15,1,280.86125
2015-06-15,2,334.1703125
2015-06-15,3,413.1296875
2015-06-15,4,235.238125
2015-06-15,5,78.4046875
2015-06-15,6,167.6971875
2015-06-15,7,170.136875
2015-06-15,8,170.125
2015-06-15,9,169.9884375
2015-06-15,9.2,169.5871875
2015-06-22,0.1,245.503125
2015-06-22,1,245.75125
2015-06-22,2,396.0703125
2015-06-22,3,429.3125
2015-06-22,5,44.545
2015-06-22,6,154.93875
2015-06-22,7,158.8184375
2015-06-22,8,159.0978125
2015-06-22,9,158.6353125
2015-06-22,9.2,158.5525
2015-06-23,0.1,250.326875
2015-06-23,1,254.1059375
2015-06-23,2,260.3128125
2015-06-23,3,269.4840625
2015-06-23,4,259.88125
2015-06-23,5,254.474375
2015-06-23,6,143.2221875
2015-06-23,7,158.49625
2015-06-23,8,160.313125
2015-06-23,9,155.135625
2015-06-23,9.2,155.101875
2015-06-29,0.1,275.7965625
2015-06-29,1,273.999375
2015-06-29,2,333.20875
2015-06-29,3,382.3728125
2015-06-29,4,219.72375
2015-06-29,5,125.213125
2015-06-29,6,218.33375
2015-06-29,7,233.0603125
2015-06-29,8,233.4184375
2015-06-29,9,232.1559375
2015-06-29,9.2,232.914375
2015-07-02,0.1,268.0625
2015-07-02,1,294.88875
2015-07-02,2,321.2225
2015-07-02,3,400.66375
2015-07-02,4,193.94375
2015-07-02,5,40.6153125
2015-07-02,6,220.7803125
2015-07-02,7,250.0484375
2015-07-02,8,255.8034375
2015-07-02,9,255.5096875
2015-07-02,9.2,255.8440625
2015-07-06,0.1,313.245
2015-07-06,1,316.9034375
2015-07-06,2,268.20625
2015-07-06,3,381.414375
2015-07-06,4,116.6109375
2015-07-06,5,6.5546875
2015-07-06,6,263.894375
2015-07-06,7,279.381875
2015-07-06,8,280.735625
2015-07-06,9,280.4759375
2015-07-06,9.2,279.2125
2015-07-09,0.1,359.148125
2015-07-09,1,373.2928125
2015-07-09,2,339.7903125
2015-07-09,3,397.69375
2015-07-09,4,134.8065625
2015-07-09,5,4.3646875
2015-07-09,6,277.8459375
2015-07-09,7,294.77
2015-07-09,8,296.3696875
2015-07-09,9,295.5828125
2015-07-09,9.2,293.99125
2015-07-13,0.1,268.3959375
2015-07-13,1,349.2171875
2015-07-13,2,360.27125
2015-07-13,3,259.986875
2015-07-13,4,23.71125
2015-07-13,5,4.08
2015-07-13,6,290.6953125
2015-07-13,7,311.4690625
2015-07-13,8,311.74625
2015-07-13,9,312.6484375
2015-07-13,9.2,311.03625
2015-07-16,0.1,240.505625
2015-07-16,1,276.54
2015-07-16,2,356.1096875
2015-07-16,3,384.7784375
2015-07-16,4,14.9009375
2015-07-16,5,3.2240625
2015-07-16,6,313.1871875
2015-07-16,7,327.3640625
2015-07-16,8,328.0325
2015-07-16,9,323.559375
2015-07-16,9.2,320.4934375
2015-07-20,0.1,268.360625
2015-07-20,1,300.8203125
2015-07-20,2,323.4353125
2015-07-20,3,253.4296875
2015-07-20,4,5.895
2015-07-20,5,56.4525
2015-07-20,6,324.6590625
2015-07-20,7,330.31875
2015-07-20,8,331.784375
2015-07-20,9,325.058125
2015-07-20,9.2,320.5090625
2015-07-23,0.1,264.63375
2015-07-23,1,262.775
2015-07-23,2,287.2715625
2015-07-23,3,140.5615625
2015-07-23,4,5.3128125
2015-07-23,5,42.559375
2015-07-23,6,316.0603125
2015-07-23,7,323.240625
2015-07-23,8,324.535625
2015-07-23,9,323.175625
2015-07-23,9.2,317.9603125
2015-07-27,0.1,258.1725
2015-07-27,1,255.77125
2015-07-27,2,284.5653125
2015-07-27,3,229.854375
2015-07-27,4,9.08125
2015-07-27,5,32.695
2015-07-27,6,285.95125
2015-07-27,7,291.645625
2015-07-27,8,291.458125
2015-07-27,9,290.240625
2015-07-27,9.2,284.1746875
2015-07-30,0.1,231.850625
2015-07-30,1,266.4475
2015-07-30,2,298.5353125
2015-07-30,3,268.223125
2015-07-30,4,12.0265625
2015-07-30,5,6.6725
2015-07-30,6,257.263125
2015-07-30,7,265.779375
2015-07-30,8,264.3075
2015-07-30,9,268.1703125
2015-07-30,9.2,268.00625
2015-08-03,0.1,255.75875
2015-08-03,1,255.0515625
2015-08-03,2,248.390625
2015-08-03,3,322.7125
2015-08-03,4,9.4228125
2015-08-03,5,28.095625
2015-08-03,6,246.8025
2015-08-03,7,250.776875
2015-08-03,8,251.114375
2015-08-03,9,249.4640625
2015-08-03,9.2,249.17125
2015-08-08,0.1,253.0521875
2015-08-08,1,253.77625
2015-08-08,2,254.03625
2015-08-08,3,310.7125
2015-08-08,4,9.145625
2015-08-08,5,4.0240625
2015-08-08,6,226.8703125
2015-08-08,7,230.459375
2015-08-08,8,230.5796875
2015-08-08,9,230.13625
2015-08-08,9.2,230.13625
2015-08-31,0.1,293.0584375
2015-08-31,1,293.0584375
2015-08-31,2,282.195
2015-08-31,3,216.1415625
2015-08-31,4,10.5296875
2015-08-31,5,4.0028125
2015-08-31,6,277.616875
2015-08-31,7,295.0565625
2015-08-31,8,295.4075
2015-08-31,9,294.88375
2015-08-31,9.2,294.5096875
2015-09-07,0.1,271.3303125
2015-09-07,1,270.38875
2015-09-07,2,260.6978125
2015-09-07,3,212.1621875
2015-09-07,4,6.81875
2015-09-07,5,3.8303125
2015-09-07,6,204.01625
2015-09-07,7,303.88875
2015-09-07,8,305.9290625
2015-09-07,9,304.86625
2015-09-07,9.2,304.2053125
2015-09-14,0.1,208.6128125
2015-09-14,1,206.4825
2015-09-14,2,201.983125
2015-09-14,3,195.4559375
2015-09-14,4,169.3734375
2015-09-14,5,7.240625
2015-09-14,6,158.3484375
2015-09-14,7,311.4353125
2015-09-14,8,314.9984375
2015-09-14,9,313.37875
2015-09-14,9.2,312.9003125
2015-09-21,0.1,211.184375
2015-09-21,1,228.6909375
2015-09-21,2,229.5534375
2015-09-21,3,231.0315625
2015-09-21,4,101.664375
2015-09-21,5,4.130625
2015-09-21,6,22.9109375
2015-09-21,7,310.2096875
2015-09-21,8,312.6584375
2015-09-21,9,312.7446875
2015-09-21,9.2,311.924375
2015-09-28,0.1,246.613125
2015-09-28,1,220.639375
2015-09-28,2,181.714375
2015-09-28,3,197.7803125
2015-09-28,4,180.5178125
2015-09-28,5,131.296875
2015-09-28,6,5.739375
2015-09-28,7,296.0053125
2015-09-28,8,302.3778125
2015-09-28,9,302.260625
2015-09-28,9.2,301.1534375
2015-10-05,0.1,213.5771875
2015-10-05,1,213.5540625
2015-10-05,2,211.6275
2015-10-05,3,210.0740625
2015-10-05,4,208.700625
2015-10-05,5,204.266875
2015-10-05,6,202.0471875
2015-10-05,7,193.8053125
2015-10-05,8,189.1334375
2015-10-05,9,186.1553125
2015-10-05,9.2,185.705
2015-10-19,0.1,177.3515625
2015-10-19,1,207.076875
2015-10-19,2,215.1709375
2015-10-19,3,223.15375
2015-10-19,4,224.6790625
2015-10-19,5,227.4384375
2015-10-19,6,229.9196875
2015-10-19,7,229.9875
2015-10-19,8,228.146875
2015-10-19,9,228.21
2015-10-19,9.2,228.82
2015-10-23,0.1,223.9878125
2015-10-23,1,261.6434375
2015-10-23,2,258.79875
2015-10-23,3,250.094375
2015-10-23,4,241.7559375
2015-10-23,5,239.2025
2015-10-23,6,241.265
2015-10-23,7,241.6878125
2015-10-23,8,241.09375
2015-10-23,9,240.424375
2015-10-23,9.2,240.079375
2015-12-07,0.1,317.7671875
2015-12-07,1,318.1328125
2015-12-07,2,318.015
2015-12-07,3,318.0290625
2015-12-07,4,317.0459375
2015-12-07,5,316.34
2015-12-07,6,315.1584375
2015-12-07,7,314.6021875
2015-12-07,8,313.7940625
2015-12-07,9,313.3884375
2015-12-07,9.2,313.1928125
2016-02-05,0.1,390.625
2016-02-05,1,414.375
2016-02-05,2,427.1875
2016-02-05,3,441.875
2016-03-30,0.1,281.25
2016-03-30,1,275.625
2016-03-30,2,278.75
2016-03-30,3,267.5
2016-03-30,4,290.3125
2016-03-30,5,283.125
2016-03-30,6,267.5
2016-03-30,8,213.125
2016-03-30,9,220
2016-03-30,9.2,220
2016-04-04,0.1,279.6875
2016-04-04,1,254.0625
2016-04-04,2,260
2016-04-04,3,254.375
2016-04-04,4,262.1875
2016-04-04,5,278.125
2016-04-04,6,249.375
2016-04-04,7,213.75
2016-04-04,8,181.5625
2016-04-04,9,191.5625
2016-04-04,9.2,186.25
2016-04-06,0.1,295.3125
2016-04-06,1,295.9375
2016-04-06,2,298.4375
2016-04-06,3,290.625
2016-04-06,4,285.3125
2016-04-06,5,290.625
2016-04-06,6,265.625
2016-04-06,7,211.25
2016-04-06,8,212.1875
2016-04-06,9,174.375
2016-04-06,9.2,179.0625
2016-04-11,0.1,331.25
2016-04-11,1,325
2016-04-11,2,325
2016-04-11,3,315.625
2016-04-11,4,303.125
2016-04-11,5,293.75
2016-04-11,6,287.5
2016-04-11,7,240.625
2016-04-11,8,231.25
2016-04-11,9,225
2016-04-11,9.2,225
2016-04-18,0.1,300.625
2016-04-18,1,301.25
2016-04-18,2,302.5
2016-04-18,3,321.5625
2016-04-18,4,324.0625
2016-04-18,5,303.125
2016-04-18,6,270.3125
2016-04-18,7,194.375
2016-04-18,8,165
2016-04-18,9,116.5625
2016-04-18,9.2,123.125
2016-04-20,0.1,288.4375
2016-04-20,1,297.5
2016-04-20,2,303.75
2016-04-20,3,325.625
2016-04-20,4,325.625
2016-04-20,5,310.625
2016-04-20,6,264.6875
2016-04-20,7,217.5
2016-04-20,8,217.5
2016-04-20,9,217.1875
2016-04-20,9.2,214.375
2016-04-25,0.1,292.5
2016-04-25,1,291.25
2016-04-25,2,293.125
2016-04-25,3,298.4375
2016-04-25,4,337.1875
2016-04-25,5,316.25
2016-04-25,6,282.8125
2016-04-25,8,286.5625
2016-04-25,9,286.5625
2016-04-25,9.2,285
2016-05-02,0.1,278.125
2016-05-02,1,281.875
2016-05-02,2,300.625
2016-05-02,3,317.1875
2016-05-02,4,325
2016-05-02,5,311.25
2016-05-02,6,312.5
2016-05-02,7,337.1875
2016-05-02,8,341.25
2016-05-02,9,338.4375
2016-05-02,9.2,340.3125
2016-05-04,0.1,264.0625
2016-05-04,1,263.4375
2016-05-04,2,283.125
2016-05-04,3,299.0625
2016-05-04,4,314.375
2016-05-04,5,292.8125
2016-05-04,6,313.125
2016-05-04,7,334.0625
2016-05-04,8,337.8125
2016-05-04,9,339.6875
2016-05-04,9.2,338.125
2016-05-09,0.1,273.4375
2016-05-09,1,271.875
2016-05-09,2,282.1875
2016-05-09,3,285
2016-05-09,4,295.625
2016-05-09,5,251.875
2016-05-09,6,345.625
2016-05-09,7,354.0625
2016-05-09,8,354.6875
2016-05-09,9,354.6875
2016-05-09,9.2,354.6875
2016-05-12,0.1,174.85375
2016-05-12,1,288.5971875
2016-05-12,2,308.1828125
2016-05-12,3,313.910625
2016-05-12,4,302.4346875
2016-05-12,5,315.064375
2016-05-12,6,392.559375
2016-05-16,0.1,225.6053125
2016-05-16,1,236.49875
2016-05-16,2,287.2859375
2016-05-16,3,289.235625
2016-05-16,4,288.7496875
2016-05-16,5,271.703125
2016-05-16,6,399.8996875
2016-05-19,0.1,295.01875
2016-05-19,1,296.210625
2016-05-19,2,295.5634375
2016-05-19,3,302.080625
2016-05-19,4,282.015625
2016-05-19,5,345.7440625
2016-05-23,0.1,229.9509375
2016-05-23,1,222.0940625
2016-05-23,2,288.29125
2016-05-23,3,300.3690625
2016-05-23,4,288.204375
2016-05-23,5,278.414375
2016-05-23,6,419.3940625
2016-05-26,0.1,293.8496875
2016-05-26,1,313.1440625
2016-05-26,2,314.4040625
2016-05-26,3,311.3446875
2016-05-26,4,293.2375
2016-05-29,0.1,284.0259375
2016-05-29,1,315.4128125
2016-05-29,2,335.28125
2016-05-29,3,334.404375
2016-05-29,4,291.3378125
2016-05-29,5,304.11125
2016-05-30,0.1,291.866875
2016-05-30,1,321.0684375
2016-05-30,2,326.32
2016-05-30,3,334.6696875
2016-05-30,4,330.9278125
2016-05-30,5,265.945
2016-05-31,0.1,240.83125
2016-05-31,1,230.6278125
2016-05-31,2,312.2571875
2016-05-31,3,325.5615625
2016-05-31,4,326.245625
2016-05-31,5,305.3296875
2016-05-31,6,448.109375
2016-06-01,0.1,345.5021875
2016-06-01,1,352.5234375
2016-06-01,2,353.3028125
2016-06-01,3,355.1990625
2016-06-01,4,339.6378125
2016-06-01,5,300.1528125
2016-06-01,6,267.956875
2016-06-02,0.1,228.416875
2016-06-02,1,358.1065625
2016-06-02,2,356.615625
2016-06-02,3,357.4784375
2016-06-02,4,340.6971875
2016-06-02,5,289.644375
2016-06-02,6,438.005
2016-06-03,0.1,293.19125
2016-06-03,1,313.8625
2016-06-03,2,378.0371875
2016-06-03,3,375.9459375
2016-06-03,4,322.4490625
2016-06-03,5,273.3378125
2016-06-06,0.1,228.200625
2016-06-06,1,228.7746875
2016-06-06,2,389.339375
2016-06-06,3,392.438125
2016-06-06,4,331.859375
2016-06-06,5,218.1359375
2016-06-06,6,457.7121875
2016-06-07,0.1,275.636875
2016-06-07,1,263.850625
2016-06-07,2,236.0725
2016-06-07,3,387.225625
2016-06-07,4,314.0025
2016-06-07,5,207.209375
2016-06-08,0.1,227.8284375
2016-06-08,1,255.2959375
2016-06-08,2,293.5828125
2016-06-08,3,392.1028125
2016-06-08,4,270.1975
2016-06-08,5,208.8721875
2016-06-09,0.1,243.8084375
2016-06-09,1,219.1796875
2016-06-09,2,277.3790625
2016-06-09,3,412.9384375
2016-06-09,4,354.395
2016-06-09,5,199.363125
2016-06-09,6,386.8946875
2016-06-13,0.1,179.2509375
2016-06-13,1,203.825625
2016-06-13,2,264.2478125
2016-06-13,3,431.65875
2016-06-13,4,367.68
2016-06-13,5,184.215625
2016-06-13,6,444.5465625
2016-06-20,0.1,284.2690625
2016-06-20,1,288.5740625
2016-06-20,2,283.32
2016-06-20,3,432.265
2016-06-20,4,346.089375
2016-06-20,5,180.735
2016-06-20,6,418.2940625
2016-06-20,8,428.8721875
2016-06-20,9,429.15375
2016-06-20,9.2,429.15375
2016-06-23,0.1,221.8715625
2016-06-23,1,213.546875
2016-06-23,2,231.4146875
2016-06-23,3,332.0740625
2016-06-23,4,364.9259375
2016-06-23,5,169.0271875
2016-06-23,6,385.8725
2016-06-26,0.1,227.2140625
2016-06-26,1,253.5634375
2016-06-26,2,279.60875
2016-06-26,3,337.1121875
2016-06-26,4,244.5390625
2016-06-26,5,151.508125
2016-06-26,6,399.6759375
2016-06-27,0.1,262.0315625
2016-06-27,1,187.9525
2016-06-27,2,230.576875
2016-06-27,3,322.1275
2016-06-27,4,232.848125
2016-06-27,5,216.6503125
2016-06-27,6,232.201875
2016-06-27,7,239.6575
2016-06-27,8,386.7628125
2016-06-27,9,389.5721875
2016-06-27,9.2,382.4746875
2016-06-28,0.1,282.7396875
2016-06-28,1,183.44875
2016-06-28,2,172.5240625
2016-06-28,3,204.694375
2016-06-28,4,194.6353125
2016-06-28,5,182.6515625
2016-06-28,6,196.581875
2016-06-28,7,212.5815625
2016-06-28,8,376.1203125
2016-06-28,9,389.3440625
2016-06-28,9.2,393.0590625
2016-06-30,0.1,190.063125
2016-06-30,1,246.470625
2016-06-30,2,279.11
2016-06-30,3,275.2946875
2016-06-30,4,270.6334375
2016-06-30,5,240.176875
2016-06-30,6,140.665
2016-06-30,7,388.8965625
2016-06-30,8,393.7240625
2016-06-30,9,393.921875
2016-06-30,9.2,395.275
2016-07-05,0.1,258.9853125
2016-07-05,1,261.8446875
2016-07-05,2,264.789375
2016-07-05,3,268.59375
2016-07-05,4,233.765625
2016-07-05,5,117.8940625
2016-07-05,6,124.3028125
2016-07-05,7,370.88125
2016-07-05,8,374.998125
2016-07-05,9,377.8146875
2016-07-05,9.2,378.0215625
2016-07-07,0.1,178.7528125
2016-07-07,1,216.6953125
2016-07-07,2,264.1534375
2016-07-07,3,274.154375
2016-07-07,4,225.1578125
2016-07-07,5,96.55125
2016-07-07,6,215.8778125
2016-07-07,7,376.21125
2016-07-07,8,377.4921875
2016-07-07,9,375.9384375
2016-07-07,9.2,376.1721875
2016-07-11,0.1,189.554375
2016-07-11,1,185.384375
2016-07-11,2,305.8671875
2016-07-11,3,291.14875
2016-07-11,4,164.3825
2016-07-11,5,34.8928125
2016-07-11,6,161.61875
2016-07-11,7,345.21
2016-07-11,8,347.1103125
2016-07-11,9,346.1259375
2016-07-11,9.2,346.6640625
2016-07-14,0.1,164.6578125
2016-07-14,1,259.129375
2016-07-14,2,333.8125
2016-07-14,3,299.6921875
2016-07-14,4,131.783125
2016-07-14,5,12.0396875
2016-07-14,6,111.095625
2016-07-14,7,324.395
2016-07-14,8,325.6875
2016-07-14,9,325.790625
2016-07-14,9.2,325.836875
2016-07-18,0.1,192.330625
2016-07-18,1,250.9421875
2016-07-18,2,331.63375
2016-07-18,3,316.9009375
2016-07-18,4,191.7771875
2016-07-18,5,7.5259375
2016-07-18,6,288.2896875
2016-07-18,7,298.7646875
2016-07-18,8,299.159375
2016-07-18,9,214.0134375
2016-07-18,9.2,300.00375
2016-07-21,0.1,195.9134375
2016-07-21,1,218.298125
2016-07-21,2,214.5790625
2016-07-21,3,335.97
2016-07-21,4,119.7903125
2016-07-21,5,11.404375
2016-07-21,6,187.479375
2016-07-21,7,281.4928125
2016-07-21,8,284.2703125
2016-07-21,9,285.0125
2016-07-21,9.2,284.88875
2016-07-24,0.1,262.8996875
2016-07-24,1,266.6478125
2016-07-24,3,330.8028125
2016-07-24,4,103.3075
2016-07-24,5,14.236875
2016-07-24,6,266.1603125
2016-07-24,7,279.8315625
2016-07-24,8,278.755625
2016-07-24,9,277.56
2016-07-24,9.2,278.2178125
2016-07-25,0.1,249.189375
2016-07-25,1,174.98375
2016-07-25,2,344.839375
2016-07-25,3,333.2425
2016-07-25,4,86.8703125
2016-07-25,5,3.1615625
2016-07-25,6,224.5421875
2016-07-25,7,264.5140625
2016-07-25,8,269.705
2016-07-25,9,270.1178125
2016-07-25,9.2,276.3340625
2016-07-26,0.1,239.5575
2016-07-26,1,237.9959375
2016-07-26,2,248.2775
2016-07-26,3,301.199375
2016-07-26,4,163.0246875
2016-07-26,5,80.6784375
2016-07-26,6,89.4071875
2016-07-26,7,270.055625
2016-07-26,8,273.365625
2016-07-26,9,274.64125
2016-07-26,9.2,274.7046875
2016-07-27,0.1,225.9375
2016-07-27,1,220.3125
2016-07-27,2,208.125
2016-07-27,3,204.0625
2016-07-27,4,191.5625
2016-07-27,5,177.1875
2016-07-27,6,127.1875
2016-07-27,8,253.125
2016-07-27,9,261.875
2016-07-27,9.2,261.875
2016-07-28,0.1,167.585
2016-07-28,1,195.800625
2016-07-28,2,201.6515625
2016-07-28,3,194.7884375
2016-07-28,4,184.1040625
2016-07-28,5,149.9621875
2016-07-28,6,64.261875
2016-07-28,7,289.8434375
2016-07-28,8,292.278125
2016-07-28,9,293.02625
2016-07-28,9.2,291.9421875
2016-08-01,0.1,188.6203125
2016-08-01,1,187.5125
2016-08-01,2,184.693125
2016-08-01,3,211.5978125
2016-08-01,4,118.8946875
2016-08-01,5,40.4384375
2016-08-01,6,3.9715625
2016-08-01,7,349.5028125
2016-08-01,8,354.4409375
2016-08-01,9,351.024375
2016-08-01,9.2,354.19
2016-08-08,0.1,194.5759375
2016-08-08,1,194.6778125
2016-08-08,2,207.5528125
2016-08-08,3,215.6234375
2016-08-08,4,28.955625
2016-08-08,5,5.4046875
2016-08-08,6,7.239375
2016-08-11,0.1,180.7171875
2016-08-11,1,190.885
2016-08-11,2,201.031875
2016-08-11,3,99.6246875
2016-08-11,4,21.8765625
2016-08-11,5,2.9084375
2016-08-11,6,2.7053125
2016-08-15,0.1,189.3040625
2016-08-15,1,183.130625
2016-08-15,2,195.418125
2016-08-15,3,142.9625
2016-08-15,4,23.675
2016-08-15,5,2.9071875
2016-08-15,6,7.3403125
2016-08-18,0.1,197.99875
2016-08-18,1,211.19125
2016-08-18,2,195.0521875
2016-08-18,3,242.1840625
2016-08-18,4,21.4128125
2016-08-18,5,4.1440625
2016-08-18,6,65.8890625
2016-08-23,0.1,158.0103125
2016-08-23,1,199.2384375
