DateTime,Depth,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,CAR_dic
2017-07-24,1.6,0.776053215,0.096774194,0.168471772,54.12156536,487.0940883,NA
2017-07-31,1.6,4.379157428,0.161290323,0.168471772,49.12572856,442.131557,NA
2017-08-07,1.6,4.046563193,0.258064516,0.126353829,28.30974188,254.7876769,NA
2017-08-14,1.6,1.053215078,0.048387097,0.063176914,26.64446295,239.8001665,NA
2017-08-21,1.6,0.277161863,0,0.063176914,29.14238135,262.2814321,NA
2017-08-28,1.6,0.277161863,0,0.094765371,25.81182348,232.3064113,NA
2017-09-04,1.6,1.607538803,0.016129032,0.0737064,24.97918401,224.8126561,NA
2017-09-11,1.6,0.66518847,0.032258065,0.0737064,29.14238135,262.2814321,NA
2017-09-18,1.6,0.332594235,0.032258065,0.042117943,27.47710241,247.2939217,NA
2017-09-25,1.6,0.388026608,0.016129032,0.052647429,26.64446295,239.8001665,NA
2017-10-02,1.6,0.498891353,0.016129032,0.063176914,28.30974188,254.7876769,NA
2017-10-09,1.6,1.441241685,0.032258065,0.042117943,29.14238135,262.2814321,NA
2017-10-16,1.6,1.662971175,0.129032258,0.063176914,38.30141549,344.7127394,NA
2017-10-23,1.6,1.55210643,0.112903226,0.084235886,37.46877602,337.2189842,NA
2017-10-30,1.6,0.277161863,0.048387097,0.105294857,34.97085762,314.7377186,NA
2017-11-06,1.6,0.720620843,0.032258065,0.0737064,34.13821815,307.2439634,NA
2017-12-11,1.6,0.997782705,0.048387097,0.063176914,35.80349709,322.2314738,NA
2018-01-15,1.6,0.44345898,0.064516129,0.105294857,39.13405495,352.2064946,114.2530706
2018-02-19,1.6,0.388026608,0.064516129,0.105294857,29.14238135,262.2814321,79.97714939
2018-03-19,1.6,0.44345898,0.048387097,0.094765371,31.64029975,284.7626978,81.88136723
2018-04-04,1.6,0.66518847,0.14516129,0.115824343,31.64029975,284.7626978,76.1687137
2018-04-23,1.6,0.720620843,0.080645161,0.126353829,29.97502082,269.7751873,76.1687137
2018-04-30,1.6,0.44345898,0.080645161,0.094765371,29.14238135,262.2814321,72.36027802
2018-05-07,1.6,0.44345898,0.048387097,0.084235886,27.47710241,247.2939217,74.26449586
2018-05-14,1.6,0.388026608,0.048387097,0.094765371,27.47710241,247.2939217,76.1687137
2018-05-21,1.6,0.498891353,0.096774194,0.105294857,34.13821815,307.2439634,59.03075312
2018-05-28,1.6,1.164079823,0.032258065,0.115824343,29.97502082,269.7751873,59.03075312
2018-06-04,1.6,0.554323725,0.032258065,0.084235886,32.47293922,292.256453,64.74340665
