DateTime,Fsed_oxy,Fsed_oxy.1,RMSE
2022-01-09 15:19:50,-29.5951883133921,-3.02908728693685,108.505124792849
2022-01-09 15:19:40,-28.9674763874428,-3.08703301062032,120.708042400925
2022-01-09 15:19:29,-28.7205989661059,-3.04080131481765,281.103223795868
2022-01-09 15:19:19,-27.7420408466836,-3.04185127808199,374.66684905267
2022-01-09 15:19:08,-28.5986876682982,-3.0415481118018,112.894607827293
2022-01-09 15:18:58,-28.0114045393053,-2.96407927100512,208.372048144244
2022-01-09 15:18:47,-26.9380526028586,-3.01351518429143,259.294397690002
2022-01-09 15:18:36,-29.0579612132636,-3.04492040913734,251.320208581444
2022-01-09 15:18:25,-28.422102030988,-3.01844808927914,183.676891665816
2022-01-09 15:18:15,-29.2597312677828,-3.09425046305719,171.029913382831
2022-01-09 15:18:04,-30.0317736683942,-3.09541304771866,320.630220125414
2022-01-09 15:17:54,-29.0833865234885,-3.12938471024864,304.07192398401
2022-01-09 15:17:43,-30.5314424011497,-3.09849261575598,224.632233508433
2022-01-09 15:17:33,-28.6956430969727,-3.02298399321087,110.156863755939
2022-01-09 15:17:22,-30.7624617109842,-3.212966828735,205.29165304248
2022-01-09 15:17:12,-28.8413137882049,-2.97761065213861,132.723158788241
2022-01-09 15:17:01,-31.3970178245449,-3.14923115303584,142.592435561069
2022-01-09 15:16:51,-27.6572167716121,-2.969658844794,262.93615847839
2022-01-09 15:16:40,-30.8403779486436,-3.07133601719022,216.863699178576
2022-01-09 15:16:30,-28.6991837282081,-3.04111978207631,127.497213409225
2022-01-09 15:16:19,-26.0039521193263,-2.94627613053888,142.877508236866
2022-01-09 15:16:08,-27.8838914876228,-3.05566966639054,365.744670972595
2022-01-09 15:15:58,-32.1604737814536,-3.04132090927275,204.836019664585
2022-01-09 15:15:47,-27.2275049044539,-2.94438298207985,251.888027590504
2022-01-09 15:15:36,-28.3360893236846,-3.04324275856885,168.615130377087
2022-01-09 15:15:26,-26.5878633786053,-2.99928374208589,276.792027000314
2022-01-09 15:15:15,-28.1028556022132,-3.01381055014932,183.608242830576
2022-01-09 15:15:05,-29.4849914714184,-3.05736360194035,226.01982877061
2022-01-09 15:14:54,-27.2993041205028,-2.94148488300443,317.33703578135
2022-01-09 15:14:44,-27.6115465178105,-2.99891253246126,114.923494163163
2022-01-09 15:14:33,-28.4936764178193,-3.00134067828012,159.762152501106
2022-01-09 15:14:23,-28.5687481688691,-2.95191251252726,251.776069199121
2022-01-09 15:14:12,-28.7083474790964,-3.00227257834761,216.702027469318
2022-01-09 15:14:02,-28.9030854797462,-2.99010310050338,132.259887269225
2022-01-09 15:13:51,-30.0587404809442,-2.97804135002761,240.634238106022
2022-01-09 15:13:40,-27.8490189207365,-2.90626880554763,188.582199417497
2022-01-09 15:13:30,-29.1436310357646,-2.88006869379677,202.863616345783
2022-01-09 15:13:19,-29.6958303587012,-3.0142999760374,142.757039967061
2022-01-09 15:13:09,-31.4756915993752,-2.96320260205938,199.872181361094
2022-01-09 15:12:58,-28.8303924836887,-2.9574314588942,226.127201098187
2022-01-09 15:12:48,-29.0313195684752,-3.00305493614339,274.765076028653
2022-01-09 15:12:37,-29.8510241024826,-3.00258324815209,100.530565497425
2022-01-09 15:12:27,-31.2130762320107,-2.99190828823739,273.856078042342
2022-01-09 15:12:16,-29.207785922684,-2.92639756395234,281.041899772504
2022-01-09 15:12:06,-29.0035717597619,-2.95841498019198,176.94492343187
2022-01-09 15:11:55,-30.1708302799141,-2.90663823180189,167.291078294201
2022-01-09 15:11:45,-31.4891087525721,-3.04499442899567,224.514692438092
2022-01-09 15:11:34,-28.145382212275,-2.98385943805183,148.262316760404
2022-01-09 15:11:24,-33.7509837146296,-3.11765875445169,319.863119275846
2022-01-09 15:11:13,-32.5547110646928,-2.93554148472245,176.063970365289
2022-01-09 15:11:03,-29.2574584909475,-2.98882227924212,221.14402120035
2022-01-09 15:10:52,-32.7857125179673,-3.01113652730372,179.211964470128
2022-01-09 15:10:42,-34.0661507387709,-2.93499496354714,206.563014471209
2022-01-09 15:10:30,-31.6561447644303,-2.90868749194659,282.575228372669
2022-01-09 15:10:20,-26.9805023466613,-2.8,121.704381819564
2022-01-09 15:10:09,-32.57734404504,-3.00033159046877,104.925473901847
2022-01-09 15:09:59,-29.6821082204852,-2.98829265712267,99.2055242825539
2022-01-09 15:09:48,-30.12883029351,-2.85554561862028,151.03570278516
2022-01-09 15:09:38,-32.8854407534649,-3.06122091744709,241.719017462791
2022-01-09 15:09:27,-33.2959196492741,-2.96147984288846,210.939713085345
2022-01-09 15:09:16,-29.3811263383931,-2.89507615182676,210.265667945347
2022-01-09 15:09:06,-34.979063857248,-3.12720062604738,284.600673148438
2022-01-09 15:08:55,-27.4451831860317,-2.93133248702916,242.873991180654
2022-01-09 15:08:44,-31.9235884617107,-3.04866220626203,237.505822196788
2022-01-09 15:08:34,-30.564151418501,-3.19153754448597,415.995102167976
2022-01-09 15:08:23,-33.439286877036,-3.091502923553,127.395858902049
2022-01-09 15:08:13,-31.1085226534373,-2.8,261.469891576186
2022-01-09 15:08:02,-28.7598386447675,-2.8,199.113029539185
2022-01-09 15:07:52,-39.6105303179902,-3.15019478300471,228.669129511394
2022-01-09 15:07:41,-28.20177148803,-3.11340420991201,199.891382916523
2022-01-09 15:07:31,-29.8146460004374,-2.92641113257038,117.74922699681
2022-01-09 15:07:20,-41.4773680795675,-3.06133175990955,250.569419255206
2022-01-09 15:07:10,-36.8195519038987,-3.20692202141101,269.562394186259
2022-01-09 15:06:59,-31.9960525869869,-3.05510739239675,94.2855447984667
2022-01-09 15:06:49,-24.1498627961639,-3.08309591992455,257.795056489821
2022-01-09 15:06:38,-40.7211132211818,-3.14775814932696,196.863596601154
2022-01-09 15:06:27,-31.7560927196084,-3.08880748186759,181.345550083875
2022-01-09 15:06:17,-39.7867055818948,-3.25948589215489,102.484590934938
2022-01-09 15:06:06,-32.8597446421146,-3.15455314354237,217.005389036598
2022-01-09 15:05:55,-32.4307489595273,-2.97760830724669,246.291676397845
2022-01-09 15:05:44,-28.226398754155,-2.803907350717,110.647594055018
2022-01-09 15:05:34,-35.1026535216448,-3.23897670123798,156.8958180836
2022-01-09 15:05:23,-29.4086894548973,-2.93061946692421,201.577762937325
2022-01-09 15:05:13,-34.5394164295535,-2.98337619356506,256.440737190773
2022-01-09 15:05:02,-35.3672532893118,-3.1432104005929,139.729573709839
2022-01-09 15:04:52,-34.8854068337259,-2.9760756345382,227.988330470741
2022-01-09 15:04:41,-27.0815988026045,-3.01181150378593,184.785793304323
2022-01-09 15:04:31,-30.5096330400402,-2.92814338379039,280.46364084441
2022-01-09 15:04:20,-29.9759045026482,-2.93522302097435,154.436591710859
2022-01-09 15:04:10,-28.8595226138929,-2.9211996984828,294.942194674683
2022-01-09 15:03:59,-29.4511546374274,-3.03747710690551,277.880150702527
2022-01-09 15:03:48,-25.884574786709,-2.98794947564511,240.940759749197
2022-01-09 15:03:38,-29.3884127261587,-3.22326393552936,219.093022454344
2022-01-09 15:03:27,-30.8981702562857,-3.04509173740232,233.955670216518
2022-01-09 15:03:16,-27.8350459743259,-2.95253026026305,302.214470040146
2022-01-09 15:03:06,-29.5226839765545,-2.96215206989191,113.815151727262
2022-01-09 15:02:55,-26.9269059516425,-3.25687428644171,179.58921557964
2022-01-09 15:02:45,-24.5532570850413,-3.07572546296845,254.822738730377
2022-01-09 15:02:34,-29.1394564524896,-3.16243927614733,151.589729461992
2022-01-09 15:02:24,-23.7730822344829,-2.8105070229529,167.938135467579
2022-01-09 15:02:13,-26.9849198254946,-2.85190357117178,210.019815221237
2022-01-09 15:02:02,-19.9035646136797,-2.88248098132517,274.933965444448
2022-01-09 15:01:52,-27.6244381884455,-3.02295679848678,129.438758895012
2022-01-09 15:01:41,-24.7583224483411,-3.03574830733567,133.574340115561
2022-01-09 15:01:30,-26.0792416172965,-3.00001845534262,158.257310114102
2022-01-09 15:01:20,-26.0552778879851,-3.00241586912405,239.672204665159
2022-01-09 15:01:09,-30.1447915319771,-2.87413002552522,146.957848710941
2022-01-09 15:00:59,-21.9285632050724,-2.8,274.101736413444
2022-01-09 15:00:48,-22.4576541550282,-2.8,206.413141465461
2022-01-09 15:00:38,-23.4454363080526,-2.8,228.11776173121
2022-01-09 15:00:27,-24.8002009378915,-2.98893384099582,128.174832953096
2022-01-09 15:00:16,-22.0144573947407,-2.8,326.506952287775
2022-01-09 15:00:06,-28.9316021726902,-2.87849588781925,157.397774607265
2022-01-09 14:59:55,-29.9919892155906,-2.8,189.084483682793
2022-01-09 14:59:45,-24.7465666591822,-2.89416511337375,216.128843904116
2022-01-09 14:59:34,-29.4243902936108,-2.80642445496601,220.936115187961
2022-01-09 14:59:23,-22.5623440013504,-2.83079711165946,145.11044003738
2022-01-09 14:59:13,-24.9810795680604,-2.8,202.331346905506
2022-01-09 14:59:02,-29.4728782702163,-2.8,251.564957188015
2022-01-09 14:58:52,-25.8144648929251,-2.97833599529846,212.257154029589
2022-01-09 14:58:41,-27.7262769089932,-2.81593081576502,133.91251189564
2022-01-09 14:58:30,-26.1586115915172,-2.91427227211649,331.400396514251
2022-01-09 14:58:19,-27.3135726036083,-2.91163593137183,187.624211740964
2022-01-09 14:58:09,-25.869855473153,-2.85686731813173,240.934677666676
2022-01-09 14:57:58,-35.3614217794254,-3.14970368144698,266.327053471502
2022-01-09 14:57:47,-33.2516574332223,-2.8,333.429295440801
2022-01-09 14:57:36,-30.5835798767249,-3.05758836375327,199.492770559168
2022-01-09 14:57:25,-27.4289708555209,-2.80379049934779,159.823355743505
2022-01-09 14:57:15,-33.005995691978,-2.86963816933614,276.194301524049
2022-01-09 14:57:04,-26.7509754800256,-2.8,104.197774606537
2022-01-09 14:56:53,-26.5178159551046,-2.8,152.662100793004
2022-01-09 14:56:43,-30.3190711791895,-2.84363462774437,313.34759556805
2022-01-09 14:56:32,-33.2508929317395,-2.91000626142338,105.419471919214
2022-01-09 14:56:21,-30.2112289568346,-2.93034158215882,211.634182033903
2022-01-09 14:56:11,-31.9915966147807,-3.00121921254642,169.837581581212
2022-01-09 14:56:00,-33.1404033087884,-2.98779071354689,193.468808772615
2022-01-09 14:55:49,-26.7366629521092,-2.96598582811347,300.396890814795
2022-01-09 14:55:39,-32.7363448789396,-2.98525068013659,145.305956065745
2022-01-09 14:55:28,-29.6659374706953,-2.8,222.779018845027
2022-01-09 14:55:17,-27.2353615424894,-2.84003686694672,255.28875579951
2022-01-09 14:55:07,-31.5586630361769,-2.90106387949466,279.194204436921
2022-01-09 14:54:56,-29.6047840483865,-2.81160737077795,255.381827665713
2022-01-09 14:54:46,-30.2378471338262,-2.88039629933159,163.414843854666
2022-01-09 14:54:35,-33.28269712123,-2.82368223176866,194.423960805041
2022-01-09 14:54:24,-24.9001489214333,-2.8,264.861473778412
2022-01-09 14:54:14,-25.4848752285812,-3.25305520761547,244.750430558624
2022-01-09 14:54:03,-28.1675375543756,-2.98925465238118,180.149491155852
2022-01-09 14:53:52,-27.0131766665985,-2.8,119.518827109626
2022-01-09 14:53:42,-32.5895621836499,-2.8,211.385270019592
2022-01-09 14:53:31,-28.3471573480864,-2.8,116.885758341349
2022-01-09 14:53:20,-28.5633302742382,-2.82565116189924,151.833142201762
2022-01-09 14:53:09,-34.5350733231591,-3.08244652389135,264.284576184814
2022-01-09 14:52:59,-24.0696878584422,-2.8245446118803,167.857547520736
2022-01-09 14:52:48,-31.5350572761832,-2.8,155.823592585841
2022-01-09 14:52:38,-30.0420983702122,-3.02266798014545,328.23728697021
2022-01-09 14:52:27,-32.1952297911416,-2.8,155.742569545153
2022-01-09 14:52:16,-30.2701525717677,-2.83721949881867,244.691895410368
2022-01-09 14:52:06,-28.7963451391235,-2.8,207.656446956965
2022-01-09 14:51:55,-29.7878612860898,-2.8,256.451498672489
2022-01-09 14:51:44,-28.1887533951317,-3.20321447063064,366.274718120134
2022-01-09 14:51:33,-37.6612287599443,-2.8,164.049018766592
2022-01-09 14:51:23,-35.8730893826748,-2.8,119.856378791761
2022-01-09 14:51:12,-31.2231793479325,-2.90547467431353,104.045270776285
2022-01-09 14:51:01,-32.3528927973191,-3.2021680188783,190.789049340216
2022-01-09 14:50:51,-30.0794683834599,-3.27993000718217,115.397197350612
2022-01-09 14:50:40,-34.6793656717334,-3.13086811947253,200.64285815499
2022-01-09 14:50:29,-28.2330373051403,-3.44176076499589,136.662952944829
2022-01-09 14:50:18,-35.7367068427274,-3.25717350281446,234.041016960825
2022-01-09 14:50:08,-41.0780794554663,-2.8864486800083,127.331327145542
2022-01-09 14:49:57,-28.2603846950759,-2.87321591614493,108.936632969227
2022-01-09 14:49:46,-29.7067202956605,-3.06270890465613,209.068081213309
2022-01-09 14:49:36,-33.1804755680141,-3.01055431319812,167.725765259878
2022-01-09 14:49:25,-27.5872276183557,-3.15733959168845,251.173361759369
2022-01-09 14:49:14,-33.1693801568265,-3.35989034067463,297.869664118827
2022-01-09 14:49:04,-30.0239238684958,-3.33297850458709,210.900818624263
2022-01-09 14:48:53,-24.6023322749152,-3.01937195947164,397.167594361319
2022-01-09 14:48:42,-36.9420232854139,-3.02106602701026,147.745913099823
2022-01-09 14:48:31,-40.6110672249909,-3.51220236214571,276.470668811839
2022-01-09 14:48:20,-27.3824140713058,-3.06094893928582,179.374800860746
2022-01-09 14:48:09,-33.1308684467958,-3.46955309450286,280.027914097149
2022-01-09 14:47:58,-33.815359092167,-3.37042417816457,150.401969020003
2022-01-09 14:47:48,-30.4176365309655,-2.86477917402815,209.85247248986
2022-01-09 14:47:37,-36.4913046017589,-2.87589702625484,225.75690883931
2022-01-09 14:47:26,-36.0131896096194,-3.14460222747208,262.971382227653
2022-01-09 14:47:16,-29.8188072569834,-3.19856038413349,101.295633401515
2022-01-09 14:47:05,-26.0636109864411,-3.46992322759254,120.251882247833
2022-01-09 14:46:54,-37.984130030035,-2.85138609722734,115.136562553723
2022-01-09 14:46:44,-41.0105087047932,-3.39597177462234,191.09169415926
2022-01-09 14:46:33,-29.1042403913084,-3.62617436494946,154.551231962753
2022-01-09 14:46:22,-33.3294124627581,-3.55306438307646,215.714683552901
2022-01-09 14:46:09,-35.7558991797029,-3.0520380098843,242.799907304842
2022-01-09 14:45:53,-43.1287936516714,-3.19330660729746,268.905575662839
2022-01-09 14:45:42,-49.1023754211882,-2.93474219449289,296.564458443957
2022-01-09 14:45:30,-37.5003805852361,-3.46514472260861,125.766370596616
2022-01-09 14:45:18,-41.1025965887751,-2.80956787203176,242.750234098505
2022-01-09 14:45:06,-33.5402907200997,-2.8,228.520169074639
2022-01-09 14:44:54,-44.2942509998721,-3.31159277077132,114.567787895862
2022-01-09 14:44:43,-36.7641825816399,-2.96875114875891,147.372737792745
2022-01-09 14:44:31,-44.3842868988425,-2.8,109.374955619943
2022-01-09 14:44:19,-33.7007232249877,-3.01934960884828,279.241812082339
2022-01-09 14:44:09,-38.7467935750875,-3.16694208598072,239.793508783647
2022-01-09 14:43:58,-38.3666972460775,-3.01744837757502,223.093852741093
2022-01-09 14:43:45,-36.5866967868013,-2.89171523646941,246.403977523719
2022-01-09 14:43:33,-42.2636804172197,-3.16184401269102,184.355783430713
2022-01-09 14:43:22,-34.0690977738649,-2.8,218.36924248251
2022-01-09 14:43:11,-34.2247204003465,-3.13610042282262,171.245165128389
2022-01-09 14:42:59,-38.0012659444317,-2.80881341397929,101.497313213409
2022-01-09 14:42:48,-36.8762845421574,-2.95812657025032,209.457114776734
2022-01-09 14:42:38,-33.7347471868573,-2.82336874977485,142.423875815395
2022-01-09 14:42:27,-36.1485254591815,-3.18678996795557,94.445884595146
2022-01-09 14:42:15,-29.3594602141643,-2.8,123.322715990012
2022-01-09 14:42:05,-36.9540537534669,-3.47190962503366,168.003687504591
2022-01-09 14:41:54,-35.8220338475433,-3.28413099360384,154.845159237121
2022-01-09 14:41:43,-37.5132157818437,-2.98525575597095,200.289804679501
2022-01-09 14:41:33,-35.9172306064777,-3.08428806104585,109.461686281681
2022-01-09 14:41:22,-36.1734676477982,-2.8,135.097217773918
2022-01-09 14:41:11,-39.0558653483067,-3.68127640148159,157.718392003218
2022-01-09 14:41:00,-39.7490117719532,-3.07709433053725,226.345058925974
2022-01-09 14:40:49,-41.0964574083312,-3.56616228312374,159.679531276469
2022-01-09 14:40:38,-42.3442100211049,-3.55147867267579,117.829735830232
2022-01-09 14:40:27,-35.227735338279,-3.17015229591662,107.192391071425
2022-01-09 14:40:17,-37.5796186804478,-3.59457985971588,202.355983976167
2022-01-09 14:40:06,-48.7563544703775,-3.55356792277333,161.952015779589
2022-01-09 14:39:55,-40.5659955187373,-3.58619099909686,206.016342268738
2022-01-09 14:39:44,-37.0724873871478,-4,187.129990358321
2022-01-09 14:39:33,-32.3260925230609,-3.72240131510813,241.046884265741
2022-01-09 14:39:22,-35.161280445711,-3.92275194401441,105.929699646754
2022-01-09 14:39:11,-34.0179313731082,-4,296.611474232468
2022-01-09 14:39:00,-28.9849760419199,-3.76518989660996,193.631652592534
2022-01-09 14:38:50,-38.1758296077417,-3.50846563404096,142.645564933991
2022-01-09 14:38:39,-41.3918856494795,-3.36185812262539,353.81690972751
2022-01-09 14:38:27,-34.4331127913087,-2.91241314284843,111.2322566485
2022-01-09 14:38:17,-32.0234107439514,-3.17397913485351,93.1275640513087
2022-01-09 14:38:06,-29.9922143369615,-3.125032903347,293.726671771616
2022-01-09 14:37:55,-37.0183082150642,-3.58900881346866,281.527059149662
