"DateTime","Depth","Observed_OGM_doc","Modeled_OGM_doc"
2017-04-24,9,16.6527893422148,13.2152314843605
2017-05-01,0.1,24.1465445462115,17.7723243075184
2017-05-05,0.1,19.9833472106578,18.2246196743243
2017-05-05,1.6,23.3139050791007,18.2224009395476
2017-05-05,3.8,22.48126561199,17.1136694308068
2017-05-05,5,20.8159866777685,14.1298626186027
2017-05-05,6.2,19.9833472106578,13.1671389049205
2017-05-05,8,18.3180682764363,13.2430615380402
2017-05-05,9,18.3180682764363,13.2423073271195
2017-05-08,0.1,22.48126561199,18.7209648315778
2017-05-08,1.6,23.3139050791007,18.7177453398111
2017-05-08,3.8,21.6486261448793,18.6902250804039
2017-05-08,5,30.8076602830974,16.3676056690301
2017-05-08,6.2,19.150707743547,13.4834045920699
2017-05-08,8,17.4854288093256,13.3371322375348
2017-05-08,9,20.8159866777685,13.336414697349
2017-05-15,0.1,21.6486261448793,19.9842903242558
2017-05-15,1.6,22.48126561199,19.9802276093806
2017-05-15,3.8,19.150707743547,18.7339474589479
2017-05-15,5,18.3180682764363,16.816951748839
2017-05-15,6.2,23.3139050791007,14.0031160404499
2017-05-15,8,20.8159866777685,13.5488127243393
2017-05-15,9,19.150707743547,13.5481250393936
2017-05-22,0.1,17.4854288093256,21.0659187404177
2017-05-22,1.6,17.4854288093256,21.0601697601862
2017-05-22,3.8,20.8159866777685,18.6276281495797
2017-05-22,5,19.150707743547,16.6956335389874
2017-05-22,6.2,17.4854288093256,14.4456743657712
2017-05-22,8,19.150707743547,13.7319162599875
2017-05-22,9,18.3180682764363,13.7312490224389
2017-05-29,0.1,19.9833472106578,21.4913448370018
2017-05-29,1.6,18.3180682764363,21.4828096443572
2017-05-29,3.8,19.9833472106578,19.5411205782009
2017-05-29,5,17.4854288093256,16.7000723540311
2017-05-29,6.2,20.8159866777685,14.7134230062821
2017-05-29,8,30.8076602830974,13.8917090965549
2017-05-29,9,18.3180682764363,13.8910697532148
2017-05-30,0.1,22.48126561199,21.8091762183914
2017-05-30,1.6,18.3180682764363,21.8002738410514
2017-05-30,3.8,21.6486261448793,19.5023990234121
2017-05-30,5,19.9833472106578,16.6896114311002
2017-05-30,6.2,19.9833472106578,14.688659230806
2017-05-30,8,19.150707743547,13.9039099223383
2017-05-30,9,18.3180682764363,13.9032758472902
2017-06-01,0.1,23.3139050791007,22.4909122855117
2017-06-01,1.6,19.9833472106578,22.4813980763457
2017-06-01,3.8,19.9833472106578,19.4371475997592
2017-06-01,5,21.6486261448793,16.6891139607371
2017-06-01,6.2,18.3180682764363,14.2874597869814
2017-06-01,8,17.4854288093256,14.2900986240255
2017-06-01,9,18.3180682764363,14.2892448308958
2017-06-05,0.1,22.48126561199,23.8953032886931
2017-06-05,1.6,24.1465445462115,23.8756679336457
2017-06-05,3.8,22.48126561199,19.3538649910487
2017-06-05,5,30.8076602830974,16.7273014816771
2017-06-05,6.2,19.9833472106578,14.3142605139981
2017-06-05,8,19.150707743547,14.3169269500897
2017-06-05,9,19.150707743547,14.316062026728
2017-06-12,0.1,19.150707743547,26.5470117858949
2017-06-12,1.6,19.9833472106578,26.5280514564598
2017-06-12,3.8,19.150707743547,19.2616007570924
2017-06-12,5,20.8159866777685,16.7532612883478
2017-06-12,6.2,19.150707743547,14.354131756995
2017-06-12,8,19.9833472106578,14.3568330959975
2017-06-12,9,18.3180682764363,14.3559632026253
2017-06-19,0.1,20.8159866777685,28.5631874939907
2017-06-19,1.6,22.48126561199,28.5216957388399
2017-06-19,3.8,22.48126561199,19.321398387069
2017-06-19,5,20.8159866777685,16.799516445958
2017-06-19,6.2,21.6486261448793,14.3822666691423
2017-06-19,8,20.8159866777685,14.3850601069667
2017-06-19,9,23.3139050791007,14.3841521298496
2017-06-26,0.1,23.3139050791007,29.5905726173762
2017-06-26,1.6,26.6444629475437,29.5525688885951
2017-06-26,3.8,20.8159866777685,25.3338247317067
2017-06-26,5,22.48126561199,17.1596754411057
2017-06-26,6.2,20.8159866777685,14.4227648270969
2017-06-26,8,20.8159866777685,14.4256285502011
2017-07-05,0.1,32.4729392173189,35.1593267327968
2017-07-05,1.6,29.9750208159867,35.0774550355088
2017-07-05,3.8,25.811823480433,25.4649018533017
2017-07-05,5,23.3139050791007,17.476771443033
2017-07-05,6.2,22.48126561199,14.462602219747
2017-07-05,8,24.1465445462115,14.4655617197396
2017-07-05,9,23.3139050791007,14.4646225054971
2017-07-10,0.1,36.6361365528726,37.493755483768
2017-07-10,1.6,34.1382181515404,37.4385774680295
2017-07-10,3.8,24.1465445462115,25.1692266003427
2017-07-10,5,19.150707743547,17.6185046384914
2017-07-10,6.2,24.1465445462115,14.4860114923708
2017-07-10,8,24.1465445462115,14.4890561096667
2017-07-10,9,19.9833472106578,14.4880899972788
2017-07-13,0.1,35.8034970857619,38.6888023931541
2017-07-13,1.6,36.6361365528726,38.6378917600354
2017-07-13,3.8,30.8076602830974,24.9379966768601
2017-07-13,5,19.150707743547,17.6085471419825
2017-07-13,6.2,22.48126561199,14.5002293992962
2017-07-13,8,19.9833472106578,14.5033087527539
2017-07-13,9,20.8159866777685,14.5023386327897
2017-07-17,0.1,36.6361365528726,39.5336343168406
2017-07-17,1.6,39.1340549542048,39.4957121117668
2017-07-17,3.8,25.811823480433,24.725785310809
2017-07-17,8,20.8159866777685,14.5262099079027
2017-07-17,9,22.48126561199,14.5252299615439
2017-07-19,0.1,47.4604496253122,39.6699045127386
2017-07-20,0.1,49.1257285595337,39.5984426412507
2017-07-24,1.6,54.1215653621982,39.4275986138509
2017-07-24,3.8,31.6402997502082,24.5099671886802
2017-07-24,5,17.4854288093256,17.7433384048884
2017-07-24,6.2,20.8159866777685,14.5662891285368
2017-07-24,8,22.48126561199,14.5695808494278
2017-07-24,9,19.9833472106578,14.5685419330987
2017-07-31,0.1,48.293089092423,37.6166318963951
2017-07-31,1.6,49.1257285595337,37.5661327725002
2017-07-31,3.8,29.9750208159867,31.6455346063837
2017-07-31,5,19.9833472106578,18.2047351483557
2017-07-31,6.2,24.1465445462115,14.6232440350837
2017-07-31,8,22.48126561199,14.6266794216279
2017-07-31,9,19.9833472106578,14.6255926682152
2017-08-07,0.1,29.9750208159867,41.2935875579406
2017-08-07,1.6,28.3097418817652,41.2525942984636
2017-08-07,3.8,26.6444629475437,29.6894189111365
2017-08-07,5,16.6527893422148,18.4116479541093
2017-08-07,6.2,19.150707743547,14.6820829530976
2017-08-07,8,16.6527893422148,14.6856329979888
2017-08-07,9,19.9833472106578,14.6845165501871
2017-08-14,0.1,30.8076602830974,41.0782475962039
2017-08-14,1.6,26.6444629475437,41.0487609666237
2017-08-14,3.8,24.9791840133222,28.1566795303821
2017-08-14,5,17.4854288093256,18.4087498535192
2017-08-14,6.2,23.3139050791007,14.747954913275
2017-08-14,8,19.150707743547,14.7516646825025
2017-08-14,9,16.6527893422148,14.750489031139
2017-08-21,0.1,29.9750208159867,40.6122131480357
2017-08-21,1.6,29.1423813488759,40.5844572218119
2017-08-21,3.8,21.6486261448793,27.1980682221686
2017-08-21,5,20.8159866777685,18.3408694192896
2017-08-21,6.2,20.8159866777685,14.8245881770131
2017-08-21,8,19.9833472106578,14.828413020451
2017-08-21,9,24.1465445462115,14.8272139767879
2017-08-28,0.1,29.1423813488759,39.391799907288
2017-08-28,1.6,25.811823480433,39.354372978381
2017-08-28,3.8,24.9791840133222,32.7592020226571
2017-08-28,5,16.6527893422148,18.6379540261231
2017-08-28,8,11.6569525395504,14.9286910663061
2017-08-28,9,17.4854288093256,14.9274739868724
2017-09-04,0.1,28.3097418817652,38.3674599506845
2017-09-04,1.6,24.9791840133222,38.344559718858
2017-09-04,3.8,25.811823480433,31.8598781006813
2017-09-04,5,21.6486261448793,19.6236061575828
2017-09-04,6.2,19.9833472106578,15.0843442190515
2017-09-04,8,17.4854288093256,15.088639857863
2017-09-04,9,18.3180682764363,15.0872834315809
2017-09-11,0.1,28.3097418817652,36.9234318429518
2017-09-11,1.6,29.1423813488759,36.8973744040499
2017-09-11,3.8,28.3097418817652,36.8366557225467
2017-09-11,5,19.9833472106578,24.2755174576891
2017-09-11,6.2,19.150707743547,15.3014104867651
2017-09-11,8,16.6527893422148,15.3058726331515
2017-09-11,9,24.1465445462115,15.3044693500972
2017-09-18,0.1,28.3097418817652,36.1273357440986
2017-09-18,1.6,27.4771024146545,35.9397623347644
2017-09-18,3.8,24.9791840133222,34.3431258511892
2017-09-18,5,22.48126561199,33.405324472079
2017-09-18,6.2,18.3180682764363,15.827680984746
2017-09-18,8,14.1548709408826,15.8320530171628
2017-09-18,9,16.6527893422148,15.830656054905
2017-09-25,0.1,25.811823480433,36.0135175417784
2017-09-25,1.6,26.6444629475437,35.9573000106522
2017-09-25,3.8,24.1465445462115,31.8723911063838
2017-09-25,5,15.8201498751041,31.5653914421405
2017-09-25,6.2,19.150707743547,15.9816536373549
2017-09-25,8,14.9875104079933,15.9862054409082
2017-09-25,9,16.6527893422148,15.9847663530679
2017-10-02,0.1,28.3097418817652,35.2485437179259
2017-10-02,1.6,28.3097418817652,35.2120282319
2017-10-02,3.8,26.6444629475437,35.1515802401296
2017-10-02,5,22.48126561199,30.5105133510546
2017-10-02,6.2,21.6486261448793,18.086697558202
2017-10-02,8,18.3180682764363,16.4172533900295
2017-10-02,9,14.1548709408826,16.4147173057849
2017-10-09,0.1,30.8076602830974,35.2321049220494
2017-10-09,1.6,29.1423813488759,35.1966306026969
2017-10-09,3.8,27.4771024146545,34.3407906601057
2017-10-09,5,19.9833472106578,28.9953912072507
2017-10-09,6.2,15.8201498751041,18.9791209484916
2017-10-09,8,8.32639467110741,17.0329453366596
2017-10-16,0.1,41.6319733555371,34.9131532519713
2017-10-16,1.6,38.3014154870941,34.8852998762576
2017-10-16,3.8,35.8034970857619,32.6035750062226
2017-10-16,5,26.6444629475437,28.087196888354
2017-10-16,6.2,29.9750208159867,19.2939852552322
2017-10-16,8,24.1465445462115,17.4621174697591
2017-10-16,9,20.8159866777685,17.4605161836694
2017-10-23,0.1,40.7993338884263,34.7434235647881
2017-10-23,1.6,37.4687760199833,34.7046866090767
2017-10-23,3.8,34.1382181515404,34.4547029431693
2017-10-23,5,36.6361365528726,28.6959079238952
2017-10-23,6.2,24.1465445462115,19.5051236579271
2017-10-23,8,21.6486261448793,17.8171830630095
2017-10-23,9,22.48126561199,17.8156881663067
2017-10-30,0.1,50.7910074937552,33.4939358536281
2017-10-30,1.6,34.9708576186511,33.4682371397223
2017-10-30,3.8,35.8034970857619,33.4504787154571
2017-10-30,5,34.1382181515404,33.4496908892877
2017-10-30,6.2,36.6361365528726,33.4434374636583
2017-10-30,8,33.3055786844296,33.5043278040935
2017-10-30,9,38.3014154870941,33.5028185689878
2017-11-06,0.1,34.9708576186511,33.6159987764935
2017-11-06,1.6,34.1382181515404,33.5965249543292
2017-11-06,3.8,34.9708576186511,32.9835831097898
2017-11-06,5,34.1382181515404,32.8058178297484
2017-11-06,6.2,33.3055786844296,32.5981951831286
2017-11-06,8,35.8034970857619,32.1735504135922
2017-11-06,9,34.1382181515404,32.1721118177813
2017-12-11,0.1,36.6361365528726,21.1561150099882
2017-12-11,1.6,35.8034970857619,21.1540132574383
2017-12-11,3.8,38.3014154870941,21.1381627975613
2017-12-11,5,38.3014154870941,21.1364409119567
2017-12-11,6.2,37.4687760199833,21.1362810771282
2017-12-11,8,34.9708576186511,21.1391696950063
2017-12-11,9,38.3014154870941,21.1381253902792
2018-01-15,0.1,41.6319733555371,15.9692044540417
2018-01-15,1.6,39.1340549542048,15.9697199824986
2018-01-15,3.8,39.1340549542048,14.8888996445028
2018-01-15,5,39.1340549542048,11.729326546437
2018-01-15,6.2,38.3014154870941,8.57059261651253
2018-01-15,8,37.4687760199833,7.38449185776655
2018-01-15,9,40.7993338884263,7.38384754198138
2018-02-19,0.1,29.9750208159867,7.02651853080505
2018-02-19,1.6,29.1423813488759,7.02781752044679
2018-02-19,3.8,29.9750208159867,7.02650992699605
2018-02-19,5,29.1423813488759,7.02470844115493
2018-02-19,6.2,28.3097418817652,7.02131797956502
2018-02-19,8,30.8076602830974,7.2656183223399
2018-02-19,9,29.9750208159867,7.4031448080444
2018-03-19,1.6,31.6402997502082,7.37391003643495
2018-03-19,3.8,31.6402997502082,7.33700595459016
2018-03-19,6.2,29.1423813488759,7.22212992164948
2018-03-19,8,29.1423813488759,7.13229635032197
2018-03-19,9,29.9750208159867,7.13130324247777
2018-04-04,0.1,31.6402997502082,13.2603514268866
2018-04-04,1.6,31.6402997502082,13.261268624281
2018-04-04,3.8,29.1423813488759,12.5496368952483
2018-04-04,5,29.1423813488759,11.3550458652128
2018-04-04,6.2,29.1423813488759,11.3547311650529
2018-04-04,8,29.1423813488759,11.3579131286348
2018-04-04,9,29.1423813488759,11.356657305813
2018-04-10,0.1,29.9750208159867,14.2168176771962
2018-04-10,5,28.3097418817652,14.2461931620161
2018-04-10,9,28.3097418817652,15.5274633676091
2018-04-23,0.1,31.6402997502082,16.9920323572403
2018-04-23,1.6,29.9750208159867,16.9657882279423
2018-04-23,3.8,28.3097418817652,16.5662511082238
2018-04-23,5,28.3097418817652,16.560616416102
2018-04-23,6.2,27.4771024146545,16.3995269300596
2018-04-23,8,27.4771024146545,15.8653136715523
2018-04-23,9,28.3097418817652,15.8643006262956
2018-04-30,0.1,29.9750208159867,20.0602849748111
2018-04-30,1.6,29.1423813488759,20.0570103099338
2018-04-30,3.8,29.1423813488759,18.6147458429883
2018-04-30,5,26.6444629475437,17.1806319803569
2018-04-30,6.2,26.6444629475437,16.5132331137412
2018-04-30,8,27.4771024146545,16.4249043481133
2018-04-30,9,26.6444629475437,16.4240199799823
2018-05-07,0.1,26.6444629475437,22.4265068993745
2018-05-07,1.6,27.4771024146545,22.4255313283778
2018-05-07,3.8,27.4771024146545,19.589378050539
2018-05-07,5,28.3097418817652,17.4692387258564
2018-05-07,6.2,29.1423813488759,16.5778092698034
2018-05-07,8,27.4771024146545,16.5633011132283
2018-05-07,9,27.4771024146545,16.562504554961
2018-05-14,0.1,28.3097418817652,23.2240309908288
2018-05-14,1.6,27.4771024146545,23.2226502173068
2018-05-14,3.8,28.3097418817652,19.5023737307101
2018-05-14,5,26.6444629475437,17.442199292933
2018-05-14,6.2,27.4771024146545,16.4159118357331
2018-05-14,8,28.3097418817652,16.4632140709485
2018-05-14,9,27.4771024146545,16.4622938989932
2018-05-21,0.1,36.6361365528726,24.3428428960422
2018-05-21,1.6,34.1382181515404,24.3319852350571
2018-05-21,3.8,31.6402997502082,19.5675040242895
2018-05-21,5,28.3097418817652,17.509102206182
2018-05-21,6.2,26.6444629475437,16.3729814572697
2018-05-21,8,25.811823480433,16.353286557736
2018-05-21,9,25.811823480433,16.3521291392362
2018-05-28,0.1,37.4687760199833,27.3252411363739
2018-05-28,1.6,29.9750208159867,27.3100876386493
2018-05-28,3.8,29.1423813488759,19.6684579389035
2018-05-28,5,26.6444629475437,17.4038507880108
2018-05-28,6.2,27.4771024146545,16.4548938854018
2018-05-28,8,26.6444629475437,16.4496357701642
2018-05-28,9,28.3097418817652,16.4483978417785
2018-06-04,0.1,32.4729392173189,30.1535936209975
2018-06-04,1.6,32.4729392173189,30.134288231727
2018-06-04,3.8,26.6444629475437,19.8975923367454
2018-06-04,5,28.3097418817652,17.3477876376606
2018-06-04,6.2,26.6444629475437,16.5281710987122
2018-06-04,8,24.1465445462115,16.5321001640946
2018-06-04,9,25.811823480433,16.5307433832909
2018-06-11,0.1,32.4729392173189,28.5206322364539
2018-06-11,1.6,28.3097418817652,28.5079867245003
2018-06-11,3.8,29.9750208159867,24.8975584589242
2018-06-11,5,27.4771024146545,17.574773870283
2018-06-11,6.2,31.6402997502082,16.5551400968037
2018-06-11,8,22.48126561199,16.5592737241752
2018-06-11,9,27.4771024146545,16.5578520815907
2018-06-18,0.1,28.3097418817652,29.0327787986873
2018-06-18,1.6,29.1423813488759,29.0182895123217
2018-06-18,3.8,24.1465445462115,24.4155017449084
2018-06-18,5,24.1465445462115,17.7945471517053
2018-06-18,6.2,22.48126561199,16.5931125216521
2018-06-18,8,21.6486261448793,16.5975233386523
2018-06-18,9,22.48126561199,16.5960036532206
2018-06-25,0.1,31.6402997502082,31.344269047029
2018-06-25,1.6,28.3097418817652,31.3079881030194
2018-06-25,3.8,26.6444629475437,24.1580797095479
2018-06-25,5,27.4771024146545,18.0341167611162
2018-06-25,6.2,23.3139050791007,16.6573284317078
2018-06-25,8,23.3139050791007,16.6620321239507
2018-06-25,9,24.9791840133222,16.6604186391692
2018-07-02,0.1,37.4687760199833,32.4203705384558
2018-07-02,1.6,34.1382181515404,32.3896187733201
2018-07-02,3.8,20.8159866777685,23.9895246636739
2018-07-02,5,24.9791840133222,18.2552189330429
2018-07-02,8,25.811823480433,16.7607631383039
2018-07-02,9,24.9791840133222,16.7590074997497
2018-07-09,0.1,34.9708576186511,32.6573197093599
2018-07-09,1.6,36.6361365528726,32.6267055241731
2018-07-09,3.8,27.4771024146545,26.1422626462891
2018-07-09,5,24.9791840133222,18.4826013457549
2018-07-09,6.2,24.1465445462115,16.8916645210549
2018-07-09,8,24.1465445462115,16.897214831048
2018-07-09,9,23.3139050791007,16.8953058707872
2018-07-16,0.1,34.1382181515404,35.7639358816584
2018-07-16,1.6,34.9708576186511,35.7048828753132
2018-07-16,3.8,27.4771024146545,27.4328481526948
2018-07-16,5,23.3139050791007,18.704740361132
2018-07-16,6.2,19.150707743547,17.0757149770347
2018-07-16,8,22.48126561199,17.081732852942
2018-07-16,9,22.48126561199,17.0796830784311
2018-07-23,0.1,40.7993338884263,37.9454073772234
2018-07-23,1.6,35.8034970857619,37.8853949963687
2018-07-23,3.8,24.1465445462115,27.0063167797751
2018-07-23,5,27.4771024146545,19.1453940286824
2018-07-23,6.2,21.6486261448793,17.3381647097534
2018-07-23,8,20.8159866777685,17.3451339173655
2018-07-23,9,20.8159866777685,17.3427394742486
2018-07-30,0.1,45.7951706910908,38.9668244021169
2018-07-30,1.6,46.6278101582015,38.9152707716824
2018-07-30,3.8,26.6444629475437,26.5720102807731
2018-07-30,5,29.1423813488759,19.539470633016
2018-07-30,6.2,19.9833472106578,17.7822544169339
2018-07-30,8,19.9833472106578,17.7910715414084
2018-07-30,9,20.8159866777685,17.7880329090756
2018-08-06,0.1,46.6278101582015,38.759387475551
2018-08-06,1.6,46.6278101582015,38.705865135933
2018-08-06,3.8,33.3055786844296,31.1625845700123
2018-08-06,5,28.3097418817652,20.2224025953022
2018-08-06,6.2,24.1465445462115,18.5561578384404
2018-08-06,8,26.6444629475437,18.56789329345
2018-08-06,9,29.1423813488759,18.5638367477929
2018-08-13,0.1,44.1298917568693,40.7339739623528
2018-08-13,1.6,43.2972522897585,40.6774314751632
2018-08-13,3.8,24.1465445462115,29.9168613770739
2018-08-13,5,26.6444629475437,21.1286333410831
2018-08-13,6.2,24.9791840133222,19.8448092396661
2018-08-13,8,21.6486261448793,19.8608250030296
2018-08-13,9,24.1465445462115,19.8553275846765
2018-08-20,0.1,44.1298917568693,41.8875082849812
2018-08-20,1.6,43.2972522897585,41.8319033366874
2018-08-20,3.8,34.9708576186511,29.0135926648993
2018-08-20,5,25.811823480433,22.4694086457911
2018-08-20,6.2,23.3139050791007,21.7872016059067
2018-08-20,8,26.6444629475437,21.8070461264656
2018-08-20,9,36.6361365528726,21.8002626446914
2018-08-27,0.1,49.1257285595337,41.0263865546607
2018-08-27,1.6,45.7951706910908,40.9648551430175
2018-08-27,3.8,34.1382181515404,34.4223240315977
2018-08-27,5,26.6444629475437,24.0864473612009
2018-08-27,6.2,27.4771024146545,23.8855971169845
2018-08-27,8,26.6444629475437,23.9059384087231
2018-08-27,9,39.1340549542048,23.8989607377172
2018-09-03,1.6,40.7993338884263,41.7814560635126
2018-09-03,3.8,44.96253122398,32.8469321012741
2018-09-03,5,29.1423813488759,25.427654414924
2018-09-03,6.2,29.9750208159867,25.8743753733342
2018-09-03,8,32.4729392173189,25.8948949021445
2018-09-03,9,28.3097418817652,25.8878771832761
2018-09-10,0.1,41.6319733555371,41.1684865285647
2018-09-10,1.6,44.96253122398,41.0993032791229
2018-09-10,3.8,34.9708576186511,31.6407419751569
2018-09-10,5,24.1465445462115,26.8201191466398
2018-09-10,6.2,22.48126561199,27.7522360620518
2018-09-10,8,10.8243130724396,27.7731046888052
2018-09-10,9,19.9833472106578,27.7659346729723
2018-09-17,0.1,42.4646128226478,38.2821019931885
2018-09-17,1.6,43.2972522897585,38.1856993009923
2018-09-17,3.8,45.7951706910908,38.1649485806766
2018-09-17,5,30.8076602830974,35.7130783533146
2018-09-17,6.2,23.3139050791007,29.5901539804851
2018-09-17,8,25.811823480433,29.6188622118568
2018-09-17,9,24.9791840133222,29.6057209585638
2018-09-24,0.1,35.8034970857619,38.553648948262
2018-09-24,1.6,34.9708576186511,38.4853710443196
2018-09-24,3.8,36.6361365528726,35.9361188495615
2018-09-24,5,24.1465445462115,33.8777886641577
2018-09-24,6.2,15.8201498751041,31.7485524551037
2018-09-24,8,34.9708576186511,31.9291113961632
2018-09-24,9,20.8159866777685,31.9210418799017
2018-10-01,0.1,44.1298917568693,37.9357401667313
2018-10-01,1.6,34.1382181515404,37.906952374624
2018-10-01,3.8,28.3097418817652,32.7905729797965
2018-10-01,5,18.3180682764363,30.50161746787
2018-10-01,6.2,18.3180682764363,32.197428406915
2018-10-01,8,32.4729392173189,34.3035313844113
2018-10-01,9,30.8076602830974,34.2932875333032
2018-10-08,0.1,33.3055786844296,37.502122624578
2018-10-08,1.6,30.8076602830974,37.4495604226484
2018-10-08,3.8,35.8034970857619,31.0000649513039
2018-10-08,5,19.9833472106578,30.6340696481224
2018-10-08,6.2,19.150707743547,32.6465402578377
2018-10-08,8,24.9791840133222,37.0029447776199
2018-10-08,9,39.9666944213156,36.9923354754297
2018-10-15,0.1,34.9708576186511,33.9307514562214
2018-10-15,1.6,28.3097418817652,33.7989731240612
2018-10-15,3.8,28.3097418817652,33.7821307572006
2018-10-15,5,28.3097418817652,33.7944870307542
2018-10-15,6.2,31.6402997502082,33.3226762395462
2018-10-15,8,24.1465445462115,38.556049126862
2018-10-15,9,34.9708576186511,38.5468762878915
2018-10-20,5,39.1340549542048,33.966633652278
2018-10-20,9,44.96253122398,38.344809667096
2018-10-22,0.1,36.6361365528726,34.3353257554867
2018-10-22,1.6,25.811823480433,34.2812888102134
2018-10-22,3.8,28.3097418817652,34.2378214914386
2018-10-22,5,27.4771024146545,34.2368566366485
2018-10-22,6.2,27.4771024146545,34.2352591857421
2018-10-22,8,33.3055786844296,31.7703497087903
2018-10-22,9,40.7993338884263,31.7685275808635
2018-10-29,0.1,28.3097418817652,34.2055641639214
2018-10-29,1.6,30.8076602830974,34.1414235940438
2018-10-29,3.8,34.9708576186511,34.104627165795
2018-10-29,5,27.4771024146545,34.0968459485995
2018-10-29,6.2,33.3055786844296,34.0772372872167
2018-10-29,8,25.811823480433,32.5102655539628
2018-10-29,9,32.4729392173189,31.041763874872
2018-11-19,0.1,31.6402997502082,34.7951078956301
2018-11-19,1.6,30.8076602830974,34.7397533758532
2018-11-19,3.8,32.4729392173189,30.5209221021541
2018-11-19,5,29.1423813488759,17.6153277143127
2018-11-19,6.2,30.8076602830974,17.3232085942476
2018-11-19,8,37.4687760199833,17.326936512026
2018-11-19,9,24.1465445462115,17.3255787660777
2018-12-17,0.1,24.9791840133222,24.0652756024961
2018-12-17,1.6,19.150707743547,24.0636496270261
2018-12-17,3.8,25.811823480433,24.1477617965942
2018-12-17,6.2,34.1382181515404,24.8961536980579
2018-12-17,8,22.48126561199,25.9606174107798
2018-12-17,9,20.8159866777685,26.2735504247624
