"DateTime","Depth","Observed_CAR_ch4","Modeled_CAR_ch4"
2017-07-10,0.1,0.310042194,0.0634926818529517
2017-07-10,1.6,0.300850582,0.867063580644243
2017-07-10,3.8,0.1247449115,3.3999588915337
2017-07-10,5,0.086425592,1.09519421741444
2017-07-10,6.2,0.103433791,0.61059964635139
2017-07-10,8,0.0796802985,0.611727199144956
2017-07-10,9,0.0788371855,0.611227923216291
2017-07-17,0.1,0.2220802825,0.177042173310073
2017-07-17,1.6,0.0850413645,0.404048560816531
2017-07-17,3.8,0.0579761625,4.03205149702164
2017-07-17,5,0.062804922,1.13542755514445
2017-07-17,6.2,0.023475296,0.660962814922249
2017-07-17,8,0.009426744,0.662210767548489
2017-07-17,9,0.0160673445,0.661664440934915
2017-07-24,0.1,0.323611683,0.0346217602040178
2017-07-24,1.6,0.286088305,0.30794601555973
2017-07-24,3.8,0.1096051265,4.57706759110784
2017-07-24,5,0.0254977775,1.20845574412071
2017-07-24,6.2,0.1060240355,0.712492844074459
2017-07-24,8,0.1406449155,0.713907696038869
2017-07-24,9,0.068228251,0.713283371223463
2017-07-31,0.1,0.294574395,0.00239969867872206
2017-07-31,1.6,0.3138564095,0.189903082883601
2017-07-31,3.8,0.1279910795,4.42889741240401
2017-07-31,5,2.2771097925,1.52879129570453
2017-07-31,6.2,0.9822697285,0.770836192905778
2017-07-31,8,0.443095542,0.772436248812144
2017-07-31,9,0.073756357,0.771729127787667
2017-08-07,0.1,0.257945033,0.018296124204064
2017-08-07,1.6,0.296586211,0.177451915595301
2017-08-07,3.8,0.166963782,4.1311290469951
2017-08-07,5,3.7710803255,1.79122420813456
2017-08-07,6.2,0.7867532875,0.831086398488686
2017-08-07,8,0.1101523175,0.832867105632528
2017-08-07,9,0.058437245,0.832083917945888
