"DateTime","Depth","Observed_PHY_TCHLA","Modeled_PHY_TCHLA"
2015-07-13,9.2,0.2896,0.146485673704809
2015-07-16,0.1,3.4119,4.35384177772725
2015-07-16,1,4.8957,4.35304676837974
2015-07-16,2,3.4754,4.35246486094249
2015-07-16,3,6.562,4.21521772782383
2015-07-16,4,8.1291,0.627880420569712
2015-07-16,5,1.5275,0.326079182058607
2015-07-16,6,0.3293,0.136289174799832
2015-07-16,7,0.4206,0.136203011324926
2015-07-16,8,0.3254,0.136202687951495
2015-07-16,9,0.3412,0.136202841814165
2015-07-16,9.2,0.3412,0.136202841814165
2015-07-20,0.1,2.5391,4.66790941087388
2015-07-20,1,3.8246,4.66727896875804
2015-07-20,2,4.3006,4.33410743460577
2015-07-20,3,6.6453,2.94961295050022
2015-07-20,4,6.6771,0.618500330796191
2015-07-20,5,2.551,0.278492998947037
2015-07-20,6,1.0791,0.122166223918866
2015-07-20,7,1.0276,0.122101737866699
2015-07-20,8,0.8133,0.122101427748559
2015-07-20,9,0.9522,0.122101573128851
2015-07-20,9.2,0.9919,0.122101573128851
2015-07-23,0.1,2.0789,4.44207378093174
2015-07-23,1,2.4757,4.42799601382206
2015-07-23,2,2.1583,4.29546951182267
2015-07-23,3,2.6582,3.89306752882363
2015-07-23,4,12.4535,0.580482107396648
2015-07-23,5,2.4241,0.2483423083603
2015-07-23,6,1.4084,0.111921012052098
2015-07-23,7,1.583,0.111870610346036
2015-07-23,8,1.2855,0.111870610346036
2015-07-23,9,1.3251,0.111870610346036
2015-07-23,9.2,1.1268,0.111870610346036
2015-07-27,0.1,2.2495,4.78108720311483
2015-07-27,1,2.1107,4.58700448564627
2015-07-27,2,2.3844,4.24013008820065
2015-07-27,3,3.7016,3.98376222307601
2015-07-27,4,7.657,0.49881447557908
2015-07-27,5,6.4113,0.206852291990926
2015-07-27,6,1.8687,0.0986985741514408
2015-07-27,7,1.9163,0.0986614434661898
2015-07-27,8,1.6504,0.0986612548330684
2015-07-27,9,1.6544,0.0986613614815516
2015-07-27,9.2,1.5156,0.0986613614815516
2015-07-30,0.1,3.9396,4.63897499161517
2015-07-30,1,4.4633,4.61382946629279
2015-07-30,2,4.6379,4.28980506174143
2015-07-30,3,5.471,3.40547217574349
2015-07-30,4,7.5182,0.435938505678738
2015-07-30,5,3.4992,0.180362185218696
2015-07-30,6,1.0911,0.0894332705789799
2015-07-30,7,1.0712,0.089403388133532
2015-07-30,8,1.0712,0.0894032003328156
2015-07-30,9,0.9482,0.0894033065833224
2015-07-30,9.2,0.9443,0.0894033065833224
2015-08-03,0.1,2.2813,4.70736861019459
2015-08-03,1,2.7256,4.54804930928769
2015-08-03,2,3.0549,4.24439310585183
2015-08-03,3,8.6131,3.9662256256268
2015-08-03,4,12.1917,0.451038902126013
2015-08-03,5,2.8962,0.152841095026052
2015-08-03,6,1.3727,0.0781146450866311
2015-08-03,7,1.1783,0.0780943808887189
2015-08-03,8,1.2855,0.0780943808887189
2015-08-03,9,1.2696,0.0780943808887189
2015-08-03,9.2,1.1664,0.0780943808887189
2015-08-08,0.1,6.0977,4.52644012166193
2015-08-08,1,6.6972,4.52598932747482
2015-08-08,2,8.1424,4.43652087485412
2015-08-08,3,17.0594,4.10889311328195
2015-08-08,4,15.3795,0.453718533491946
2015-08-08,5,3.5503,0.127207230257644
2015-08-08,6,1.3324,0.0654719333560228
2015-08-08,7,1.2457,0.0654593398212807
2015-08-08,8,1.2724,0.065458980200739
2015-08-08,9,1.1749,0.0654591850986545
2015-08-08,9.2,1.1749,0.0654591850986545
2015-08-31,0.1,8.4108,4.40811507972694
2015-08-31,1,8.4108,4.4075345471595
2015-08-31,2,9.3644,4.34424426282984
2015-08-31,3,14.0031,4.10840177540814
2015-08-31,4,19.2997,0.373767415669169
2015-08-31,5,3.6432,0.0634433339646819
2015-08-31,6,1.5286,0.0280343841107827
2015-08-31,7,0.6726,0.0280343959488404
2015-08-31,8,0.6434,0.0280343959488404
2015-08-31,9,0.6823,0.0280343959488404
2015-08-31,9.2,0.6533,0.0280343959488404
2015-09-07,0.1,6.8798,4.39472376940434
2015-09-07,1,6.8603,4.36502028026604
2015-09-07,2,10.0146,4.2169023194341
2015-09-07,3,20.6769,3.83379734253863
2015-09-07,4,22.3699,0.383872603622223
2015-09-07,5,4.3324,0.0542715743864143
2015-09-07,6,1.9343,0.0220157083119758
2015-09-07,7,0.8201,0.022016541668579
2015-09-07,8,0.7939,0.0220165101383204
2015-09-07,9,0.7847,0.0220165101383204
2015-09-07,9.2,0.7852,0.0220165101383204
2015-09-14,0.1,5.8992,4.21167195543542
2015-09-14,1,6.1057,4.21101783580177
2015-09-14,2,8.9778,4.20906007402088
2015-09-14,3,9.9814,4.20841878991738
2015-09-14,4,11.136,1.54632968746209
2015-09-14,5,16.1632,0.0835869461626086
2015-09-14,6,2.6626,0.0176679262899147
2015-09-14,7,0.6168,0.017668869252573
2015-09-14,8,0.623,0.0176685086936818
2015-09-14,9,0.613,0.0176687143510765
2015-09-14,9.2,0.6172,0.0176687143510765
2015-09-21,0.1,7.1858,6.00987303204931
2015-09-21,1,6.8493,6.0090679402017
2015-09-21,2,7.7944,6.00811555583915
2015-09-21,3,8.062,4.29703486847967
2015-09-21,4,11.03,1.96482303713118
2015-09-21,5,8.7484,0.169001102882459
2015-09-21,6,3.5402,0.0147497331172656
2015-09-21,7,1.0978,0.0147496694983391
2015-09-21,8,1.0429,0.0147493043770208
2015-09-21,9,1.0091,0.014749512644073
2015-09-21,9.2,1.0889,0.014749512644073
2015-09-28,0.1,0.017,5.05083921280297
2015-09-28,1,8.1277,5.05007658058703
2015-09-28,2,9.8839,5.04982551581814
2015-09-28,3,8.7164,5.04364481020299
2015-09-28,4,4.6819,4.9827571597819
2015-09-28,5,2.9747,4.29175144579744
2015-09-28,6,6.8831,1.43039703731521
2015-09-28,7,0.8088,0.0852322380197772
2015-09-28,8,0.7668,0.0454851363131494
2015-09-28,9,0.7501,0.0454859777110174
2015-09-28,9.2,0.7512,0.0454859777110174
2015-10-05,0.1,2.4399,4.45241493108869
2015-10-05,1,2.3087,4.45146526702579
2015-10-05,2,3.1589,4.43301960854455
2015-10-05,3,3.7679,4.41108883735685
2015-10-05,4,4.1141,4.40945251970226
2015-10-05,5,3.8499,4.40929812772077
2015-10-05,6,3.5097,4.40924059396682
2015-10-05,7,3.0435,4.38679769094694
2015-10-05,8,2.5933,2.52211391296562
2015-10-05,9,2.0945,0.797570664749719
2015-10-05,9.2,2.1003,0.797570664749719
2015-10-19,0.1,0.6739,3.34197844079117
2015-10-19,1,0.6743,3.34090721330578
2015-10-19,2,0.9454,3.32255468199827
2015-10-19,3,1.4284,3.30680268058661
2015-10-19,4,1.4903,3.30229961101344
2015-10-19,5,1.5441,3.30067115320136
2015-10-19,6,1.6772,3.29918341519539
2015-10-19,7,1.857,3.29626435849259
2015-10-19,8,1.8514,3.29352517736286
2015-10-19,9,1.7935,3.29357460633945
2015-10-19,9.2,1.8078,3.29357460633945
2015-10-23,0.1,1.639,3.01091574300589
2015-10-23,1,2.2265,3.00546103380929
2015-10-23,2,2.8249,2.98008345630814
2015-10-23,3,2.7734,2.96976521791205
2015-10-23,4,3.0562,2.92143737968572
2015-10-23,5,2.808,2.87629850103991
2015-10-23,6,2.3532,2.80852708033272
2015-10-23,7,2.2802,2.80561695273886
2015-10-23,8,2.4298,2.80557443020771
2015-10-23,9,2.4869,2.80560002330865
2015-10-23,9.2,2.4459,2.80560002330865
2015-12-07,0.1,1.9975,0.779809329140516
2015-12-07,1,2.3872,0.779823146063475
2015-12-07,2,3.5089,0.779648240615083
2015-12-07,3,3.7387,0.778124683435833
2015-12-07,4,4.5092,0.775610139912785
2015-12-07,5,5.0877,0.774561136561004
2015-12-07,6,4.7544,0.586894031191888
2015-12-07,7,5.1405,0.0439948097399473
2015-12-07,8,4.5849,0.0439750740211156
2015-12-07,9,4.9617,0.0439755938113735
2015-12-07,9.2,4.9642,0.0439755938113735
2016-05-12,0.1,1.4921,0.672195788599107
2016-05-12,1,1.6916,0.672365930112937
2016-05-12,2,1.9939,0.718833018820112
2016-05-12,3,3.0916,0.871529225124353
2016-05-12,4,3.8047,0.666939392120596
2016-05-12,5,4.6869,0.412388625407715
2016-05-12,6,3.2304,0.344219585190585
2016-05-12,7,2.7401,0.344177864021993
2016-05-12,8,3.3364,0.344177864021993
2016-05-12,9,3.3718,0.344177864021993
2016-05-12,9.2,3.4802,0.344177864021993
2016-05-16,0.1,0.5223,0.738949883268493
2016-05-16,1,0.7761,0.739269473158412
2016-05-16,2,1.3224,0.739359652584741
2016-05-16,3,1.5062,0.739279676733638
2016-05-16,4,6.1985,0.631760560787633
2016-05-16,5,7.1488,0.429144862289506
2016-05-16,6,4.8108,0.311510351757462
2016-05-16,7,4.5962,0.311439992448543
2016-05-16,8,4.4305,0.311439992448543
2016-05-16,9,4.6098,0.311439992448543
2016-05-16,9.2,4.5623,0.311439992448543
2016-05-19,0.1,1.6972,0.814354667703837
2016-05-19,1,1.9897,0.814976787967191
2016-05-19,2,2.2751,0.815074854796932
2016-05-19,3,5.1653,0.790306520297531
2016-05-19,4,5.7059,0.647208300116955
2016-05-19,5,5.7195,0.411824886003463
2016-05-19,6,3.6427,0.288724993697431
2016-05-19,7,3.8528,0.288650977056921
2016-05-19,8,3.7571,0.288650977056921
2016-05-19,9,3.7571,0.288650977056921
2016-05-19,9.2,3.7571,0.288650977056921
2016-05-23,0.1,1.1352,0.826602885789005
2016-05-23,1,1.3653,0.827230284484264
2016-05-23,2,1.4507,0.827349412516285
2016-05-23,3,1.9424,0.838090978174911
2016-05-23,4,5.223,0.686945315676969
2016-05-23,5,6.1877,0.402591366167265
2016-05-23,6,4.3575,0.261706836658216
2016-05-23,7,3.6509,0.261620815809049
2016-05-23,8,3.795,0.261620815809049
2016-05-23,9,3.5036,0.261620815809049
2016-05-23,9.2,3.7984,0.261620815809049
2016-05-26,0.1,0.9458,0.828558653576123
2016-05-26,1,0.9799,0.829188182565069
2016-05-26,2,1.0613,0.829302920665484
2016-05-26,3,1.6608,0.906356464676847
2016-05-26,4,3.0413,0.747062328199225
2016-05-26,5,4.8523,0.395810121694539
2016-05-26,6,3.8318,0.243972782994961
2016-05-26,7,3.6772,0.24388059177232
2016-05-26,8,3.9345,0.24388059177232
2016-05-26,9,3.8388,0.24388059177232
2016-05-26,9.2,3.8486,0.24388059177232
2016-05-29,0.1,2.3874,0.8013749402742
2016-05-29,1,2.5197,0.801981815032183
2016-05-29,2,1.7672,0.802091868425026
2016-05-29,3,1.8029,0.987374478768513
2016-05-29,4,3.0001,0.82665210260869
2016-05-29,5,4.0394,0.385871132809531
2016-05-29,6,3.6659,0.227260661165558
2016-05-29,7,3.4532,0.227164314162242
2016-05-29,8,3.3621,0.227164314162242
2016-05-29,9,3.4034,0.227164314162242
2016-05-29,9.2,3.3179,0.227164314162242
2016-05-30,0.1,1.0872,0.782206543653221
2016-05-30,1,2.3628,0.782797146928665
2016-05-30,2,1.9019,0.78291008138393
2016-05-30,3,1.8468,1.00159678740129
2016-05-30,4,2.8074,0.846146015618825
2016-05-30,5,3.0161,0.382937107485176
2016-05-30,6,2.9583,0.22198189508863
2016-05-30,7,2.9492,0.221883742003652
2016-05-30,8,3.0872,0.221883742003652
2016-05-30,9,3.0884,0.221883742003652
2016-05-30,9.2,3.1691,0.221883742003652
2016-05-31,0.1,1.484,0.763843169077931
2016-05-31,1,1.5609,0.764417928636422
2016-05-31,2,2.0806,0.764533474739179
2016-05-31,3,2.1549,1.01862131265728
2016-05-31,4,2.7885,0.868633093084837
2016-05-31,5,2.8436,0.380458415114343
2016-05-31,6,2.9833,0.216870019366478
2016-05-31,7,2.8234,0.216769796316991
2016-05-31,8,2.3965,0.216769796316991
2016-05-31,9,2.9156,0.216769796316991
2016-05-31,9.2,3.0599,0.216769796316991
2016-06-01,0.1,2.6023,0.739742591649287
2016-06-01,1,2.8392,0.740298008831054
2016-06-01,2,2.5588,0.740407488018576
2016-06-01,3,2.5575,1.05365986548284
2016-06-01,4,3.5999,0.908746445642705
2016-06-01,5,3.3539,0.379122331464288
2016-06-01,6,3.4716,0.212009858168416
2016-06-01,7,2.6895,0.21190750500877
2016-06-01,8,2.5476,0.21190750500877
2016-06-01,9,2.7399,0.21190750500877
2016-06-01,9.2,2.7399,0.21190750500877
2016-06-02,0.1,1.5351,0.710564145034569
2016-06-02,1,1.7332,0.711096532808077
2016-06-02,2,2.3239,0.711197173316004
2016-06-02,3,2.1406,1.09730215294163
2016-06-02,4,3.0449,0.958374159179403
2016-06-02,5,3.3557,0.378990339854573
2016-06-02,6,3.2717,0.207374523440536
2016-06-02,7,2.7357,0.207269635475799
2016-06-02,8,2.8537,0.207269635475799
2016-06-02,9,2.8632,0.207269635475799
2016-06-02,9.2,2.7657,0.207269635475799
2016-06-03,0.1,2.1944,0.677315749625611
2016-06-03,1,2.0123,0.677821391161866
2016-06-03,2,2.7546,0.677921088137344
2016-06-03,3,2.9589,1.14223950461502
2016-06-03,4,3.6312,1.01208318516768
2016-06-03,5,3.8815,0.380138149248862
2016-06-03,6,3.3981,0.202945020596602
2016-06-03,7,2.7546,0.202836726045804
2016-06-03,8,2.638,0.202836726045804
2016-06-03,9,2.6173,0.202836726045804
2016-06-03,9.2,2.4351,0.202836726045804
2016-06-06,0.1,1.3515,0.545523117220464
2016-06-06,1,1.7178,0.54592280057847
2016-06-06,2,2.6834,0.546473744747781
2016-06-06,3,3.7343,1.25500919512826
2016-06-06,4,3.6508,1.17470067563379
2016-06-06,5,3.3171,0.402551013480694
2016-06-06,6,2.3704,0.191531987719245
2016-06-06,7,2.0977,0.191402986981925
2016-06-06,8,1.8985,0.191402986981925
2016-06-06,9,1.99,0.191402986981925
2016-06-06,9.2,1.99,0.191402986981925
2016-06-07,0.1,0.8579,0.527693340180921
2016-06-07,1,1.3284,0.528076972419015
2016-06-07,2,2.0836,0.528381652848779
2016-06-07,3,3.2007,1.29206614879997
2016-06-07,4,3.6399,1.22144604795361
2016-06-07,5,3.4394,0.418486264676558
2016-06-07,6,2.2528,0.18872079830028
2016-06-07,7,1.9736,0.188580990446206
2016-06-07,8,2.033,0.188580990446206
2016-06-07,9,1.9224,0.188580990446206
2016-06-07,9.2,2.0506,0.188580990446206
2016-06-08,0.1,1.6522,0.542040193463317
2016-06-08,1,2.6212,0.542441044626072
2016-06-08,2,3.6179,0.544028755201873
2016-06-08,3,3.4069,1.32613639279119
2016-06-08,4,4.2069,1.25868510207618
2016-06-08,5,3.1621,0.446060664668735
2016-06-08,6,2.3731,0.186932196792826
2016-06-08,7,1.889,0.186775953401756
2016-06-08,8,1.9926,0.186775953401756
2016-06-08,9,1.9255,0.186775953401756
2016-06-08,9.2,1.8812,0.186775953401756
2016-06-09,0.1,2.047,0.71254479228115
2016-06-09,1,1.8856,0.712938661570681
2016-06-09,2,2.9813,0.714497958696438
2016-06-09,3,3.9463,1.10192186177661
2016-06-09,4,4.4431,1.01919074910279
2016-06-09,5,3.8292,0.475736600143799
2016-06-09,6,2.5408,0.186579127725104
2016-06-09,7,2.1348,0.186406691811749
2016-06-09,8,2.2139,0.186406691811749
2016-06-09,9,2.0866,0.186406691811749
2016-06-09,9.2,2.1032,0.186406691811749
2016-06-13,0.1,1.1124,1.11678924859741
2016-06-13,1,1.5957,1.11712644208489
2016-06-13,2,2.5619,1.11744218638791
2016-06-13,3,3.5928,1.18884772176975
2016-06-13,4,5.737,0.99934049035498
2016-06-13,5,4.8382,0.519622283678753
2016-06-13,6,2.4959,0.185210572995088
2016-06-13,7,1.7427,0.185015011822176
2016-06-13,8,2.0025,0.185015011822176
2016-06-13,9,1.9617,0.185015011822176
2016-06-13,9.2,2.0601,0.185015011822176
2016-06-20,0.1,1.5726,0.944414354272422
2016-06-20,1,1.6471,0.945062497350164
2016-06-20,2,2.6752,0.945213506060789
2016-06-20,3,4.0635,1.37835471895691
2016-06-20,4,14.4524,1.26649038330097
2016-06-20,5,5.4571,0.619805645567945
2016-06-20,6,3.2692,0.182449926790095
2016-06-20,7,2.2159,0.153753236624898
2016-06-20,8,2.0931,0.153753236624898
2016-06-20,9,2.064,0.153753236624898
2016-06-20,9.2,2.064,0.153753236624898
2016-06-23,0.1,4.2377,1.0803216013503
2016-06-23,1,4.3883,1.0810543069
2016-06-23,2,4.1986,1.08118933208034
2016-06-23,3,4.6062,1.09238139144638
2016-06-23,4,9.8123,0.972288335109887
2016-06-23,5,10.2966,0.657995404726717
2016-06-23,6,4.1591,0.190674922802022
2016-06-23,7,2.0925,0.144559979627492
2016-06-23,8,2.0541,0.144559979627492
2016-06-23,9,2.0573,0.144559979627492
2016-06-23,9.2,2.0182,0.144559979627492
2016-06-26,0.1,2.9413,0.907281618684141
2016-06-26,1,3.2106,0.907842062523109
2016-06-26,2,3.6626,0.907978107268995
2016-06-26,3,5.3787,1.13411018549507
2016-06-26,4,10.1002,1.06099559162941
2016-06-26,5,7.7128,0.654589518329773
2016-06-26,6,2.5522,0.18990344945848
2016-06-26,7,1.8379,0.137296691862974
2016-06-26,8,1.7419,0.137296691862974
2016-06-26,9,1.7093,0.137296691862974
2016-06-26,9.2,1.7514,0.137296691862974
2016-06-27,0.1,3.0818,0.844340244448914
2016-06-27,1,3.9727,0.844833254908192
2016-06-27,2,4.8689,0.844940923740665
2016-06-27,3,6.3352,1.15447170157496
2016-06-27,4,11.2095,1.09728219570611
2016-06-27,5,7.3169,0.652188024558777
2016-06-27,6,5.8394,0.188344975956014
2016-06-27,7,1.9233,0.135126936767784
2016-06-27,8,1.916,0.135126936767784
2016-06-27,9,1.9159,0.135126936767784
2016-06-27,9.2,2.1236,0.135126936767784
2016-06-28,0.1,3.7652,0.783344907592105
2016-06-28,1,2.4311,0.783768548540586
2016-06-28,2,4.4341,0.783866961232597
2016-06-28,3,4.737,1.16931819520175
2016-06-28,4,5.8428,1.12905512539833
2016-06-28,5,6.121,0.649337701419824
2016-06-28,6,5.3188,0.187567293442361
2016-06-28,7,2.5253,0.133022198598809
2016-06-28,8,2.3106,0.133022198598809
2016-06-28,9,2.3668,0.133022198598809
2016-06-28,9.2,2.2287,0.133022198598809
2016-06-30,0.1,2.4364,0.704020361730453
2016-06-30,1,3.4203,0.704321825420659
2016-06-30,2,3.4871,0.704454272948834
2016-06-30,3,5.2674,1.22055756185212
2016-06-30,4,7.1918,1.19697095196954
2016-06-30,5,5.0469,0.645760363824046
2016-06-30,6,3.0487,0.184159520460478
2016-06-30,7,2.128,0.129078139461411
2016-06-30,8,2.0602,0.129078139461411
2016-06-30,9,2.0119,0.129078139461411
2016-06-30,9.2,1.9797,0.129078139461411
2016-07-05,0.1,5.0834,0.74323197386452
2016-07-05,1,5.0981,0.743288217897792
2016-07-05,2,5.4864,0.743496576438327
2016-07-05,3,6.9002,1.36505359500754
2016-07-05,4,7.1423,1.32877956730276
2016-07-05,5,4.1771,0.65538680575761
2016-07-05,6,1.9548,0.183844473365604
2016-07-05,7,1.435,0.120806596301623
2016-07-05,8,1.3801,0.120806596301623
2016-07-05,9,1.3567,0.120806596301623
2016-07-05,9.2,1.3999,0.120806596301623
2016-07-07,0.1,3.7311,0.812427904339706
2016-07-07,1,3.683,0.812357174859561
2016-07-07,2,5.4525,0.812439963517048
2016-07-07,3,8.3368,1.43623678702858
2016-07-07,4,6.6772,1.36475532809294
2016-07-07,5,5.5906,0.660326789024595
2016-07-07,6,2.8387,0.181248884332397
2016-07-07,7,2.0064,0.11842757813085
2016-07-07,8,1.974,0.11842757813085
2016-07-07,9,1.9311,0.11842757813085
2016-07-07,9.2,1.9097,0.11842757813085
2016-07-11,0.1,2.0076,1.24891975472045
2016-07-11,1,2.2233,1.24852494546543
2016-07-11,2,3.4885,1.24831723040658
2016-07-11,3,8.1476,1.70008681615901
2016-07-11,4,6.0132,1.45618536396205
2016-07-11,5,6.2357,0.661715003260509
2016-07-11,6,3.8136,0.17861596970533
2016-07-11,7,2.2067,0.114426021432229
2016-07-11,8,2.1629,0.114426021432229
2016-07-11,9,2.0504,0.114426021432229
2016-07-11,9.2,2.2066,0.114426021432229
2016-07-14,0.1,1.8467,1.89063317570668
2016-07-14,1,1.9388,1.88989785630135
2016-07-14,2,2.8202,1.88951870628716
2016-07-14,3,7.9028,1.95787786309388
2016-07-14,4,6.5113,1.47363003244005
2016-07-14,5,7.2275,0.639887434053547
2016-07-14,6,3.3083,0.1750585000145
2016-07-14,7,1.9554,0.11090337481425
2016-07-14,8,1.924,0.11090337481425
2016-07-14,9,1.8546,0.11090337481425
2016-07-14,9.2,1.8681,0.11090337481425
2016-07-18,0.1,1.4988,3.27274305131824
2016-07-18,1,1.465,3.27143199562294
2016-07-18,2,2.6588,3.27065082806373
2016-07-18,3,7.5204,2.32700094967565
2016-07-18,4,7.244,1.33050498161251
2016-07-18,5,6.435,0.588169311632875
2016-07-18,6,5.309,0.162895912979675
2016-07-18,7,3.4608,0.106091734263907
2016-07-18,8,2.5523,0.106091734263907
2016-07-18,9,3.6076,0.106091734263907
2016-07-18,9.2,2.6608,0.106091734263907
2016-07-21,0.1,1.2416,4.1110429435495
2016-07-21,1,1.0511,4.11047396073043
2016-07-21,2,1.7012,4.10982192126233
2016-07-21,3,5.1466,3.60833614267683
2016-07-21,4,5.1192,2.14306790670757
2016-07-21,5,4.4691,0.532571287255744
2016-07-21,6,4.5433,0.15197339593371
2016-07-21,7,3.8145,0.102182156487874
2016-07-21,8,3.8876,0.102182156487874
2016-07-21,9,3.6084,0.102182156487874
2016-07-21,9.2,3.939,0.102182156487874
2016-07-24,0.1,1.3501,5.28906530826146
2016-07-24,1,1.7004,5.28823694660347
2016-07-24,2,2.935,5.28704102160338
2016-07-24,3,9.7823,3.37037123413469
2016-07-24,4,4.6717,1.51816166586337
2016-07-24,5,6.2513,0.458065709192404
2016-07-24,6,9.2649,0.140887758497245
2016-07-24,7,5.8158,0.0979143560474973
2016-07-24,8,8.8869,0.0979143560474973
2016-07-24,9,8.8239,0.0979143560474973
2016-07-24,9.2,10.6818,0.0979143560474973
2016-07-25,0.1,1.004,5.560774488098
2016-07-25,1,1.524,5.55984313449732
2016-07-25,2,2.6447,5.55847332469197
2016-07-25,3,4.6626,3.31657728227998
2016-07-25,4,4.2682,1.38011989561817
2016-07-25,5,3.762,0.43465366589684
2016-07-25,6,5.9589,0.136981891510748
2016-07-25,7,6.7229,0.0964176417687059
2016-07-25,8,9.9608,0.0964176417687059
2016-07-25,9,5.7095,0.0964176417687059
2016-07-25,9.2,9.6405,0.0964176417687059
2016-07-26,0.1,1.0385,5.72825506647374
2016-07-26,1,1.6522,5.72724546093848
2016-07-26,2,2.0277,5.72573955572988
2016-07-26,3,5.9186,3.25135986653166
2016-07-26,4,4.793,1.26254688662267
2016-07-26,5,4.479,0.413656740991814
2016-07-26,6,20.386,0.134102618770195
2016-07-26,7,8.244,0.0949108066353145
2016-07-26,8,6.7998,0.0949108066353145
2016-07-26,9,6.7829,0.0949108066353145
2016-07-26,9.2,6.7117,0.0949108066353145
2016-07-28,0.1,2.4069,5.80588790718171
2016-07-28,1,2.4712,5.80486311657422
2016-07-28,2,2.8871,5.8032541222704
2016-07-28,3,3.5192,3.08980799544366
2016-07-28,4,4.2152,1.06749627288549
2016-07-28,5,3.5893,0.372811720200382
2016-07-28,6,2.4249,0.130168577259773
2016-07-28,7,7.2173,0.0917369157079674
2016-07-28,8,6.2152,0.0917369157079674
2016-07-28,9,5.5566,0.0917369157079674
2016-07-28,9.2,6.0006,0.0917369157079674
2016-08-01,0.1,1.0246,5.69515249365318
2016-08-01,1,1.2149,5.69414389215095
2016-08-01,2,2.5133,5.69248411257531
2016-08-01,3,2.5256,2.81436688979914
2016-08-01,4,2.555,0.789468434356239
2016-08-01,5,1.3744,0.302005510304396
2016-08-01,6,4.3145,0.121675539207765
2016-08-01,7,2.989,0.0850280168316169
2016-08-01,8,2.8279,0.0850280168316169
2016-08-01,9,1.8805,0.0850280168316169
2016-08-01,9.2,2.3988,0.0850280168316169
2016-08-08,0.1,2.9908,5.63411534045382
2016-08-08,1,2.8487,5.63314987580457
2016-08-08,2,3.0529,5.63154942724626
2016-08-08,3,3.12,2.50621513321931
2016-08-08,4,3.8165,0.478314177726682
2016-08-08,5,15.3114,0.19848006446218
2016-08-08,6,2.1581,0.0966941006988277
2016-08-08,7,0.7816,0.0722176950013849
2016-08-08,8,0.8773,0.0722176950013849
2016-08-08,9,0.7952,0.0722176950013849
2016-08-08,9.2,0.786,0.0722176950013849
2016-08-11,0.1,1.5385,5.59723300813736
2016-08-11,1,1.7917,5.59609656959036
2016-08-11,2,2.5564,5.59437100986718
2016-08-11,3,4.439,2.42432135481584
2016-08-11,4,2.2281,0.398377367112542
2016-08-11,5,17.4979,0.165330308166833
2016-08-11,6,1.4488,0.0868572904179478
2016-08-11,7,1.3363,0.0666736560945141
2016-08-11,8,1.3675,0.0666736560945141
2016-08-11,9,1.3375,0.0666736560945141
2016-08-11,9.2,1.1636,0.0666736560945141
2016-08-15,0.1,1.5004,5.28825524997876
2016-08-15,1,1.5275,5.28733456072844
2016-08-15,2,1.8505,5.28585569166538
2016-08-15,3,4.4256,2.22557687241346
2016-08-15,4,6.0951,0.332154719171776
2016-08-15,5,11.7049,0.131353934522428
2016-08-15,6,2.2212,0.073427987252512
2016-08-15,7,1.0235,0.059491887739068
2016-08-15,8,1.1562,0.059491887739068
2016-08-15,9,1.1164,0.059491887739068
2016-08-15,9.2,1.1565,0.059491887739068
2016-08-18,0.1,2.6939,4.99664091453921
2016-08-18,1,2.7516,4.99582901177627
2016-08-18,2,2.8358,4.99449064160981
2016-08-18,3,5.7691,2.0874251386394
2016-08-18,4,8.4783,0.282815302124694
2016-08-18,5,7.6332,0.108982249589586
2016-08-18,6,1.1141,0.0656152354932892
2016-08-18,7,0.5269,0.0542544922191734
2016-08-18,8,0.547,0.0542544922191734
2016-08-18,9,0.5446,0.0542544922191734
2016-08-18,9.2,0.5446,0.0542544922191734
2016-08-23,0.1,3.9763,4.44700541498883
2016-08-23,1,4.1844,4.4459408768523
2016-08-23,2,4.8907,4.44539263076137
2016-08-23,3,7.4372,4.36645621291957
2016-08-23,4,9.4067,2.54238069064519
2016-08-23,5,6.0726,0.0961751260292675
2016-08-23,6,1.7738,0.0534491598691923
2016-08-23,7,0.6153,0.0461673516192346
2016-08-23,8,0.602,0.0461673516192346
2016-08-23,9,0.5552,0.0461673516192346
2016-08-23,9.2,0.5744,0.0461673516192346
2016-08-26,0.1,2.5347,5.75860588486052
2016-08-26,1,4.4324,5.75791569385532
2016-08-26,2,5.1307,5.75706188442907
2016-08-26,3,11.6456,4.04934220743031
2016-08-26,4,10.6299,1.78821201264149
2016-08-26,5,3.1905,0.0996557599114923
2016-08-26,6,1.3138,0.0470528368450833
2016-08-26,7,0.4622,0.0417286812724269
2016-08-26,8,0.429,0.0417286812724269
2016-08-26,9,0.4568,0.0417286812724269
2016-08-26,9.2,0.4886,0.0417286812724269
2016-09-02,0.1,3.2354,5.39523086470571
2016-09-02,1,4.5569,5.39401475133032
2016-09-02,2,5.247,5.39250667587609
2016-09-02,3,8.3463,2.93015514270318
2016-09-02,4,7.3105,0.933885162367322
2016-09-02,5,2.6899,0.0843124899771804
2016-09-02,6,1.4091,0.0357219573675928
2016-09-02,7,0.6003,0.0327982259636538
2016-09-02,8,0.5971,0.0327982259636538
2016-09-02,9,0.5893,0.0327982259636538
2016-09-02,9.2,0.5962,0.0327982259636538
2016-09-06,0.1,2.2,5.17573571706795
2016-09-06,1,3.0359,5.14536689446118
2016-09-06,2,3.8099,5.08334095345
2016-09-06,3,6.3888,4.71677820804739
2016-09-06,4,4.6639,2.64136564781589
