"DateTime","Depth","Observed_OGM_docr","Modeled_OGM_docr"
2017-05-30,5,179.85012489592,171.295818863395
2017-05-30,6.2,179.85012489592,167.151300845758
2017-05-30,8,172.356369691923,163.198465163927
2017-05-30,9,164.862614487927,163.198465163927
2017-06-01,0.1,209.825145711907,182.010037541792
2017-06-01,1.6,179.85012489592,182.009425398684
2017-06-01,3.8,179.85012489592,174.037485928513
2017-06-01,5,194.837635303913,171.296997349153
2017-06-01,6.2,164.862614487927,165.504345698587
2017-06-01,8,157.36885928393,165.504345698587
2017-06-01,9,164.862614487927,165.504345698587
2017-06-05,0.1,202.33139050791,187.098417496359
2017-06-05,1.6,217.318900915903,187.097842002022
2017-06-05,3.8,202.33139050791,174.119814520326
2017-06-05,5,277.268942547877,171.346688825237
2017-06-05,6.2,179.85012489592,165.485145898749
2017-06-05,8,172.356369691923,165.485145898749
2017-06-05,9,172.356369691923,165.485145898749
2017-06-12,0.1,172.356369691923,192.26847640531
2017-06-12,1.6,179.85012489592,192.267691965464
2017-06-12,3.8,172.356369691923,174.416407338187
2017-06-12,5,187.343880099917,171.405414956764
2017-06-12,6.2,172.356369691923,165.453448549249
2017-06-12,8,179.85012489592,165.453448549249
2017-06-12,9,164.862614487927,165.453448549249
2017-06-19,0.1,187.343880099917,188.86396063463
2017-06-19,1.6,202.33139050791,188.860531316798
2017-06-19,3.8,202.33139050791,174.65781366319
2017-06-19,5,187.343880099917,171.484272566561
2017-06-19,6.2,194.837635303913,165.414325102968
2017-06-19,8,187.343880099917,165.414325102968
2017-06-19,9,209.825145711907,165.414325102968
2017-06-26,0.1,209.825145711907,187.375693117026
2017-06-26,1.6,239.800166527893,187.375551328249
2017-06-26,3.8,187.343880099917,182.148105542772
2017-06-26,5,202.33139050791,171.962274655154
2017-06-26,6.2,187.343880099917,165.42147989307
2017-06-26,8,187.343880099917,165.42147989307
2017-07-05,0.1,292.25645295587,185.798016636603
2017-07-05,1.6,269.77518734388,185.798002420048
2017-07-05,3.8,232.306411323897,180.810932655427
2017-07-05,5,209.825145711907,172.407168463422
2017-07-05,6.2,202.33139050791,165.382133613236
2017-07-05,8,217.318900915903,165.382133613236
2017-07-05,9,209.825145711907,165.382133613236
2017-07-10,0.1,329.725228975853,184.268036101336
2017-07-10,1.6,307.243963363863,184.268034971632
2017-07-10,3.8,217.318900915903,180.738709908222
2017-07-10,5,172.356369691923,172.607316031246
2017-07-10,6.2,217.318900915903,165.35550746351
2017-07-10,8,217.318900915903,165.35550746351
2017-07-10,9,179.85012489592,165.35550746351
2017-07-13,0.1,322.231473771857,184.012223295428
2017-07-13,1.6,329.725228975853,184.012225306179
2017-07-13,3.8,277.268942547877,180.632482921273
2017-07-13,5,172.356369691923,172.632049456331
2017-07-13,6.2,202.33139050791,165.333906879361
2017-07-13,8,179.85012489592,165.333906879361
2017-07-13,9,187.343880099917,165.333906879361
2017-07-17,0.1,329.725228975853,183.296326026591
2017-07-17,1.6,352.206494587843,183.296329561119
2017-07-17,3.8,232.306411323897,180.502855609289
2017-07-17,8,187.343880099917,165.309808633777
2017-07-17,9,202.33139050791,165.309808633777
2017-07-19,0.1,427.14404662781,182.446425278125
2017-07-20,0.1,442.131557035803,181.718283546356
2017-07-24,1.6,487.094088259784,180.133268319235
2017-07-24,3.8,284.762697751873,180.451444154637
2017-07-24,5,157.36885928393,172.869041597103
2017-07-24,6.2,187.343880099917,165.257461211453
2017-07-24,8,202.33139050791,165.257461211453
2017-07-24,9,179.85012489592,165.257461211453
2017-07-31,0.1,434.637801831807,178.909959792602
2017-07-31,1.6,442.131557035803,178.90986707427
2017-07-31,3.8,269.77518734388,177.50802906179
2017-07-31,5,179.85012489592,173.139599069329
2017-07-31,6.2,217.318900915903,165.238055311671
2017-07-31,8,202.33139050791,165.238055311671
2017-07-31,9,179.85012489592,165.238055311671
2017-08-07,0.1,269.77518734388,177.295066844954
2017-08-07,1.6,254.787676935887,177.294925766672
2017-08-07,3.8,239.800166527893,175.443757645273
2017-08-07,5,149.875104079933,173.158861868653
2017-08-07,6.2,172.356369691923,165.198527140791
2017-08-07,8,149.875104079933,165.198527140791
2017-08-07,9,179.85012489592,165.198527140791
2017-08-14,0.1,277.268942547877,174.864429102176
2017-08-14,1.6,239.800166527893,174.864356468663
2017-08-14,3.8,224.8126561199,173.849007371693
2017-08-14,5,157.36885928393,173.124019350682
2017-08-14,6.2,209.825145711907,165.14297323466
2017-08-14,8,172.356369691923,165.14297323466
2017-08-14,9,149.875104079933,165.14297323466
2017-08-21,0.1,269.77518734388,175.447360496385
2017-08-21,1.6,262.281432139883,175.447276823277
2017-08-21,3.8,194.837635303913,173.720566435571
2017-08-21,5,187.343880099917,173.015428966695
2017-08-21,6.2,187.343880099917,165.087319285874
2017-08-21,8,179.85012489592,165.087319285874
2017-08-21,9,217.318900915903,165.087319285874
2017-08-28,0.1,262.281432139883,176.679088478567
2017-08-28,1.6,232.306411323897,176.679088022111
2017-08-28,3.8,224.8126561199,175.740533612615
2017-08-28,5,149.875104079933,172.978909194424
2017-08-28,8,104.912572855953,165.057957856618
2017-08-28,9,157.36885928393,165.057957856618
2017-09-04,0.1,254.787676935887,172.912594081534
2017-09-04,1.6,224.8126561199,172.912399509469
2017-09-04,3.8,232.306411323897,171.100654847057
2017-09-04,5,194.837635303913,170.177662126976
2017-09-04,6.2,179.85012489592,165.103951619145
2017-09-04,8,157.36885928393,165.103951619145
2017-09-04,9,164.862614487927,165.103951619145
2017-09-11,0.1,254.787676935887,170.834649093169
2017-09-11,1.6,262.281432139883,170.834639573273
2017-09-11,3.8,254.787676935887,170.827459906103
2017-09-11,5,179.85012489592,165.92500742713
2017-09-11,6.2,172.356369691923,165.086767409318
2017-09-11,8,149.875104079933,165.086767409318
2017-09-11,9,217.318900915903,165.086767409318
2017-09-18,0.1,254.787676935887,167.96429598893
2017-09-18,1.6,247.29392173189,168.010381167592
2017-09-18,3.8,224.8126561199,167.252649783814
2017-09-18,5,202.33139050791,164.818360709577
2017-09-18,6.2,164.862614487927,165.018187386583
2017-09-18,8,127.393838467943,165.018187386583
2017-09-18,9,149.875104079933,165.018187386583
2017-09-25,0.1,232.306411323897,167.572672792327
2017-09-25,1.6,239.800166527893,167.572695793848
2017-09-25,3.8,217.318900915903,164.907729255289
2017-09-25,5,142.381348875937,163.703745429091
2017-09-25,6.2,172.356369691923,164.932804577347
2017-09-25,8,134.88759367194,164.932804577347
2017-09-25,9,149.875104079933,164.932804577347
2017-10-02,0.1,254.787676935887,166.552990032774
2017-10-02,1.6,254.787676935887,166.553000956645
2017-10-02,3.8,239.800166527893,166.552651695767
2017-10-02,5,202.33139050791,164.370559351909
2017-10-02,6.2,194.837635303913,164.690574190914
2017-10-02,8,164.862614487927,162.423227863334
2017-10-02,9,127.393838467943,162.423227863334
2017-10-09,0.1,277.268942547877,165.58197924096
2017-10-09,1.6,262.281432139883,165.582429410424
2017-10-09,3.8,247.29392173189,167.426110544734
2017-10-09,5,179.85012489592,164.63556897026
2017-10-09,6.2,142.381348875937,164.227827444862
2017-10-09,8,74.9375520399667,155.333605198167
2017-10-16,0.1,374.687760199833,166.823088824905
2017-10-16,1.6,344.712739383847,166.823170477673
2017-10-16,3.8,322.231473771857,169.014580582462
2017-10-16,5,239.800166527893,165.316210800076
2017-10-16,6.2,269.77518734388,163.995200229019
2017-10-16,8,217.318900915903,155.885224071556
2017-10-16,9,187.343880099917,155.885224071556
2017-10-23,0.1,367.194004995837,168.885243074164
2017-10-23,1.6,337.21898417985,168.88546812656
2017-10-23,3.8,307.243963363863,169.04859344498
2017-10-23,5,329.725228975853,177.382808198358
2017-10-23,6.2,217.318900915903,165.474991120052
2017-10-23,8,194.837635303913,156.677432728062
2017-10-23,9,202.33139050791,156.677432728062
2017-10-30,0.1,457.119067443797,172.982191158498
2017-10-30,1.6,314.73771856786,172.982191370383
2017-10-30,3.8,322.231473771857,172.98242979197
2017-10-30,5,307.243963363863,172.982429852258
2017-10-30,6.2,329.725228975853,173.331013447185
2017-10-30,8,299.750208159867,177.594449869807
2017-10-30,9,344.712739383847,177.594449869807
2017-11-06,0.1,314.73771856786,173.883520278036
2017-11-06,1.6,307.243963363863,173.883516063797
2017-11-06,3.8,314.73771856786,173.920576159751
2017-11-06,5,307.243963363863,175.111281205177
2017-11-06,6.2,299.750208159867,176.752182510503
2017-11-06,8,322.231473771857,181.465748091557
2017-11-06,9,307.243963363863,181.465748091557
2017-12-11,0.1,329.725228975853,176.340350042941
2017-12-11,1.6,322.231473771857,176.340351221574
2017-12-11,3.8,344.712739383847,176.340351635972
2017-12-11,5,344.712739383847,176.340351722997
2017-12-11,6.2,337.21898417985,176.340351722997
2017-12-11,8,314.73771856786,176.340351722997
2017-12-11,9,344.712739383847,176.340351722997
2018-01-15,0.1,374.687760199833,177.786048130425
2018-01-15,1.6,352.206494587843,177.786048130425
2018-01-15,3.8,352.206494587843,177.786048437619
2018-01-15,5,352.206494587843,177.786048437619
2018-01-15,6.2,344.712739383847,177.786048437619
2018-01-15,8,337.21898417985,177.786048437619
2018-01-15,9,367.194004995837,177.786048437619
2018-02-19,0.1,269.77518734388,176.329864281468
2018-02-19,1.6,262.281432139883,176.330028530439
2018-02-19,3.8,269.77518734388,176.330034544566
2018-02-19,5,262.281432139883,176.330035085688
2018-02-19,6.2,254.787676935887,176.330391843401
2018-02-19,8,277.268942547877,176.659882726404
2018-02-19,9,269.77518734388,176.827355467345
2018-03-19,1.6,284.762697751873,183.254063159914
2018-03-19,3.8,284.762697751873,183.076180077856
2018-03-19,6.2,262.281432139883,182.564898520102
2018-03-19,8,262.281432139883,182.25455569853
2018-03-19,9,269.77518734388,182.25455569853
2018-04-04,0.1,284.762697751873,207.051645907027
2018-04-04,1.6,284.762697751873,207.052009181193
2018-04-04,3.8,262.281432139883,203.9936094066
2018-04-04,5,262.281432139883,199.185138150429
2018-04-04,6.2,262.281432139883,199.185138150429
2018-04-04,8,262.281432139883,199.185138150429
2018-04-04,9,262.281432139883,199.185138150429
2018-04-10,0.1,269.77518734388,209.284180050684
2018-04-10,5,254.787676935887,209.372182257897
2018-04-10,9,254.787676935887,209.972878205853
2018-04-23,0.1,284.762697751873,215.808035272438
2018-04-23,1.6,269.77518734388,215.69636713799
2018-04-23,3.8,254.787676935887,214.442291395487
2018-04-23,5,254.787676935887,214.432412267448
2018-04-23,6.2,247.29392173189,213.937165060385
2018-04-23,8,247.29392173189,211.357140388778
2018-04-23,9,254.787676935887,211.357140388778
2018-04-30,0.1,269.77518734388,227.819782518228
2018-04-30,1.6,262.281432139883,227.807768997762
2018-04-30,3.8,262.281432139883,220.661667470159
2018-04-30,5,239.800166527893,215.053887728904
2018-04-30,6.2,239.800166527893,213.8974214425
2018-04-30,8,247.29392173189,212.928541863931
2018-04-30,9,239.800166527893,212.928541863931
2018-05-07,0.1,239.800166527893,240.523735131964
2018-05-07,1.6,247.29392173189,240.522261138872
2018-05-07,3.8,247.29392173189,227.33041059821
2018-05-07,5,254.787676935887,217.343295972096
2018-05-07,6.2,262.281432139883,214.46850638102
2018-05-07,8,247.29392173189,213.213411280379
2018-05-07,9,247.29392173189,213.213411280379
2018-05-14,0.1,254.787676935887,240.681104459317
2018-05-14,1.6,247.29392173189,240.680619916592
2018-05-14,3.8,254.787676935887,227.44517437103
2018-05-14,5,239.800166527893,217.919989719681
2018-05-14,6.2,247.29392173189,214.368234007647
2018-05-14,8,254.787676935887,213.604499694843
2018-05-14,9,247.29392173189,213.604499694843
2018-05-21,0.1,329.725228975853,237.222507896712
2018-05-21,1.6,307.243963363863,237.221825178835
2018-05-21,3.8,284.762697751873,227.69486225656
2018-05-21,5,254.787676935887,218.492620657401
2018-05-21,6.2,239.800166527893,213.968590113571
2018-05-21,8,232.306411323897,213.82399753259
2018-05-21,9,232.306411323897,213.82399753259
2018-05-28,0.1,337.21898417985,257.833781991016
2018-05-28,1.6,269.77518734388,257.832590176302
2018-05-28,3.8,262.281432139883,228.070637056714
2018-05-28,5,239.800166527893,218.224226927645
2018-05-28,6.2,247.29392173189,214.544735682307
2018-05-28,8,239.800166527893,214.462796950183
2018-05-28,9,254.787676935887,214.462796950183
2018-06-04,0.1,292.25645295587,284.676875394574
2018-06-04,1.6,292.25645295587,284.657868542572
2018-06-04,3.8,239.800166527893,229.338767522202
2018-06-04,5,254.787676935887,217.814293759922
2018-06-04,6.2,239.800166527893,215.110044486147
2018-06-04,8,217.318900915903,215.110044486147
2018-06-04,9,232.306411323897,215.110044486147
2018-06-11,0.1,292.25645295587,272.119905327978
2018-06-11,1.6,254.787676935887,272.120262755967
2018-06-11,3.8,269.77518734388,260.562162705651
2018-06-11,5,247.29392173189,218.949614701965
2018-06-11,6.2,284.762697751873,215.071137309285
2018-06-11,8,202.33139050791,215.071137309285
2018-06-11,9,247.29392173189,215.071137309285
2018-06-18,0.1,254.787676935887,266.50300713754
2018-06-18,1.6,262.281432139883,266.503256136721
2018-06-18,3.8,217.318900915903,260.537302572634
2018-06-18,5,217.318900915903,220.115838768723
2018-06-18,6.2,202.33139050791,215.029419468928
2018-06-18,8,194.837635303913,215.029419468928
2018-06-18,9,202.33139050791,215.029419468928
2018-06-25,0.1,284.762697751873,275.566319298215
2018-06-25,1.6,254.787676935887,275.566242270254
2018-06-25,3.8,239.800166527893,260.290924702735
2018-06-25,5,247.29392173189,221.441360920625
2018-06-25,6.2,209.825145711907,215.016523208417
2018-06-25,8,209.825145711907,215.016523208417
2018-06-25,9,224.8126561199,215.016523208417
2018-07-02,0.1,337.21898417985,270.977846490017
2018-07-02,1.6,307.243963363863,270.977929519208
2018-07-02,3.8,187.343880099917,260.477723391752
2018-07-02,5,224.8126561199,222.532683876376
2018-07-02,8,232.306411323897,214.997305561823
2018-07-02,9,224.8126561199,214.997305561823
2018-07-09,0.1,314.73771856786,264.194491272566
2018-07-09,1.6,329.725228975853,264.195468724935
2018-07-09,3.8,247.29392173189,257.942190811998
2018-07-09,5,224.8126561199,223.392652617663
2018-07-09,6.2,217.318900915903,214.984384212118
2018-07-09,8,217.318900915903,214.984384212118
2018-07-09,9,209.825145711907,214.984384212118
2018-07-16,0.1,307.243963363863,263.941858252237
2018-07-16,1.6,314.73771856786,263.941857533954
2018-07-16,3.8,247.29392173189,254.974927085115
2018-07-16,5,209.825145711907,223.497518878078
2018-07-16,6.2,172.356369691923,214.965140940613
2018-07-16,8,202.33139050791,214.965140940613
2018-07-16,9,202.33139050791,214.965140940613
2018-07-23,0.1,367.194004995837,258.524783297342
2018-07-23,1.6,322.231473771857,258.525143726017
2018-07-23,3.8,217.318900915903,255.136101742343
2018-07-23,5,247.29392173189,224.553822290734
2018-07-23,6.2,194.837635303913,214.979306297075
2018-07-23,8,187.343880099917,214.979306297075
2018-07-23,9,187.343880099917,214.979306297075
2018-07-30,0.1,412.156536219817,250.408681997473
2018-07-30,1.6,419.650291423813,250.410604818057
2018-07-30,3.8,239.800166527893,254.922071155877
2018-07-30,5,262.281432139883,225.108039555787
2018-07-30,6.2,179.85012489592,214.965656980162
2018-07-30,8,179.85012489592,214.965656980162
2018-07-30,9,187.343880099917,214.965656980162
2018-08-06,0.1,419.650291423813,246.875619974453
2018-08-06,1.6,419.650291423813,246.87560778733
2018-08-06,3.8,299.750208159867,244.2599835154
2018-08-06,5,254.787676935887,225.643594987656
2018-08-06,6.2,217.318900915903,214.978151063589
2018-08-06,8,239.800166527893,214.978151063589
2018-08-06,9,262.281432139883,214.978151063589
2018-08-13,0.1,397.169025811824,245.495460962792
2018-08-13,1.6,389.675270607827,245.495456641323
2018-08-13,3.8,217.318900915903,243.775266244043
2018-08-13,5,239.800166527893,225.231850803948
2018-08-13,6.2,224.8126561199,214.954485438209
2018-08-13,8,194.837635303913,214.954485438209
2018-08-13,9,217.318900915903,214.954485438209
2018-08-20,0.1,397.169025811824,243.494694281576
2018-08-20,1.6,389.675270607827,243.494769597847
2018-08-20,3.8,314.73771856786,243.424142616446
2018-08-20,5,232.306411323897,224.969883204627
2018-08-20,6.2,209.825145711907,214.937587017314
2018-08-20,8,239.800166527893,214.937587017314
2018-08-20,9,329.725228975853,214.937587017314
2018-08-27,0.1,442.131557035803,240.514444103582
2018-08-27,1.6,412.156536219817,240.514448865954
2018-08-27,3.8,307.243963363863,240.474075039077
2018-08-27,5,239.800166527893,224.550182404278
2018-08-27,6.2,247.29392173189,214.963922926858
2018-08-27,8,239.800166527893,214.963922926858
2018-08-27,9,352.206494587843,214.963922926858
2018-09-03,1.6,367.194004995837,238.858459944768
2018-09-03,3.8,404.66278101582,239.959758506108
2018-09-03,5,262.281432139883,224.291281318764
2018-09-03,6.2,269.77518734388,214.914840586541
2018-09-03,8,292.25645295587,214.914840586541
2018-09-03,9,254.787676935887,214.914840586541
2018-09-10,0.1,374.687760199833,236.235096541807
2018-09-10,1.6,404.66278101582,236.235463613572
2018-09-10,3.8,314.73771856786,239.981725878891
2018-09-10,5,217.318900915903,224.479730438165
2018-09-10,6.2,202.33139050791,214.88441959199
2018-09-10,8,97.4188176519567,214.88441959199
2018-09-10,9,179.85012489592,214.88441959199
2018-09-17,0.1,382.18151540383,231.12852712764
2018-09-17,1.6,389.675270607827,231.128523826942
2018-09-17,3.8,412.156536219817,231.12374171695
2018-09-17,5,277.268942547877,226.175083509636
2018-09-17,6.2,209.825145711907,215.236816889068
2018-09-17,8,232.306411323897,215.236816889068
2018-09-17,9,224.8126561199,215.236816889068
2018-09-24,0.1,322.231473771857,226.518765835101
2018-09-24,1.6,314.73771856786,226.519959680387
2018-09-24,3.8,329.725228975853,232.038884273135
2018-09-24,5,217.318900915903,236.676002447747
2018-09-24,6.2,142.381348875937,216.566021940275
2018-09-24,8,314.73771856786,215.177555378569
2018-09-24,9,187.343880099917,215.177555378569
2018-10-01,0.1,397.169025811824,224.329839839107
2018-10-01,1.6,307.243963363863,224.330084394538
2018-10-01,3.8,254.787676935887,225.946015935218
2018-10-01,5,164.862614487927,222.18151122143
2018-10-01,6.2,164.862614487927,217.471531142908
2018-10-01,8,292.25645295587,215.09004759911
2018-10-01,9,277.268942547877,215.09004759911
2018-10-08,0.1,299.750208159867,223.69164475419
2018-10-08,1.6,277.268942547877,223.691655544663
2018-10-08,3.8,322.231473771857,219.360827101572
2018-10-08,5,179.85012489592,221.949108064615
2018-10-08,6.2,172.356369691923,217.466074954689
2018-10-08,8,224.8126561199,215.002883944514
2018-10-08,9,359.70024979184,215.002883944514
2018-10-15,0.1,314.73771856786,221.805567195658
2018-10-15,1.6,254.787676935887,221.814239219321
2018-10-15,3.8,254.787676935887,221.818532175808
2018-10-15,5,254.787676935887,221.819023515512
2018-10-15,6.2,284.762697751873,217.748344493169
2018-10-15,8,217.318900915903,215.124290215639
2018-10-15,9,314.73771856786,215.124290215639
2018-10-20,5,352.206494587843,234.175254832097
2018-10-20,9,404.66278101582,216.345722204182
2018-10-22,0.1,329.725228975853,235.710756907444
2018-10-22,1.6,232.306411323897,235.710758078095
2018-10-22,3.8,254.787676935887,235.710782628479
2018-10-22,5,247.29392173189,235.711773071735
2018-10-22,6.2,247.29392173189,235.711773162655
2018-10-22,8,299.750208159867,238.810369883293
2018-10-22,9,367.194004995837,238.810369883293
2018-10-29,0.1,254.787676935887,236.62592299323
2018-10-29,1.6,277.268942547877,236.625925896807
2018-10-29,3.8,314.73771856786,236.625925376447
2018-10-29,5,247.29392173189,236.625909974456
2018-10-29,6.2,299.750208159867,236.621316626131
2018-10-29,8,232.306411323897,235.230619166644
2018-10-29,9,292.25645295587,233.929688075595
2018-11-19,0.1,284.762697751873,255.310513722233
2018-11-19,1.6,277.268942547877,255.310541766667
2018-11-19,3.8,292.25645295587,255.31054252809
2018-11-19,5,262.281432139883,255.310543413345
2018-11-19,6.2,277.268942547877,255.31054378346
2018-11-19,8,337.21898417985,255.31054378346
2018-11-19,9,217.318900915903,255.31054378346
2018-12-17,0.1,224.8126561199,276.432425738904
2018-12-17,1.6,172.356369691923,276.432406417936
2018-12-17,3.8,232.306411323897,275.93445437327
2018-12-17,6.2,307.243963363863,267.948028070815
2018-12-17,8,202.33139050791,249.724441404086
2018-12-17,9,187.343880099917,242.232269097404
