"DateTime","Depth","Observed_OXY_oxy","Modeled_OXY_oxy"
2014-08-19,2,211.84875,270.770679170472
2014-08-19,3,96.6909375,268.389268420549
2014-08-19,4,14.830625,5.47922051451449
2014-08-19,5,60.656875,0
2014-08-19,6,23.741875,14.1497118045464
2014-08-19,7,13.6221875,14.0865779141596
2014-08-19,8,12.461875,14.0264749728914
2014-08-19,9,12.824375,14.0635935672097
2014-08-19,9.2,12.6575,14.0635935672097
2014-08-21,0.1,266.9028125,271.097208403639
2014-08-21,1,291.5646875,271.143717719138
2014-08-21,2,292.506875,270.958620807105
2014-08-21,3,88.2409375,259.909565777947
2014-08-21,4,15.5834375,8.0769633478427e-05
2014-08-21,5,40.21375,0.000308450133079622
2014-08-21,6,54.804375,22.5003641271269
2014-08-21,7,55.3696875,22.4226376715853
2014-08-21,8,55.47625,22.3463925545062
2014-08-21,9,54.9315625,22.3931182343504
2014-08-21,9.2,54.9315625,22.3931182343504
2014-08-25,0.1,264.5471875,261.338480427333
2014-08-25,1,263.55625,261.25532680103
2014-08-25,2,265.7496875,260.994585621752
2014-08-25,3,69.9146875,230.582104950158
2014-08-25,4,8.1771875,0.369046058314794
2014-08-25,5,44.519375,0
2014-08-25,6,88.9628125,34.6759911531457
2014-08-25,7,90.08625,34.5848157535157
2014-08-25,8,91.2190625,34.4947265219733
2014-08-25,9,90.8734375,34.5498230957608
2014-08-25,9.2,90.1059375,34.5498230957608
2014-09-03,0.1,243.79625,259.376812771639
2014-09-03,1,257.5540625,259.38543250225
2014-09-03,2,284.4696875,259.15117751971
2014-09-03,3,64.3821875,257.325760639446
2014-09-03,4,10.0753125,2.14179207013039
2014-09-03,5,53.6825,0
2014-09-03,6,128.983125,52.3835088625608
2014-09-03,7,132.8446875,52.2768477048107
2014-09-03,8,133.4859375,52.1802809435044
2014-09-03,9,134.6475,52.2407124050282
2014-09-03,9.2,134.54125,52.2407124050282
2014-09-08,0.1,248.0490625,262.395033208291
2014-09-08,1,248.1696875,262.308768305287
2014-09-08,2,247.2825,261.991681953378
2014-09-08,3,62.8659375,261.149373919498
2014-09-08,4,9.2625,0.244784556874843
2014-09-08,5,85.9871875,0
2014-09-08,6,147.8265625,59.2122733067262
2014-09-08,7,149.569375,59.1024304389844
2014-09-08,8,150.234375,59.0015568805111
2014-09-08,9,150.03875,59.0644413303992
2014-09-08,9.2,149.735625,59.0644413303992
2014-09-15,0.1,225.8809375,272.420992577517
2014-09-15,1,226.2209375,272.106234879876
2014-09-15,2,220.5309375,271.693804758006
2014-09-15,3,215.36625,247.516210323042
2014-09-15,4,8.0621875,44.706019754215
2014-09-15,5,5.21125,8.5974621036453
2014-09-15,6,171.80875,66.4149206577042
2014-09-15,7,175.7090625,66.301433820156
2014-09-15,8,176.5359375,66.1968187320816
2014-09-15,9,176.1740625,66.2619781461378
2014-09-15,9.2,176.264375,66.2619781461378
2014-09-22,0.1,262.706875,273.454326117497
2014-09-22,1,263.121875,272.68335275722
2014-09-22,2,263.3684375,271.033402820428
2014-09-22,3,237.901875,265.736278956119
2014-09-22,4,114.963125,120.552267227275
2014-09-22,5,9.418125,36.4987158784273
2014-09-22,6,190.5834375,71.3469269485439
2014-09-22,7,204.3796875,71.2283740530922
2014-09-22,8,205.5878125,71.1254794679965
2014-09-22,9,205.89625,71.1906291592454
2014-09-22,9.2,204.8821875,71.1906291592454
2014-09-29,0.1,277.9971875,299.436805704692
2014-09-29,1,275.5478125,298.797278545829
2014-09-29,2,267.5728125,296.836370414776
2014-09-29,3,199.260625,292.108045921134
2014-09-29,4,105.2125,282.366015055581
2014-09-29,5,9.0375,111.647339768356
2014-09-29,6,226.50125,46.0673416344834
2014-09-29,7,229.9353125,87.883319160868
2014-09-29,8,230.68375,98.1288699642135
2014-09-29,9,230.6615625,98.2557475367562
2014-09-29,9.2,230.58,98.2557475367562
2014-10-04,0.1,280.329375,288.786771983554
2014-10-04,1,280.3834375,290.030590340909
2014-10-04,2,280.205,290.042051003
2014-10-04,3,216.6978125,281.513019254792
2014-10-04,4,53.006875,274.242433653955
2014-10-04,5,6.4840625,112.901990645802
2014-10-04,6,236.6265625,11.5250417209474
2014-10-04,7,245.064375,125.842716605714
2014-10-04,8,247.2271875,223.67111455169
2014-10-04,9,248.9178125,223.805530849779
2014-10-04,9.2,248.69125,223.805530849779
2014-10-15,0.1,264.63,291.105896803596
2014-10-15,1,262.519375,292.001782587207
2014-10-15,2,262.474375,291.873293869631
2014-10-15,3,182.3421875,291.556430148971
2014-10-15,4,155.035,284.384920073872
2014-10-15,5,58.258125,255.250714811869
2014-10-15,6,273.930625,152.821665240769
2014-10-15,7,279.7925,271.576855680929
2014-10-15,8,281.5934375,273.876662003022
2014-10-15,9,281.7715625,191.361729378807
2014-10-15,9.2,281.284375,191.361729378807
2014-10-23,0.1,274.5784375,316.720684076172
2014-10-23,1,275.0625,315.375351497735
2014-10-23,2,275.188125,314.755767534702
2014-10-23,3,274.66375,314.45871186896
2014-10-23,4,275.1084375,314.313692823817
2014-10-23,5,273.7875,313.996740465755
2014-10-23,6,274.1784375,313.657196399899
2014-10-23,7,274.260625,313.033415913458
2014-10-23,8,274.8309375,319.507157935815
2014-10-23,9,274.278125,326.940028602096
2014-10-23,9.2,273.3915625,326.940028602096
2014-11-10,0.1,319.70125,344.630103144019
2014-11-10,1,318.3734375,344.499395286169
2014-11-10,2,316.610625,344.107898251002
2014-11-10,3,315.5396875,343.906467872949
2014-11-10,4,314.221875,343.614354847587
2014-11-10,5,314.4334375,343.151699358337
2014-11-10,6,314.17,342.875435278486
2014-11-10,7,313.3403125,342.764726137189
2014-11-10,8,313.19125,342.605989978305
2014-11-10,9,311.071875,342.696940260373
2014-11-10,9.2,310.348125,342.696940260373
2014-12-10,0.1,332.130625,362.93121528924
2014-12-10,1,332.9715625,361.41235448137
2014-12-10,2,332.0790625,361.352264152794
2014-12-10,3,332.65625,361.29780276567
2014-12-10,4,332.596875,361.267662176801
2014-12-10,5,332.08875,361.139327076778
2014-12-10,6,331.8459375,360.980623669828
2014-12-10,7,332.024375,361.857805345492
2014-12-10,8,332.560625,363.522282081279
2014-12-10,9,332.285625,363.250610879008
2014-12-10,9.2,332.685,363.250610879008
2015-02-05,1,421.5625,413.655667850292
2015-02-05,2,420.9375,412.718327809095
2015-02-05,3,417.5,412.349610359352
2015-02-05,4,417.1875,412.173572251904
2015-02-05,5,414.0625,410.7567133708
2015-02-05,6,410.625,410.005078820011
2015-02-05,7,409.375,409.94339629691
2015-02-05,8,407.5,409.848329758912
2015-02-05,9,403.75,409.902327378799
2015-02-05,9.2,402.8125,409.902327378799
2015-03-16,0.1,374.709375,369.304808875279
2015-03-16,1,375.7359375,369.730195279829
2015-03-16,2,373.7021875,369.78508165942
2015-03-16,3,368.4746875,369.76955099746
2015-03-16,4,367.670625,369.708251971209
2015-03-16,5,366.9421875,368.907833840348
2015-03-16,6,364.3765625,366.14274917822
2015-03-16,7,343.2821875,366.470060263032
2015-03-16,8,317.145,366.354616482182
2015-03-16,9,217.5615625,366.419168719278
2015-03-16,9.2,217.5615625,366.419168719278
2015-03-31,0.1,345.29875,364.620506959706
2015-03-31,1,344.6571875,362.540344408834
2015-03-31,2,347.3490625,362.383560356747
2015-03-31,3,343.6715625,362.146532763433
2015-03-31,4,335.171875,361.863430293971
2015-03-31,5,326.6203125,361.442132724951
2015-03-31,6,309.643125,360.917746768238
2015-03-31,7,288.403125,360.455800964992
2015-03-31,8,271.6709375,360.31117314561
2015-03-31,9,250.3325,360.392020404683
2015-03-31,9.2,248.1234375,360.392020404683
2015-04-07,0.1,310.5728125,336.380812464511
2015-04-07,1,314.0021875,336.073925395058
2015-04-07,2,319.8865625,336.521296980289
2015-04-07,3,325.1403125,336.273776992778
2015-04-07,4,338.865,335.573038971084
2015-04-07,5,303.3878125,339.293826329337
2015-04-07,6,284.7215625,340.98428831183
2015-04-07,7,273.0115625,336.680841571306
2015-04-07,8,265.865,321.225186974917
2015-04-07,9,244.159375,321.311676783989
2015-04-07,9.2,234.0921875,321.311676783989
2015-04-13,0.1,299.2528125,315.270174053499
2015-04-13,1,310.5028125,314.944254818653
2015-04-13,2,312.789375,314.698048994281
2015-04-13,3,316.1703125,315.443052513784
2015-04-13,4,309.8515625,322.166545069046
2015-04-13,5,293.4215625,316.905154909846
2015-04-13,6,268.089375,315.66508867692
2015-04-13,7,250.260625,308.616437401676
2015-04-13,8,241.98875,282.19161278664
2015-04-13,9,229.8978125,282.278574152122
2015-04-13,9.2,224.3703125,282.278574152122
2015-04-16,0.1,291.43625,309.985225544363
2015-04-16,1,289.41875,309.798946362735
2015-04-16,2,302.170625,310.043566461776
2015-04-16,3,310.161875,311.597399318821
2015-04-16,4,294.2446875,314.847335366615
2015-04-16,5,280.8478125,305.395047404294
2015-04-16,6,252.8175,303.569242675209
2015-04-16,7,234.4834375,294.914122080279
2015-04-16,8,219.4715625,261.916663741644
2015-04-16,9,217.781875,262.004128582945
2015-04-16,9.2,217.781875,262.004128582945
2015-04-19,0.1,264.5615625,306.026270794858
2015-04-19,1,278.7078125,307.602342934061
2015-04-19,2,321.581875,309.578684645752
2015-04-19,3,310.349375,308.982620575265
2015-04-19,4,280.275625,307.972627032039
2015-04-19,5,259.9796875,293.70920533574
2015-04-19,6,218.099375,291.532685733349
2015-04-19,7,228.26125,280.944834136345
2015-04-19,8,198.298125,240.730610089224
2015-04-19,9,193.6184375,240.817568662598
2015-04-19,9.2,157.5996875,240.817568662598
2015-04-21,0.1,287.59,305.964941573688
2015-04-21,1,309.9253125,305.074286685161
2015-04-21,2,310.8959375,304.443769735408
2015-04-21,3,303.25875,304.114532631657
2015-04-21,4,276.3409375,302.401009877586
2015-04-21,5,259.4184375,288.560062766452
2015-04-21,6,241.313125,283.093495011345
2015-04-21,7,227.4878125,272.029217997026
2015-04-21,8,204.89375,233.565361430124
2015-04-21,9,191.430625,233.652425878537
2015-04-21,9.2,190.3825,233.652425878537
2015-04-25,0.1,291.0025,327.379785428543
2015-04-25,1,291.725625,326.739339462954
2015-04-25,2,288.2615625,326.565922298797
2015-04-25,3,263.823125,326.426737643033
2015-04-25,4,241.25875,326.239130521815
2015-04-25,5,214.9878125,314.737822646899
2015-04-25,6,200.438125,270.272923368332
2015-04-25,7,198.885,254.085330208118
2015-04-25,8,197.8415625,224.046237012978
2015-04-25,9,192.806875,224.136190506136
2015-04-25,9.2,178.503125,224.136190506136
2015-04-28,0.1,301.1734375,332.4521626855
2015-04-28,1,300.378125,331.841488843487
2015-04-28,2,302.8846875,331.295398353539
2015-04-28,3,295.8253125,330.235673946197
2015-04-28,4,229.3925,329.603470392092
2015-04-28,5,216.970625,316.686133863842
2015-04-28,6,204.160625,266.003939819811
2015-04-28,7,193.90625,241.18982186663
2015-04-28,8,170.57625,202.658308031884
2015-04-28,9,157.6196875,202.748388236615
2015-04-28,9.2,136.0365625,202.748388236615
2015-05-01,0.1,296.1684375,328.049487562723
2015-05-01,1,296.6359375,328.094127738829
2015-05-01,2,296.1275,328.126668277779
2015-05-01,3,299.221875,329.005132186985
2015-05-01,4,225.91875,324.375124223948
2015-05-01,5,202.646875,308.775110960277
2015-05-01,6,189.2178125,260.435488778048
2015-05-01,7,183.2540625,228.38554087841
2015-05-01,8,161.0875,180.629955395325
2015-05-01,9,158.8521875,180.720136332516
2015-05-01,9.2,154.8559375,180.720136332516
2015-05-05,0.1,288.56375,314.483095346129
2015-05-05,1,289.6384375,314.55800254105
2015-05-05,2,261.648125,314.614615800614
2015-05-05,3,261.301875,321.128460845164
2015-05-05,4,252.4484375,311.246256615364
2015-05-05,5,208.22125,290.882931511367
2015-05-05,6,165.6709375,251.01504581437
2015-05-05,7,153.8015625,211.943739518548
2015-05-05,8,149.2875,154.071171906118
2015-05-05,9,149.5571875,154.160631858995
2015-05-05,9.2,151.23,154.160631858995
2015-05-07,0.1,275.289375,304.697080078211
2015-05-07,1,296.1671875,304.76191391155
2015-05-07,2,325.2225,304.810086909986
2015-05-07,3,314.0178125,316.601457594265
2015-05-07,4,235.743125,304.752148150911
2015-05-07,5,175.7934375,282.827614020534
2015-05-07,6,177.774375,238.245830062778
2015-05-07,7,180.5721875,206.906545218992
2015-05-07,8,179.805625,206.728036822321
2015-05-07,9,179.52875,206.828338552574
2015-05-07,9.2,179.485625,206.828338552574
2015-05-11,0.1,268.2103125,279.712119656674
2015-05-11,1,319.7590625,279.758601675356
2015-05-11,2,338.6665625,279.790858686039
2015-05-11,3,343.0396875,305.399751742334
2015-05-11,4,250.3890625,290.599453226981
2015-05-11,5,197.398125,267.28777388637
2015-05-11,6,201.8696875,236.796511124241
2015-05-11,7,202.5246875,217.447455038622
2015-05-11,8,203.37,217.268165136806
2015-05-11,9,202.9109375,217.368917082645
2015-05-11,9.2,202.5375,217.368917082645
2015-05-14,0.1,279.795,282.312672163706
2015-05-14,1,295.01875,281.807014960196
2015-05-14,2,345.9034375,281.545177708695
2015-05-14,3,351.7490625,281.523848026497
2015-05-14,4,286.729375,278.980356054618
2015-05-14,5,199.261875,256.921988278604
2015-05-14,6,197.5971875,232.252925356509
2015-05-14,7,196.035,214.463118096285
2015-05-14,8,194.960625,214.285235391028
2015-05-14,9,194.939375,214.38537957638
2015-05-14,9.2,194.8353125,214.38537957638
2015-05-18,0.1,264.6578125,278.836766450038
2015-05-18,1,266.2278125,280.589873928135
2015-05-18,2,333.601875,283.0018783458
2015-05-18,3,361.710625,281.702626404012
2015-05-18,4,264.215,266.439461806677
2015-05-18,5,217.376875,241.811296673466
2015-05-18,6,216.0315625,219.682719063734
2015-05-18,7,215.9253125,206.14845128199
2015-05-18,8,215.52375,205.969801402034
2015-05-18,9,215.0184375,206.070393420206
2015-05-18,9.2,214.9278125,206.070393420206
2015-05-21,0.1,258.785625,277.961558285454
2015-05-21,1,258.185,277.851464452942
2015-05-21,2,355.9059375,277.770055778431
2015-05-21,3,362.600625,275.111337561506
2015-05-21,4,289.184375,257.677312420017
2015-05-21,5,225.34125,230.763336525705
2015-05-21,6,224.1475,212.876855526269
2015-05-21,7,223.8390625,206.981049962358
2015-05-21,8,223.831875,206.799010676369
2015-05-21,9,223.24,206.901339343616
2015-05-21,9.2,222.830625,206.901339343616
2015-05-25,0.1,291.5359375,287.510170773475
2015-05-25,1,301.078125,287.363849786029
2015-05-25,2,349.97625,286.827458260944
2015-05-25,3,373.7053125,284.932763427554
2015-05-25,4,283.740625,246.349532616301
2015-05-25,5,232.7415625,215.949100792244
2015-05-25,6,231.820625,204.206866493685
2015-05-25,7,231.1259375,209.621992536942
2015-05-25,8,230.815,209.439882479048
2015-05-25,9,230.6609375,209.542398382395
2015-05-25,9.2,230.0834375,209.542398382395
2015-05-28,0.1,213.2421875,276.804588318524
2015-05-28,1,258.4246875,278.817222901774
2015-05-28,2,345.1821875,282.001356245466
2015-05-28,3,376.9765625,282.339357527109
2015-05-28,4,263.5346875,239.159143203494
2015-05-28,5,236.20125,207.221934134568
2015-05-28,6,232.844375,200.393791074156
2015-05-28,7,231.9221875,200.31052488271
2015-05-28,8,231.520625,200.130992557097
2015-05-28,9,230.575625,200.231960811792
2015-05-28,9.2,230.4590625,200.231960811792
2015-06-01,0.1,213.75,270.885066074615
2015-06-01,1,208.75,270.879936996868
2015-06-01,2,213.125,270.917033035316
2015-06-01,3,292.1875,270.849367759694
2015-06-01,4,380,228.969434715399
2015-06-01,5,325.625,194.316447321639
2015-06-01,6,257.8125,192.860967017852
2015-06-01,8,258.4375,192.595039870575
2015-06-01,9,255,192.697499499973
2015-06-01,9.2,255,192.697499499973
2015-06-08,0.1,273.8409375,270.393834972337
2015-06-08,1,286.6984375,270.342124965055
2015-06-08,2,306.4740625,270.303158493165
2015-06-08,3,320.190625,259.216398745563
2015-06-08,4,228.525,210.499440448826
2015-06-08,5,175.6040625,166.460815521495
2015-06-08,6,96.2328125,157.534316165462
2015-06-08,7,139.4884375,157.451610808525
2015-06-08,8,137.50375,157.263793331303
2015-06-08,9,24.4975,157.369130918186
2015-06-08,9.2,6.7028125,157.369130918186
2015-06-11,0.1,255.1171875,265.658613931853
2015-06-11,1,279.52625,265.626982390304
2015-06-11,2,340.093125,265.594435347853
2015-06-11,3,385.48625,250.618342169732
2015-06-11,4,227.7440625,203.078142160069
2015-06-11,5,134.51125,157.43146951731
2015-06-11,6,171.72375,147.867354471291
2015-06-11,7,172.5253125,147.783615680156
2015-06-11,8,172.5675,147.594888529903
2015-06-11,9,170.823125,147.700818440791
2015-06-11,9.2,170.7309375,147.700818440791
2015-06-15,0.1,238.5796875,261.212766540793
2015-06-15,1,280.86125,261.270895281784
2015-06-15,2,334.1703125,259.191182708424
2015-06-15,3,413.1296875,238.361806546436
2015-06-15,4,235.238125,191.478315576313
2015-06-15,5,78.4046875,144.393869499949
2015-06-15,6,167.6971875,139.429343599561
2015-06-15,7,170.136875,139.344417106751
2015-06-15,8,170.125,139.154150927691
2015-06-15,9,169.9884375,139.261002920825
2015-06-15,9.2,169.5871875,139.261002920825
2015-06-22,0.1,245.503125,258.296403657255
2015-06-22,1,245.75125,258.305531466381
2015-06-22,2,396.0703125,258.167384309679
2015-06-22,3,429.3125,212.819637033298
2015-06-22,4,438.8325,169.63727103704
2015-06-22,5,44.545,122.9498448231
2015-06-22,6,154.93875,123.872456164214
2015-06-22,7,158.8184375,123.786439889129
2015-06-22,8,159.0978125,123.591504699492
2015-06-22,9,158.6353125,123.700919195325
2015-06-22,9.2,158.5525,123.700919195325
2015-06-23,0.1,250.326875,260.124753686527
2015-06-23,1,254.1059375,260.341476126586
2015-06-23,2,260.3128125,260.302710971758
2015-06-23,3,269.4840625,208.916052719887
2015-06-23,4,259.88125,166.090892800361
2015-06-23,5,254.474375,119.676860124327
2015-06-23,6,143.2221875,121.566493397065
2015-06-23,7,158.49625,121.479974289962
2015-06-23,8,160.313125,121.285083049132
2015-06-23,9,155.135625,121.394519177525
2015-06-23,9.2,155.101875,121.394519177525
2015-06-29,0.1,275.7965625,269.048285817667
2015-06-29,1,273.999375,268.612275825167
2015-06-29,2,333.20875,267.947534205673
2015-06-29,3,382.3728125,267.208246140838
2015-06-29,4,219.72375,149.693056390991
2015-06-29,5,125.213125,104.741090172714
2015-06-29,6,218.33375,118.949480587614
2015-06-29,7,233.0603125,118.860726346097
2015-06-29,8,233.4184375,118.661366342969
2015-06-29,9,232.1559375,118.773330603879
2015-06-29,9.2,232.914375,118.773330603879
2015-07-02,0.1,268.0625,280.781152709146
2015-07-02,1,294.88875,281.142850431371
2015-07-02,2,321.2225,280.828679071963
2015-07-02,3,400.66375,271.147766676608
2015-07-02,4,193.94375,142.850592058606
2015-07-02,5,40.6153125,97.17293032944
2015-07-02,6,220.7803125,118.82974855376
2015-07-02,7,250.0484375,118.739310743048
2015-07-02,8,255.8034375,118.53851255236
2015-07-02,9,255.5096875,118.651373381129
2015-07-02,9.2,255.8440625,118.651373381129
2015-07-06,0.1,313.245,289.617923000429
2015-07-06,1,316.9034375,289.764687212787
2015-07-06,2,268.20625,289.358712989538
2015-07-06,3,381.414375,258.692062356183
2015-07-06,4,116.6109375,131.99533047632
2015-07-06,5,6.5546875,84.3907315262036
2015-07-06,6,263.894375,119.718480427889
2015-07-06,7,279.381875,119.629958122435
2015-07-06,8,280.735625,119.42024549781
2015-07-06,9,280.4759375,119.537646861468
2015-07-06,9.2,279.2125,119.537646861468
2015-07-09,0.1,359.148125,277.819918546317
2015-07-09,1,373.2928125,279.09034944572
2015-07-09,2,339.7903125,279.367640306064
2015-07-09,3,397.69375,244.027752478068
2015-07-09,4,134.8065625,123.489669078199
2015-07-09,5,4.3646875,76.866783843032
2015-07-09,6,277.8459375,119.988437305103
2015-07-09,7,294.77,119.896716905162
2015-07-09,8,296.3696875,119.688077975079
2015-07-09,9,295.5828125,119.805168145548
2015-07-09,9.2,293.99125,119.805168145548
2015-07-13,0.1,268.3959375,281.061608908881
2015-07-13,1,349.2171875,280.962838356045
2015-07-13,2,360.27125,280.356457219877
2015-07-13,3,259.986875,223.038018312801
2015-07-13,4,23.71125,114.306079146724
2015-07-13,5,4.08,65.5533260724409
2015-07-13,6,290.6953125,119.800545104818
2015-07-13,7,311.4690625,119.710172619303
2015-07-13,8,311.74625,119.493160937059
2015-07-13,9,312.6484375,119.614502928894
2015-07-13,9.2,311.03625,119.614502928894
2015-07-16,0.1,240.505625,261.212212965342
2015-07-16,1,276.54,260.761458244879
2015-07-16,2,356.1096875,260.046570786492
2015-07-16,3,384.7784375,257.682833318788
2015-07-16,4,14.9009375,104.83152773717
2015-07-16,5,3.2240625,59.5347202845226
2015-07-16,6,313.1871875,119.265863678812
2015-07-16,7,327.3640625,119.171155136991
2015-07-16,8,328.0325,118.957038863622
2015-07-16,9,323.559375,119.077259852818
2015-07-16,9.2,320.4934375,119.077259852818
2015-07-20,0.1,268.360625,269.134771244243
2015-07-20,1,300.8203125,269.063662195765
2015-07-20,2,323.4353125,264.903327559683
2015-07-20,3,253.4296875,248.022922177284
2015-07-20,4,5.895,93.0439568190317
2015-07-20,5,56.4525,48.1341517859267
2015-07-20,6,324.6590625,116.106925181258
2015-07-20,7,330.31875,116.009155036994
2015-07-20,8,331.784375,115.795655215717
2015-07-20,9,325.058125,115.915809452006
2015-07-20,9.2,320.5090625,115.915809452006
2015-07-23,0.1,264.63375,263.921982145824
2015-07-23,1,262.775,263.490787887123
2015-07-23,2,287.2715625,261.63346009955
2015-07-23,3,140.5615625,257.225415319327
2015-07-23,4,5.3128125,83.5325140780451
2015-07-23,5,42.559375,40.2328306507628
2015-07-23,6,316.0603125,112.883576600659
2015-07-23,7,323.240625,112.782981469203
2015-07-23,8,324.535625,112.571125502298
2015-07-23,9,323.175625,112.690636711383
2015-07-23,9.2,317.9603125,112.690636711383
2015-07-27,0.1,258.1725,268.807541339693
2015-07-27,1,255.77125,269.853054862018
2015-07-27,2,284.5653125,270.356492900639
2015-07-27,3,229.854375,266.870463078121
2015-07-27,4,9.08125,68.7753896893807
2015-07-27,5,32.695,31.3495392463669
2015-07-27,6,285.95125,108.448998595964
2015-07-27,7,291.645625,108.345478267478
2015-07-27,8,291.458125,108.134999108714
2015-07-27,9,290.240625,108.254032528913
2015-07-27,9.2,284.1746875,108.254032528913
2015-07-30,0.1,231.850625,273.112978011219
2015-07-30,1,266.4475,273.248883025177
2015-07-30,2,298.5353125,270.448789841521
2015-07-30,3,268.223125,259.045225947656
2015-07-30,4,12.0265625,58.7688944411183
2015-07-30,5,6.6725,29.6194531507978
2015-07-30,6,257.263125,102.046693765696
2015-07-30,7,265.779375,101.942467245801
2015-07-30,8,264.3075,101.731420082103
2015-07-30,9,268.1703125,101.850809043872
2015-07-30,9.2,268.00625,101.850809043872
2015-08-03,0.1,255.75875,271.597858123437
2015-08-03,1,255.0515625,269.249209573085
2015-08-03,2,248.390625,265.022390275053
2015-08-03,3,322.7125,261.817947864271
2015-08-03,4,9.4228125,49.1106851583541
2015-08-03,5,28.095625,28.1767646352722
2015-08-03,6,246.8025,91.2912898734598
2015-08-03,7,250.776875,91.1834460871573
2015-08-03,8,251.114375,90.9776743965985
2015-08-03,9,249.4640625,91.0946085037019
2015-08-03,9.2,249.17125,91.0946085037019
2015-08-08,0.1,253.0521875,266.734446525003
2015-08-08,1,253.77625,266.655048887223
2015-08-08,2,254.03625,266.026062973907
2015-08-08,3,310.7125,264.125182073013
2015-08-08,4,9.145625,38.594541914333
2015-08-08,5,4.0240625,24.8068163741353
2015-08-08,6,226.8703125,77.7603229188066
2015-08-08,7,230.459375,77.6509797958469
2015-08-08,8,230.5796875,77.4491266633033
2015-08-08,9,230.13625,77.5641347623447
2015-08-08,9.2,230.13625,77.5641347623447
2015-08-31,0.1,293.0584375,276.861207820273
2015-08-31,1,293.0584375,276.732771506247
2015-08-31,2,282.195,275.782191604527
2015-08-31,3,216.1415625,273.382047607949
2015-08-31,4,10.5296875,0.102929080235014
2015-08-31,5,4.0028125,14.3957087660778
2015-08-31,6,277.616875,46.2732576235667
2015-08-31,7,295.0565625,46.1680140375352
2015-08-31,8,295.4075,45.9687625033139
2015-08-31,9,294.88375,46.0820615434641
2015-08-31,9.2,294.5096875,46.0820615434641
2015-09-07,0.1,271.3303125,270.033388800473
2015-09-07,1,270.38875,269.757492743049
2015-09-07,2,260.6978125,268.501807577326
