"DateTime","Depth","Observed_PHS_frp","Modeled_PHS_frp"
2015-09-07,0.1,0.126353828626302,0.0612698794810941
2015-09-07,1.6,0.0842358857508682,0.0619012055991837
2015-09-07,3.8,0.105294857188585,0.0806850066570159
2015-09-07,5,0.0421179428754341,0.0854004369490272
2015-09-07,6.2,0.0737064000320096,0.0828926285846868
2015-09-07,8,0.0631769143131511,0.0829236491273702
2015-09-07,9,0.0105294857188585,0.0829122099033628
2015-09-14,1.6,0.0631769143131511,0.0669811441864554
2015-09-14,3.8,0.0842358857508682,0.0778330662847612
2015-09-14,5,0.0526474285942926,0.0892799019074104
2015-09-14,6.2,0.0526474285942926,0.0880377365065267
2015-09-14,8,0.0737064000320096,0.0880750310373696
2015-09-14,9,0.0631769143131511,0.0880614854835234
2015-09-21,0.1,0.105294857188585,0.0578242193026168
2015-09-21,1.6,0.0947653714697267,0.0580548815150704
2015-09-21,3.8,0.0631769143131511,0.0783720310289104
2015-09-21,5,0.0737064000320096,0.0937216748543329
2015-09-21,9,0.147412800064019,0.0941779329113222
2016-01-11,0.1,0.0526474285942926,0.0586423343644934
2016-01-11,1.6,0.0526474285942926,0.0586501871173606
2016-01-11,3.8,0.0737064000320096,0.0586587871274516
2016-01-11,5,0.0526474285942926,0.0586499321517261
2016-01-11,6.2,0.0526474285942926,0.0586424439135287
2016-01-11,8,0.0737064000320096,0.058638427242869
2016-01-11,9,0.0631769143131511,0.0586379327957921
2016-02-05,0.1,0.0526474285942926,0.0519184564507571
2016-02-05,1.6,0.0526474285942926,0.0519264943008761
2016-02-05,3.8,0.0631769143131511,0.0519468439912397
2016-02-05,5,0.0631769143131511,0.0519352593172436
2016-02-05,6.2,0.0737064000320096,0.0548081297132379
2016-02-05,8,0.0631769143131511,0.0783719475118569
2016-02-05,9,0.0737064000320096,0.0783712163692468
2016-03-30,0.1,0.0737064000320096,0.0615886386170137
2016-03-30,1.6,0.0631769143131511,0.0615994602424722
2016-03-30,3.8,0.0737064000320096,0.0628093436119209
2016-03-30,5,0.0737064000320096,0.0660363861015997
2016-03-30,6.2,0.0631769143131511,0.067379374391662
2016-03-30,8,0.0631769143131511,0.0693251145488913
2016-03-30,9,0.0631769143131511,0.0693241386574029
2016-04-11,0.1,0.0737064000320096,0.0629807216361737
2016-04-11,1.6,0.0631769143131511,0.0630195336989727
2016-04-11,3.8,0.0631769143131511,0.0630573694602845
2016-04-11,5,0.0631769143131511,0.063042839928705
2016-04-11,6.2,0.0526474285942926,0.0630024737606264
2016-04-11,8,0.0421179428754341,0.0629955720399724
2016-04-11,9,0.0631769143131511,0.0629946053161864
2016-04-18,0.1,0.0842358857508682,0.0656543550943609
2016-04-18,1.6,0.0842358857508682,0.0656681159954627
2016-04-18,3.8,0.0737064000320096,0.0670124872336522
2016-04-18,5,0.0631769143131511,0.0659310844847139
2016-04-18,6.2,0.0421179428754341,0.0642088704818454
2016-04-18,8,0.0421179428754341,0.0639292084451207
2016-04-18,9,0.0631769143131511,0.063928470187338
2016-04-25,0.1,0.0526474285942926,0.0669304478446957
2016-04-25,1.6,0.0631769143131511,0.0669518449523559
2016-04-25,3.8,0.0526474285942926,0.0712849086958988
2016-04-25,5,0.0526474285942926,0.0673161210507763
2016-04-25,6.2,0.0526474285942926,0.0673168650931232
2016-04-25,8,0.0526474285942926,0.0673192268517764
2016-04-25,9,0.0526474285942926,0.0673183465159215
2016-05-02,0.1,0.0737064000320096,0.0699075687995391
2016-05-02,1.6,0.0737064000320096,0.0703285865982222
2016-05-02,3.8,0.0842358857508682,0.0764547000778058
2016-05-02,5,0.0737064000320096,0.069545376929864
2016-05-02,6.2,0.0526474285942926,0.0695461879913023
2016-05-02,8,0.0526474285942926,0.0695487256699462
2016-05-02,9,0.0526474285942926,0.069547761262375
2016-05-09,0.1,0.0631769143131511,0.0745714880751245
2016-05-09,1.6,0.0631769143131511,0.074592656781747
2016-05-09,3.8,0.0526474285942926,0.0796992568312959
2016-05-09,5,0.0737064000320096,0.0737602105189983
2016-05-09,6.2,0.0737064000320096,0.0713407336275939
2016-05-09,8,0.0631769143131511,0.0713433857303508
2016-05-09,9,0.0631769143131511,0.0713423985842448
2016-05-16,0.1,0.126353828626302,0.0763084837092499
2016-05-16,1.6,0.0421179428754341,0.0763232177928092
2016-05-16,3.8,0.105294857188585,0.0780579664725533
2016-05-16,5,0.105294857188585,0.0793708752128024
2016-05-16,6.2,0.0947653714697267,0.0723381840551576
2016-05-16,8,0.0631769143131511,0.0723408693469666
2016-05-16,9,0.0737064000320096,0.0723398769303618
2016-05-23,0.1,0.105294857188585,0.0769346547322849
2016-05-23,1.6,0.0842358857508682,0.0769520720510332
2016-05-23,3.8,0.168471771501736,0.0840724404651985
2016-05-23,5,0.0947653714697267,0.0841714378394084
2016-05-23,8,0.0421179428754341,0.0732640525999393
2016-05-23,9,0.105294857188585,0.0732630305485857
2016-05-30,0.1,0.105294857188585,0.0800483946743767
2016-05-30,1.6,0.0315884571565756,0.0800678621058876
2016-05-30,3.8,0.126353828626302,0.0918083362257446
2016-05-30,5,0.126353828626302,0.0902200415547373
2016-05-30,6.2,0.0315884571565756,0.0740947446357016
2016-05-30,8,0.0526474285942926,0.0740975092128612
2016-05-30,9,0.105294857188585,0.0740964686296288
2016-05-31,0.1,0.0737064000320096,0.080501835512218
2016-05-31,1.6,0.0842358857508682,0.0805217638692917
2016-05-31,3.8,0.0631769143131511,0.0930945862367921
2016-05-31,5,0.0631769143131511,0.0913271537695075
2016-05-31,6.2,0.0526474285942926,0.0742032959743909
2016-05-31,8,0.0842358857508682,0.0742060943259985
2016-05-31,9,0.0631769143131511,0.0742050477864684
2016-06-02,0.1,0.105294857188585,0.0813708016125329
2016-06-02,1.6,0.0737064000320096,0.081391776585403
2016-06-02,3.8,0.0737064000320096,0.095661553025601
2016-06-02,5,0.0737064000320096,0.0934654548860991
2016-06-02,6.2,0.0842358857508682,0.0744229210319345
2016-06-02,8,0.0421179428754341,0.0744257415166237
2016-06-02,9,0.021058971437717,0.0744246904298402
2016-06-03,6,0.0526474285942926,0.0745337423367581
2016-06-06,0.1,0.0631769143131511,0.0848827296012256
2016-06-06,1.6,0.0842358857508682,0.0849086125168532
2016-06-06,3.8,0.0737064000320096,0.100921322690845
2016-06-06,5,0.157942285782878,0.0980084304587929
2016-06-06,6.2,0.0526474285942926,0.0749163380922178
2016-06-06,8,0.0526474285942926,0.074919225798299
2016-06-06,9,0.0421179428754341,0.0749181604317139
2016-06-07,5,0.0526474285942926,0.0989843913249023
2016-06-13,0.1,0.105294857188585,0.0948010293110757
2016-06-13,1.6,0.136883314345161,0.0948255353068622
2016-06-13,3.8,0.147412800064019,0.101380675026807
2016-06-13,5,0.126353828626302,0.102528448395262
2016-06-13,6.2,0.105294857188585,0.0763416931485888
2016-06-13,8,0.0631769143131511,0.0763448469347417
2016-06-13,9,0.0421179428754341,0.0763437678131414
2016-06-20,0.1,0.0737064000320096,0.101528639382991
2016-06-20,1.6,0.105294857188585,0.101552448688615
2016-06-20,3.8,0.147412800064019,0.111088386170505
2016-06-20,5,0.0842358857508682,0.111280627057291
2016-06-20,6.2,0.0526474285942926,0.0772210405705968
2016-06-20,8,0.0737064000320096,0.0772234497806528
2016-06-20,9,0.0631769143131511,0.0772227056304734
2016-06-27,0.1,0.0737064000320096,0.109422266537376
2016-06-27,1.6,0.0842358857508682,0.109451254884486
2016-06-27,3.8,0.0842358857508682,0.11886612490631
2016-06-27,5,0.0421179428754341,0.120468593387184
2016-06-27,6.2,0.0526474285942926,0.0781356305061423
2016-06-27,8,0.0421179428754341,0.0781381865253073
2016-06-27,9,0.0526474285942926,0.0781373707444486
2016-06-28,0.1,0.115824342907444,0.110938653677402
2016-06-28,1.6,0.126353828626302,0.110968577382688
2016-06-28,3.8,0.0421179428754341,0.120613302531839
2016-06-28,5,0.105294857188585,0.12194915241609
2016-06-28,6.2,0.0631769143131511,0.078266639968124
2016-06-28,8,0.0421179428754341,0.078269214352397
2016-06-28,9,0.0842358857508682,0.078268387260277
2016-06-30,0.1,0.126353828626302,0.11388790632022
2016-06-30,1.6,0.147412800064019,0.113918139906934
2016-06-30,3.8,0.105294857188585,0.124179944078684
2016-06-30,5,0.105294857188585,0.124763358144438
2016-06-30,6.2,0.0631769143131511,0.0785311761118193
2016-06-30,8,0.0842358857508682,0.0785338155976396
2016-06-30,9,0.0842358857508682,0.0785329717242905
2016-07-05,0.1,0.0421179428754341,0.117356904018378
2016-07-05,1.6,0.105294857188585,0.117394922694435
2016-07-05,3.8,0.0737064000320096,0.132965154876328
2016-07-05,5,0.0947653714697267,0.132707066648359
2016-07-05,6.2,0.0526474285942926,0.0792185631278863
2016-07-05,8,0.0631769143131511,0.0792213679528765
2016-07-05,9,0.0842358857508682,0.0792204549271579
2016-07-11,0.1,0.126353828626302,0.117389246326573
2016-07-11,1.6,0.115824342907444,0.117440997335291
2016-07-11,3.8,0.115824342907444,0.143644513863947
2016-07-11,5,0.0947653714697267,0.141597775955712
2016-07-11,5.5,0.115824342907444,0.111131726729276
2016-07-11,6.2,0.0737064000320096,0.0801766862865548
2016-07-11,8,0.0737064000320096,0.0801796822285114
2016-07-11,9,0.105294857188585,0.0801787013997094
2016-07-18,0.1,0.126353828626302,0.102399564928422
2016-07-18,1.6,0.126353828626302,0.102584132837038
2016-07-18,3.8,0.0947653714697267,0.158810917480145
2016-07-18,5,0.0947653714697267,0.153630811960986
2016-07-18,6.2,0.0631769143131511,0.0812599776469334
2016-07-18,8,0.0526474285942926,0.0812632407491226
2016-07-18,9,0.0842358857508682,0.0812621558862367
2016-07-21,5.5,0.0842358857508682,0.118888434436775
2016-07-25,0.1,0.105294857188585,0.0854154640174487
2016-07-25,1.6,0.126353828626302,0.0858442372260025
2016-07-25,3.8,0.136883314345161,0.140496945786611
2016-07-25,5,0.0842358857508682,0.164956774570002
2016-07-25,5.2,0.136883314345161,0.147527570381833
2016-07-25,5.5,0.0947653714697267,0.121383764099578
2016-07-25,6.2,0.0737064000320096,0.0824113522648806
2016-07-25,8,0.021058971437717,0.0824149684807678
2016-07-25,9,0.0947653714697267,0.0824137780192983
2016-07-27,0.1,0.0737064000320096,0.0774079469396552
2016-07-27,1.6,0.0631769143131511,0.0779183320785399
2016-07-27,3.8,0.0631769143131511,0.145969785034298
2016-07-27,5,0.0842358857508682,0.168758029388855
2016-07-27,5.5,0.126353828626302,0.123574469949328
2016-07-27,6.2,0.0842358857508682,0.0827632377882933
2016-07-27,8,0.0526474285942926,0.0827669245271607
2016-07-27,9,0.0842358857508682,0.0827657091930569
2016-07-28,6.2,0.0526474285942926,0.0829351106878348
2016-08-01,0.1,0.126353828626302,0.0605236124126188
2016-08-01,1.6,0.0737064000320096,0.0610881867012678
2016-08-01,3.8,0.115824342907444,0.158992587153109
2016-08-01,5,0.147412800064019,0.180309182220927
2016-08-01,5.8,0.0842358857508682,0.106857511932485
2016-08-01,6.2,0.136883314345161,0.0836527677722167
2016-08-01,8,0.0842358857508682,0.0836565128275821
2016-08-01,9,0.0947653714697267,0.0836552574976877
2016-08-08,0.1,0.115824342907444,0.0473278819282733
2016-08-08,1.6,0.105294857188585,0.0478050804386752
2016-08-08,3.8,0.0842358857508682,0.177839783180728
2016-08-08,5,0.136883314345161,0.193879468982235
2016-08-08,6.2,0.0631769143131511,0.0848679507632132
2016-08-08,8,0.0631769143131511,0.0848715484084896
2016-08-08,9,0.0737064000320096,0.0848703413233207
2016-08-15,0.1,0.136883314345161,0.0460024863593211
2016-08-15,1.6,0.0737064000320096,0.0464198298530341
2016-08-15,3.8,0.136883314345161,0.197325129198601
2016-08-15,5,0.0737064000320096,0.20754230312741
2016-08-15,5.5,0.0737064000320096,0.149116568909737
2016-08-15,6.2,0.0421179428754341,0.0861581493310273
2016-08-15,8,0.0526474285942926,0.0861616136599483
2016-08-15,9,0.0947653714697267,0.0861604581616555
2016-08-26,0.1,0.168471771501736,0.0691066572893297
2016-08-26,1.6,0.147412800064019,0.0695001511942682
2016-08-26,3.8,0.105294857188585,0.140384840173469
2016-08-26,5,0.0631769143131511,0.2300113419808
2016-08-26,8,0.0631769143131511,0.0881448197921996
2016-09-02,0.1,0.105294857188585,0.0616488155277761
2016-09-02,1.6,0.126353828626302,0.0620752121580592
2016-09-02,3.8,0.115824342907444,0.161241645727582
2016-09-02,5,0.0737064000320096,0.242607890288468
2016-09-02,8,0.0631769143131511,0.0893807354635069
2016-09-02,9,0.0631769143131511,0.0893795761733095
2016-09-09,1.6,0.115824342907444,0.0664942024962606
2016-09-09,5,0.115824342907444,0.244360740809449
2016-09-09,6.2,0.0526474285942926,0.0914039048815714
2016-09-09,8,0.0737064000320096,0.0914075684885626
2016-09-09,9,0.0526474285942926,0.0914063655020263
2016-09-20,0.1,0.126353828626302,0.0656676037737221
2016-09-20,1.6,0.126353828626302,0.0660571533333211
2016-09-20,3.8,0.115824342907444,0.141095643322366
2016-09-20,5,0.126353828626302,0.252202786733804
2016-09-20,6.2,0.0631769143131511,0.0943164086069114
2016-09-20,8,0.0631769143131511,0.0943203858892067
2016-09-20,9,0.147412800064019,0.0943190964672439
2016-09-30,0.1,0.105294857188585,0.0717509968550271
2016-09-30,1.6,0.0947653714697267,0.0720988459066317
2016-09-30,3.8,0.0737064000320096,0.12625047758032
2016-09-30,5,0.105294857188585,0.252987180408959
2016-09-30,8,0.0737064000320096,0.0973547682562109
2016-09-30,9,0.0631769143131511,0.097353203431722
2016-10-05,0.1,0.115824342907444,0.088014931044387
2016-10-05,5,0.0947653714697267,0.12688921641066
2016-10-05,9,0.0526474285942926,0.0991496316642839
2016-10-07,0.1,0.126353828626302,0.088279440087328
2016-10-07,1.6,0.0947653714697267,0.0885488433797793
2016-10-07,3.8,0.115824342907444,0.0886517843834081
2016-10-07,5,0.105294857188585,0.126618388784365
2016-10-07,6.2,0.0842358857508682,0.136173580820501
2016-10-07,8,0.115824342907444,0.100153418560504
2016-10-07,9,0.0526474285942926,0.100151980775008
2016-10-14,0.1,0.0737064000320096,0.0836684546492191
2016-10-14,1.6,0.0315884571565756,0.0841041073541643
2016-10-14,3.8,0.0526474285942926,0.0841959830738363
2016-10-14,5,0.0315884571565756,0.0848580598225676
2016-10-14,6.2,0.0631769143131511,0.113354387254293
2016-10-14,8,0.0421179428754341,0.10800270733541
2016-10-14,9,0.0315884571565756,0.108001595227872
2016-11-04,0.1,0.0526474285942926,0.0685803518278094
2016-11-04,1.6,0.0315884571565756,0.0686477811382027
2016-11-04,3.8,0.0842358857508682,0.0639914881890239
2016-11-04,6.2,0.0631769143131511,0.0742615521304009
2016-11-04,8,0.0421179428754341,0.0744175226756514
2016-11-04,9,0.0631769143131511,0.0744167220907731
2016-12-02,0.1,0.105294857188585,0.0586608127114416
2016-12-02,1.6,0.0526474285942926,0.0586752193122338
2016-12-02,3.8,0.0421179428754341,0.0586995428549844
2016-12-02,5,0.0631769143131511,0.0586824745840686
2016-12-02,6.2,0.0631769143131511,0.0586827880405722
2016-12-02,8,0.0526474285942926,0.0590893755979996
2016-12-02,9,0.0526474285942926,0.0593697169906135
2017-02-06,0.1,0.0421179428754341,0.0426788602594228
2017-02-06,1.6,0.0315884571565756,0.0426860959419858
2017-02-06,3.8,0.0526474285942926,0.0426828055663572
2017-02-06,5,0.0421179428754341,0.0426734857053251
2017-02-06,6.2,0.0526474285942926,0.04267697818435
2017-02-06,8,0.021058971437717,0.0426583654432791
2017-02-06,9,0.0737064000320096,0.0426354596227376
2017-02-27,0.1,0.0737064000320096,0.0487675940280711
2017-02-27,1.6,0.0947653714697267,0.04878124183612
2017-02-27,3.8,0.0526474285942926,0.0487667260036644
2017-02-27,5,0.0421179428754341,0.0487436270829905
2017-02-27,6.2,0.0526474285942926,0.048361206690693
2017-02-27,8,0.0631769143131511,0.0474228583159404
2017-02-27,9,0.0421179428754341,0.0472506105941364
2017-03-13,0.1,0.0526474285942926,0.0528317666957928
2017-03-13,1.6,0.0631769143131511,0.0528463404835077
