"DateTime","Depth","TOT_tn"
2015-01-19,6.2,5.58803154030582
2015-01-19,8,5.58953982588169
2015-01-19,9,5.58956976494495
2015-01-20,0.1,5.55182051997669
2015-01-20,0.8,5.55479286571731
2015-01-20,1.6,5.55924683998188
2015-01-20,2.8,5.56070016334696
2015-01-20,3.8,5.561710093257
2015-01-20,5,5.56540614242238
2015-01-20,6.2,5.77279791973911
2015-01-20,8,6.2794375075482
2015-01-20,9,6.27944593818097
2015-01-21,0.1,5.51661910891825
2015-01-21,0.8,5.51885780597962
2015-01-21,1.6,5.52194161662231
2015-01-21,2.8,5.52127195462528
2015-01-21,3.8,5.52159552887502
2015-01-21,5,5.97539597693797
2015-01-21,6.2,6.06019931976328
2015-01-21,8,6.06016027701841
2015-01-21,9,6.06017166285435
2015-01-22,0.1,5.53507810294452
2015-01-22,0.8,5.53683741334022
2015-01-22,1.6,5.5422173735631
2015-01-22,2.8,5.56227897701632
2015-01-22,3.8,5.58607257763022
2015-01-22,5,5.59886563775445
2015-01-22,6.2,5.64889426651649
2015-01-22,8,6.2267294181026
2015-01-22,9,6.22674318239484
2015-01-23,0.1,5.51271012697177
2015-01-23,0.8,5.51349262714011
2015-01-23,1.6,5.51582899742652
2015-01-23,2.8,5.51664533478356
2015-01-23,3.8,5.51615434784707
2015-01-23,5,5.51563887076151
2015-01-23,6.2,6.10776457574586
2015-01-23,8,6.70886101907947
2015-01-23,9,6.70886747801021
2015-01-24,0.1,5.51203134522604
2015-01-24,0.8,5.5220613690346
2015-01-24,1.6,5.52199252924136
2015-01-24,2.8,5.52107499521161
2015-01-24,3.8,5.51999590974379
2015-01-24,5,5.51972189627699
2015-01-24,6.2,5.51967898631889
2015-01-24,8,5.60422679796756
2015-01-24,9,5.66157973272793
2015-01-25,0.1,5.50311682733706
2015-01-25,0.8,5.51482087488248
2015-01-25,1.6,5.51596631461963
2015-01-25,2.8,5.51583423867926
2015-01-25,3.8,5.5158294875942
2015-01-25,5,5.5170710848612
2015-01-25,6.2,5.51836128894287
2015-01-25,8,5.5183271833572
2015-01-25,9,5.51834318478692
2015-01-26,0.1,5.45480585116636
2015-01-26,0.8,5.45932088127233
2015-01-26,1.6,5.46069763870016
2015-01-26,2.8,5.45946966750406
2015-01-26,3.8,5.45872230815935
2015-01-26,5,5.67315632991965
