DateTime,Depth_m,Reservoir,ch4_umolL,co2_umolL
2015-06-01,9,FCR,0.075710131,109.2807228
2015-06-01,9,FCR,0.123387848,101.7755393
2015-06-01,9,FCR,0.073194004,104.9010691
2015-06-01,100,FCR,0.01723635,11.33803376
2015-06-01,100,FCR,0.017339655,12.5123319
2015-06-08,0.1,FCR,0.399757457,12.13485534
2015-06-08,0.1,FCR,0.414714016,12.15414927
2015-06-08,1.6,FCR,0.500936559,12.23133922
2015-06-08,1.6,FCR,0.516196415,12.58863873
2015-06-08,3.8,FCR,0.097251863,26.40479704
2015-06-08,3.8,FCR,0.099153995,25.43117154
2015-06-08,5,FCR,0.042838926,56.44471007
2015-06-08,5,FCR,0.045606384,51.15036371
2015-06-08,6.2,FCR,0.083586319,54.94121304
2015-06-08,6.2,FCR,0.087819948,82.4929616
2015-06-08,8,FCR,0.189230132,131.022565
2015-06-08,8,FCR,0.242905015,147.7661741
2015-06-08,9,FCR,0.24460714,119.1723999
2015-06-08,9,FCR,0.260824273,88.28788723
2015-06-08,100,FCR,0.014658047,11.50857689
2015-06-08,100,FCR,0.020480342,15.3375978
2015-06-15,0.1,FCR,0.38359795,9.967701779
2015-06-15,0.1,FCR,0.40437513,12.41530285
2015-06-15,1.6,FCR,0.428958563,7.562034748
2015-06-15,3.8,FCR,0.058567342,14.95951591
2015-06-15,3.8,FCR,0.06094836,14.86208509
2015-06-15,5,FCR,0.113928853,47.40692209
2015-06-15,5,FCR,0.14663987,48.50880033
2015-06-15,6.2,FCR,0.101868788,90.98818577
2015-06-15,6.2,FCR,0.100949453,88.25108212
2015-06-15,8,FCR,0.123008258,128.2915237
2015-06-15,8,FCR,0.126207111,119.9232596
2015-06-15,9,FCR,0.133425079,156.0138169
2015-06-15,9,FCR,0.125201067,128.6947869
2015-06-15,100,FCR,0.013365611,9.499805949
2015-06-15,100,FCR,0.017227937,10.34044078
2015-06-22,0.1,FCR,0.382597669,10.15592054
2015-06-22,0.1,FCR,0.391231154,10.13460718
2015-06-22,1.6,FCR,0.745382982,11.1059748
2015-06-22,1.6,FCR,0.684253436,11.82326146
2015-06-22,3.8,FCR,0.173176671,8.646622781
2015-06-22,3.8,FCR,0.173176671,8.487657958
2015-06-22,5,FCR,0.055989014,81.93185514
2015-06-22,5,FCR,0.055989014,127.4905138
2015-06-22,6.2,FCR,0.21917142,64.74716293
2015-06-22,6.2,FCR,0.180617487,55.76821925
2015-06-22,8,FCR,0.27217078,109.7120865
2015-06-22,8,FCR,0.26923804,114.4830709
2015-06-22,9,FCR,0.247198731,122.5950083
2015-06-22,9,FCR,0.289738393,141.4364063
2015-06-22,100,FCR,0.025604563,12.39193132
2015-06-22,100,FCR,0.07112976,7.229706185
2015-06-29,0.1,FCR,0.33456998,9.180124985
2015-06-29,0.1,FCR,0.328996651,8.948568417
2015-06-29,1.6,FCR,0.359256434,10.56288722
2015-06-29,1.6,FCR,0.356984983,10.16108448
2015-06-29,3.8,FCR,0.168374297,13.10305588
2015-06-29,3.8,FCR,0.160336848,9.148537861
2015-06-29,5,FCR,0.078118653,59.40995221
2015-06-29,5,FCR,0.075097646,55.35940495
2015-06-29,6.2,FCR,0.051604137,99.34055811
2015-06-29,6.2,FCR,0.056972792,107.2570245
2015-06-29,8,FCR,0.096095846,179.7312439
2015-06-29,8,FCR,0.07998167,165.9799164
2015-06-29,9,FCR,0.06930729,196.4403254
2015-06-29,9,FCR,0.065077888,240.3552316
2015-06-29,100,FCR,0.025604743,14.34405285
2015-06-29,100,FCR,0.030585694,11.08184103
2015-07-06,0.1,FCR,0.449270395,
2015-07-06,0.1,FCR,0.456399558,
2015-07-06,1.6,FCR,0.546893718,5.714987639
2015-07-06,1.6,FCR,0.527218454,5.872383886
2015-07-06,3.8,FCR,0.191360287,15.45811606
2015-07-06,3.8,FCR,0.222522951,19.93024096
2015-07-06,5,FCR,0.139085583,95.30065356
2015-07-06,5,FCR,0.209186089,106.281171
2015-07-06,6.2,FCR,0.160046004,234.2743814
2015-07-06,6.2,FCR,0.192847662,214.0640999
2015-07-06,8,FCR,0.010593332,199.2820114
2015-07-06,8,FCR,0.006250281,209.9421728
2015-07-06,9,FCR,0.005378278,205.8120801
2015-07-06,9,FCR,0.006342064,281.8402696
2015-07-06,100,FCR,0.019836009,6.787045756
2015-07-13,0.1,FCR,0.464282455,
2015-07-13,0.1,FCR,0.38167183,5.799483046
2015-07-13,1.6,FCR,0.599967752,
2015-07-13,1.6,FCR,0.586296868,
2015-07-13,3.8,FCR,0.26510297,14.24405158
2015-07-13,3.8,FCR,0.26056088,11.3309059
2015-07-13,5,FCR,1.63447981,141.4168848
2015-07-13,5,FCR,2.117567707,147.5766254
2015-07-13,6.2,FCR,1.11833853,357.9162866
2015-07-13,6.2,FCR,0.983192572,187.2428617
2015-07-13,8,FCR,0.143418854,213.4807068
2015-07-13,8,FCR,0.168959826,172.1691148
2015-07-13,9,FCR,0.121652526,201.7176153
2015-07-13,9,FCR,0.244593772,243.8615695
2015-07-13,100,FCR,0.020361312,13.93656425
2015-07-13,100,FCR,0.012214594,12.28811875
2015-07-20,0.1,FCR,0.476534165,5.630424753
2015-07-20,1.6,FCR,0.621544814,6.90698783
2015-07-20,1.6,FCR,0.644198651,5.620236562
2015-07-20,3.8,FCR,0.362599496,25.78327666
2015-07-20,3.8,FCR,0.345845095,29.265935
2015-07-20,5,FCR,9.988710937,237.8403243
2015-07-20,5,FCR,8.626406738,209.0058542
2015-07-20,6.2,FCR,1.925800507,158.6201809
2015-07-20,6.2,FCR,1.697197566,209.6197858
2015-07-20,8,FCR,0.085612405,289.9584101
2015-07-20,8,FCR,0.035420644,268.9059896
2015-07-20,9,FCR,0.03646865,329.7699875
2015-07-20,9,FCR,0.030058253,270.1510184
2015-07-20,100,FCR,0.019650666,9.447207089
2015-07-20,100,FCR,0.021151322,11.53172541
2015-07-23,0.1,FCR,0.450034303,8.469785827
2015-07-23,0.1,FCR,0.487976048,5.818630786
2015-07-23,6,FCR,0.049468954,69.58666619
2015-07-23,6,FCR,0.162742304,63.18382733
2015-07-23,11,FCR,121.6970493,130.7479805
2015-07-23,11,FCR,192.3263508,285.770494
2015-07-27,0.1,FCR,0.678028761,5.961275204
2015-07-27,0.1,FCR,0.700993002,4.325427086
2015-07-27,1.6,FCR,0.801132568,6.706288347
2015-07-27,1.6,FCR,0.709074563,6.195783668
2015-07-27,3.8,FCR,0.383396169,26.75403524
2015-07-27,3.8,FCR,0.40190315,31.74282708
2015-07-27,5,FCR,11.39874463,125.7250201
2015-07-27,5,FCR,10.93020521,124.004953
2015-07-27,6.2,FCR,4.310021138,312.7927191
2015-07-27,6.2,FCR,4.225832154,250.2641348
2015-07-27,8,FCR,0.44580325,318.2714397
2015-07-27,8,FCR,0.473952456,302.4288104
2015-07-27,9,FCR,0.052474997,370.9436208
2015-07-27,9,FCR,0.062985436,327.6965645
2015-08-03,0.1,FCR,0.392049439,6.243719945
2015-08-03,0.1,FCR,0.37064872,8.504769162
2015-08-03,1.6,FCR,0.406274065,8.4422901
2015-08-03,1.6,FCR,0.394897086,8.786098899
2015-08-03,3.8,FCR,0.155391871,16.73602792
2015-08-03,3.8,FCR,0.146508085,14.97278484
2015-08-03,5,FCR,4.292571247,95.37196049
2015-08-03,5,FCR,6.875337429,104.2203436
2015-08-03,6.2,FCR,2.546583815,153.9118178
2015-08-03,6.2,FCR,1.345099052,170.8450097
2015-08-03,8,FCR,0.004413005,224.5002944
2015-08-03,8,FCR,0.003595437,258.0539288
2015-08-03,9,FCR,0.003474308,377.7783733
2015-08-03,9,FCR,0.004655229,386.7020278
2015-08-03,100,FCR,0.016135694,6.864176166
2015-08-03,100,FCR,0.016891294,8.98424232
2015-08-10,0.1,FCR,0.574316271,6.037213594
2015-08-10,0.1,FCR,0.541099701,5.058441452
2015-08-10,1.6,FCR,0.610079779,6.750320623
2015-08-10,1.6,FCR,0.506290756,5.192170563
2015-08-10,3.8,FCR,0.164263411,40.14059381
2015-08-10,3.8,FCR,0.16574081,70.54825582
2015-08-10,5,FCR,16.67024391,123.5808867
2015-08-10,5,FCR,18.31923094,137.916989
2015-08-10,6.2,FCR,2.898508075,254.994597
2015-08-10,6.2,FCR,2.811592156,281.7611339
2015-08-10,8,FCR,0.811917518,371.027764
2015-08-10,8,FCR,0.924153327,363.35964
2015-08-10,9,FCR,0.15391209,353.5707839
2015-08-10,9,FCR,0.079489349,376.2058237
2015-08-10,100,FCR,0.015500923,9.182526705
2015-08-10,100,FCR,0.013702081,10.65841025
2015-08-17,0.1,FCR,0.348279757,4.899577014
2015-08-17,0.1,FCR,0.297556669,5.884978582
2015-08-17,1.6,FCR,0.326592607,
2015-08-17,1.6,FCR,0.336722856,5.407393393
2015-08-17,3.8,FCR,0.439946744,53.57704714
2015-08-17,3.8,FCR,0.473960597,62.09254883
2015-08-17,5,FCR,13.08659536,77.44948077
2015-08-17,5,FCR,12.98889927,78.41190117
2015-08-17,6.2,FCR,7.688457929,177.5118679
2015-08-17,6.2,FCR,8.010683628,195.3947828
2015-08-17,8,FCR,2.385445636,384.6936445
2015-08-17,8,FCR,2.625400943,430.1026041
2015-08-17,9,FCR,0.034624119,419.9133775
2015-08-17,9,FCR,0.040684467,411.924278
2015-08-17,100,FCR,0.018203447,10.98162891
2015-08-17,100,FCR,0.010814769,10.32626791
2015-08-24,0.1,FCR,0.3079844,5.408449923
2015-08-24,0.1,FCR,0.325321817,
2015-08-24,1.6,FCR,0.341171341,5.254026644
2015-08-24,1.6,FCR,0.355544217,
2015-08-24,3.8,FCR,2.905031743,102.10881
2015-08-24,5,FCR,34.94679992,206.0757579
2015-08-24,6.2,FCR,10.94219929,404.9090235
2015-08-24,6.2,FCR,9.374900334,415.9159924
2015-08-24,8,FCR,3.415513648,222.2433599
2015-08-24,8,FCR,3.738192845,196.6359895
2015-08-24,9,FCR,0.035720341,499.1781802
2015-08-24,9,FCR,0.027998653,495.7368147
2015-08-31,0.1,FCR,0.081572457,
2015-08-31,0.1,FCR,0.111901975,
2015-08-31,1.6,FCR,0.18338848,
2015-08-31,1.6,FCR,0.202478972,9.830219383
2015-08-31,3.8,FCR,0.157267641,41.83350702
2015-08-31,3.8,FCR,0.139139895,37.30158019
2015-08-31,5,FCR,66.12070767,315.6281877
2015-08-31,5,FCR,75.1716081,355.2646868
2015-08-31,6.2,FCR,18.01853129,311.7868757
2015-08-31,6.2,FCR,14.88615512,378.8017588
2015-08-31,8,FCR,0.024245296,530.5486192
2015-08-31,8,FCR,0.020341625,569.9698456
2015-08-31,9,FCR,0.023421959,575.1144049
2015-08-31,9,FCR,0.012866619,563.1100707
2015-08-31,100,FCR,0.054217243,
2015-08-31,100,FCR,0.017199573,15.79996305
2015-09-07,0.1,FCR,0.220129704,11.26030503
2015-09-07,0.1,FCR,0.232122252,11.96476219
2015-09-07,1.6,FCR,0.232122252,11.75747475
2015-09-07,1.6,FCR,0.271022374,9.730210033
2015-09-07,3.8,FCR,0.540083154,54.17467871
2015-09-07,3.8,FCR,0.548856745,61.8829635
2015-09-07,5,FCR,42.28872469,212.1456178
2015-09-07,5,FCR,42.06003001,215.161571
2015-09-07,6.2,FCR,18.05126673,271.2660447
2015-09-07,6.2,FCR,18.05412541,280.20063
2015-09-07,8,FCR,8.986909139,451.5596258
2015-09-07,8,FCR,9.014352501,473.6791019
2015-09-07,9,FCR,0.041967072,441.2575225
2015-09-07,9,FCR,0.041967072,400.4435677
2015-09-07,100,FCR,0.029801976,15.43805847
2015-09-07,100,FCR,0.01153379,16.50312735
2015-09-14,0.1,FCR,3.423576015,39.66088697
2015-09-14,0.1,FCR,4.462469951,92.90436509
2015-09-14,1.6,FCR,3.140084159,50.34685877
2015-09-14,1.6,FCR,3.098597546,37.76362743
2015-09-14,3.8,FCR,2.652616455,39.66088697
2015-09-14,3.8,FCR,2.742504117,39.42067423
2015-09-14,5,FCR,66.49116095,502.8904726
2015-09-14,5,FCR,69.17626675,307.8660735
2015-09-14,6.2,FCR,4.418146411,966.7144669
2015-09-14,6.2,FCR,3.611462267,598.9001413
2015-09-14,8,FCR,0.053319581,620.2648335
2015-09-14,8,FCR,0.047073364,696.1883066
2015-09-14,9,FCR,0.014786191,713.3718893
2015-09-14,9,FCR,0.01791707,636.1926967
2015-09-14,100,FCR,0.016505194,17.26637169
2015-09-14,100,FCR,0.015215962,16.42626364
2015-09-21,0.1,FCR,0.390271715,22.55561248
2015-09-21,0.1,FCR,0.40507626,23.37803523
2015-09-21,1.6,FCR,0.555104136,20.34731231
2015-09-21,1.6,FCR,0.419863674,20.85130615
2015-09-21,3.8,FCR,0.399156497,23.86361162
2015-09-21,3.8,FCR,0.410993281,24.49759414
2015-09-21,5,FCR,39.97925632,223.9806909
2015-09-21,5,FCR,48.30405051,241.5056961
2015-09-21,6.2,FCR,7.825702065,613.1179831
2015-09-21,6.2,FCR,8.180435564,622.0264435
2015-09-21,8,FCR,6.314035864,534.4205112
2015-09-21,8,FCR,6.226496791,538.9079858
2015-09-21,9,FCR,0.048353974,672.0103101
2015-09-21,9,FCR,0.041997468,647.4495721
2015-09-21,100,FCR,0.054160412,15.83164757
2015-09-21,100,FCR,0.022818599,18.75430495
2015-09-28,0.1,FCR,0.164855713,36.00675218
2015-09-28,0.1,FCR,0.173824368,51.59619258
2015-09-28,1.6,FCR,0.113917753,42.08634954
2015-09-28,1.6,FCR,0.116919543,37.09778412
2015-09-28,3.8,FCR,0.15887321,45.35562611
2015-09-28,3.8,FCR,0.149894357,39.24291323
2015-09-28,5,FCR,5.697096324,111.0663428
2015-09-28,5,FCR,6.418076544,234.5312096
2015-09-28,6.2,FCR,6.067412609,264.6549973
2015-09-28,6.2,FCR,5.885748301,262.2827759
2015-09-28,8,FCR,0.021613363,632.8569267
2015-09-28,8,FCR,0.021008757,706.8955275
2015-09-28,9,FCR,0.173824368,581.6098787
2015-09-28,9,FCR,0.173824368,573.2580559
2015-09-28,100,FCR,0.012662419,17.31236101
2015-09-28,100,FCR,0.017713177,16.65086656
2015-10-05,0.1,FCR,0.039108699,48.27177239
2015-10-05,0.1,FCR,0.284635845,53.42851712
2015-10-05,1.6,FCR,0.042179259,51.80135111
2015-10-05,1.6,FCR,0.041054482,51.66779805
2015-10-05,3.8,FCR,0.156986836,16.89733587
2015-10-05,3.8,FCR,0.114846879,41.38177072
2015-10-05,5,FCR,0.055097683,79.98181337
2015-10-05,5,FCR,0.033695516,69.1530334
2015-10-05,6.2,FCR,0.019696343,49.40173295
2015-10-05,6.2,FCR,0.024262883,130.9440262
2015-10-05,8,FCR,0.025236878,41.35988155
2015-10-05,8,FCR,0.036980178,111.7343914
2015-10-05,9,FCR,0.021523144,55.75391855
2015-10-05,9,FCR,0.019544099,57.21161917
2015-10-19,0.1,FCR,0.132263129,39.50996537
2015-10-19,0.1,FCR,0.144660908,37.04990919
2015-10-19,1.6,FCR,0.148699861,38.46375786
2015-10-19,1.6,FCR,0.13806842,36.22489187
2015-10-19,3.8,FCR,0.138159583,39.55359671
2015-10-19,3.8,FCR,0.157472029,40.25212625
2015-10-19,5,FCR,0.149853624,40.79841327
2015-10-19,5,FCR,0.118393209,34.01599165
2015-10-19,6.2,FCR,0.179180348,37.48458535
2015-10-19,6.2,FCR,0.121588211,27.07516607
2015-10-19,8,FCR,0.022036507,11.60785008
2015-10-19,8,FCR,0.154922926,35.70441391
2015-10-19,9,FCR,0.174211172,38.00661234
2015-10-19,9,FCR,0.189476393,35.42267764
2015-10-19,100,FCR,0.020074785,15.96884863
2015-11-09,0.1,FCR,0.207354753,27.92334694
2015-11-09,0.1,FCR,0.171581435,29.03372275
2015-11-09,1.6,FCR,0.184996724,25.66738202
2015-11-09,1.6,FCR,0.172297264,28.61445917
2015-11-09,3.8,FCR,0.182404173,73.97865273
2015-11-09,3.8,FCR,0.152448378,20.29380263
2015-11-09,5,FCR,0.082906159,22.30025765
2015-11-09,5,FCR,0.097311805,55.60706145
2015-11-09,6.2,FCR,0.127333216,43.55774278
2015-11-09,6.2,FCR,0.118082381,49.06449326
2015-11-09,8,FCR,0.073113412,101.6741399
2015-11-09,8,FCR,0.077439932,58.33154443
2015-11-09,9,FCR,0.066290277,
2015-11-09,9,FCR,0.079212197,62.52910152
2015-11-09,100,FCR,0.009707506,18.39746079
2015-11-09,100,FCR,0.006295266,11.70989941
2015-12-07,0.1,FCR,0.095331699,31.37938199
2015-12-07,0.1,FCR,0.099990845,30.14567947
2015-12-07,1.6,FCR,0.101502412,29.94030032
2015-12-07,1.6,FCR,0.098016302,31.79116
2015-12-07,3.8,FCR,0.098417404,33.21158782
2015-12-07,3.8,FCR,0.097800319,29.21061386
2015-12-07,5,FCR,0.098417404,31.8369299
2015-12-07,5,FCR,0.095331699,32.40933686
2015-12-07,6.2,FCR,0.095331699,33.23452438
2015-12-07,6.2,FCR,0.101317331,30.62516187
2015-12-07,8,FCR,0.098417404,34.72720115
2015-12-07,8,FCR,0.104586721,26.18706323
2015-12-07,9,FCR,0.098417404,32.50097065
2015-12-07,100,FCR,0.011691796,18.973184
2015-12-07,100,FCR,0.009735565,19.82533544
2016-01-11,0.1,FCR,0.106624435,23.21270476
2016-01-11,0.1,FCR,0.105485762,22.85077486
2016-01-11,1.6,FCR,0.107500223,18.64036891
2016-01-11,1.6,FCR,0.092089341,18.08005373
2016-01-11,3.8,FCR,0.100599712,14.40992816
2016-01-11,3.8,FCR,0.11567527,23.77981485
2016-01-11,5,FCR,0.111597586,23.82710768
2016-01-11,5,FCR,0.100809801,23.57493906
2016-01-11,6.2,FCR,0.112350283,23.40165859
2016-01-11,6.2,FCR,0.100140505,17.76908976
2016-01-11,8,FCR,0.104539659,19.0455048
2016-01-11,8,FCR,0.108358399,21.21802257
2016-01-11,9,FCR,0.109794315,17.19441324
2016-01-11,9,FCR,0.102506896,25.21666836
2016-01-11,100,FCR,0.006965084,20.0287935
2016-01-11,100,FCR,0.005527837,15.78437106
2016-02-05,0.1,FCR,0.279939406,29.58831468
2016-02-05,0.1,FCR,0.275447753,23.62742006
2016-02-05,1.6,FCR,0.251199364,33.63284496
2016-02-05,1.6,FCR,0.254191188,27.72996157
2016-02-05,3.8,FCR,0.264471469,29.53460988
2016-02-05,3.8,FCR,0.275593272,102.7791844
2016-02-05,5,FCR,0.264580762,30.80719239
2016-02-05,5,FCR,0.21810435,27.94402818
2016-02-05,6.2,FCR,0.353616454,46.25972906
2016-02-05,6.2,FCR,0.351376751,42.58333038
2016-02-05,8,FCR,0.360222376,60.37289479
2016-02-05,8,FCR,0.25661011,47.64255724
2016-02-05,9,FCR,0.315309311,163.6555467
2016-02-05,9,FCR,0.315766101,123.3810591
2016-02-05,100,FCR,0.007757377,17.23318794
2016-02-05,100,FCR,0.010175691,11.59764746
2016-03-30,0.1,FCR,0.138188131,12.95967754
2016-03-30,0.1,FCR,0.137675277,15.75169426
2016-03-30,1.6,FCR,0.170954613,15.87093752
2016-03-30,1.6,FCR,0.088311947,171.3881345
2016-03-30,1.6,FCR,0.118760655,18.77343444
2016-03-30,3.8,FCR,0.186239302,15.12624842
2016-03-30,3.8,FCR,0.19625324,15.99021622
2016-03-30,5,FCR,0.172213945,16.87099085
2016-03-30,5,FCR,0.140717694,22.81734325
2016-03-30,6.2,FCR,0.122770088,36.97061955
2016-03-30,6.2,FCR,0.124893877,37.50377486
2016-03-30,8,FCR,0.117800816,48.42983229
2016-03-30,8,FCR,0.124465742,124.484344
2016-03-30,8,FCR,0.086160616,94.91299505
2016-03-30,9,FCR,0.065338683,42.45786883
2016-03-30,9,FCR,0.090359446,55.32646012
2016-03-30,100,FCR,0.007349491,17.08027112
2016-03-30,100,FCR,0.008340722,15.97530444
2016-04-11,0.1,FCR,0.079266711,15.84065471
2016-04-11,0.1,FCR,0.083928974,13.71229849
2016-04-11,1.6,FCR,0.083000023,15.50237022
2016-04-11,1.6,FCR,0.084352666,15.60642315
2016-04-11,1.6,FCR,0.059066738,15.21638324
2016-04-11,3.8,FCR,0.097637358,17.90336932
2016-04-11,3.8,FCR,0.097019255,16.76608649
2016-04-11,5,FCR,0.10020679,19.58322585
2016-04-11,5,FCR,0.111449368,15.95782888
2016-04-11,6.2,FCR,0.104660451,33.42837784
2016-04-11,6.2,FCR,0.099637692,31.94326514
2016-04-11,8,FCR,0.057006003,56.92473712
2016-04-11,8,FCR,0.058199993,39.99461579
2016-04-11,9,FCR,0.081598221,83.17039065
2016-04-11,9,FCR,0.082103553,86.67182068
2016-04-11,100,FCR,0.006037928,9.711705411
2016-04-11,100,FCR,0.005922621,15.25536777
2016-04-18,0.1,FCR,0.164090184,12.26102669
2016-04-18,0.1,FCR,0.163869073,13.20405044
2016-04-18,1.6,FCR,0.171230033,20.50272639
2016-04-18,1.6,FCR,0.176228816,15.75346494
2016-04-18,3.8,FCR,0.195018287,14.35013257
2016-04-18,3.8,FCR,0.187926017,15.41330213
2016-04-18,5,FCR,0.166438901,16.98464951
2016-04-18,5,FCR,0.165323165,15.85955331
2016-04-18,6.2,FCR,0.126744779,34.33721076
2016-04-18,6.2,FCR,0.126590787,39.97045058
2016-04-18,8,FCR,0.079623748,72.11447373
2016-04-18,8,FCR,0.075174346,61.3936403
2016-04-18,9,FCR,0.050889579,
2016-04-18,9,FCR,0.056338689,82.74229929
2016-04-18,100,FCR,0.008297628,13.31850482
2016-04-18,100,FCR,0.009036988,17.16627495
2016-04-18,300,FCR,1.662871093,231.1503668
2016-04-18,300,FCR,1.674307619,230.2261307
2016-04-25,0.1,FCR,0.087356734,17.00858236
2016-04-25,0.1,FCR,0.053763175,12.65682844
2016-04-25,1.6,FCR,0.073929517,17.1502207
2016-04-25,1.6,FCR,0.04673896,14.04510426
2016-04-25,3.8,FCR,0.081496238,18.50603923
2016-04-25,3.8,FCR,0.102456836,19.12231062
2016-04-25,5,FCR,0.084559826,19.0748736
2016-04-25,6.2,FCR,0.054456365,44.4179074
2016-04-25,6.2,FCR,0.059466843,40.73675875
2016-04-25,8,FCR,0.034881403,53.17491902
2016-04-25,8,FCR,0.046187428,58.94530238
2016-04-25,9,FCR,0.026003294,78.7602217
2016-04-25,9,FCR,0.031691422,75.56896489
2016-04-25,100,FCR,0.006178875,16.75689768
2016-04-25,100,FCR,0.004533548,
2016-04-25,300,FCR,0.333857141,189.7630947
2016-04-25,300,FCR,0.49601772,195.8923727
2016-05-02,0.1,FCR,0.151285989,12.52009498
2016-05-02,0.1,FCR,0.15264382,15.33924526
2016-05-02,1.6,FCR,0.188299219,15.79395369
2016-05-02,1.6,FCR,0.164768385,14.76793638
2016-05-02,3.8,FCR,0.183382744,6.684567912
2016-05-02,3.8,FCR,0.159463155,16.48434895
2016-05-02,5,FCR,0.126053092,20.69656273
2016-05-02,5,FCR,0.103570941,18.13439706
2016-05-02,6.2,FCR,0.066648745,52.49057917
2016-05-02,6.2,FCR,0.043626949,61.264696
2016-05-02,8,FCR,0.03744271,84.45020476
2016-05-02,8,FCR,0.035633003,51.16605713
2016-05-02,9,FCR,0.034857283,87.38835843
2016-05-02,9,FCR,0.031615645,87.50827577
2016-05-02,100,FCR,0.006411741,15.09011131
2016-05-02,100,FCR,0.007916968,11.40101944
2016-05-02,300,FCR,1.018444739,164.8158155
2016-05-02,300,FCR,0.765542447,171.1221801
2016-05-09,0.1,FCR,0.227688783,15.95311207
2016-05-09,0.1,FCR,0.213847625,14.67454916
2016-05-09,1.6,FCR,0.248113109,20.4301693
2016-05-09,1.6,FCR,0.235756464,20.61088216
2016-05-09,3.8,FCR,0.125474275,36.13745943
2016-05-09,3.8,FCR,0.123644,34.29788725
2016-05-09,5,FCR,0.106303542,44.41531206
2016-05-09,5,FCR,0.10138638,16.4299002
2016-05-09,6.2,FCR,0.059531844,93.74515526
2016-05-09,6.2,FCR,0.059113884,90.63128829
2016-05-09,8,FCR,0.05963633,99.75940672
2016-05-09,8,FCR,0.056727597,95.08000767
2016-05-09,9,FCR,0.059949781,100.7709925
2016-05-09,9,FCR,0.057859869,
2016-05-09,100,FCR,0.011335234,24.56108318
2016-05-09,100,FCR,0.011580556,18.82233275
2016-05-09,300,FCR,1.569429215,23.02799424
2016-05-09,300,FCR,1.413607454,172.6986858
2016-05-16,0.1,FCR,0.237347885,22.47921005
2016-05-16,0.1,FCR,0.25846592,19.39885638
2016-05-16,1.6,FCR,0.247224309,14.8114623
2016-05-16,1.6,FCR,0.258064724,20.81661332
2016-05-16,3.8,FCR,0.234233697,24.13207891
2016-05-16,3.8,FCR,0.213065309,126.5554142
2016-05-16,5,FCR,0.072297321,51.59552299
2016-05-16,5,FCR,0.097328838,57.25428524
2016-05-16,6.2,FCR,0.053637066,94.52238389
2016-05-16,6.2,FCR,0.053798273,128.8364249
2016-05-16,8,FCR,0.055105719,89.31891646
2016-05-16,8,FCR,0.06369725,84.1806061
2016-05-16,9,FCR,0.059939603,125.5247808
2016-05-16,9,FCR,0.052884724,123.0425044
2016-05-16,100,FCR,0.010441456,11.06792981
2016-05-16,100,FCR,0.01132387,16.0720188
2016-05-16,300,FCR,1.661258412,192.6920863
2016-05-16,300,FCR,1.546284764,185.3988951
2016-05-23,0.1,FCR,0.284204269,14.0259587
2016-05-23,0.1,FCR,0.261734672,11.51070862
2016-05-23,1.6,FCR,0.283072987,16.09545558
2016-05-23,1.6,FCR,0.288590627,14.34719682
2016-05-23,3.8,FCR,0.248743619,19.87779439
2016-05-23,3.8,FCR,0.251050978,26.22114413
2016-05-23,5,FCR,0.098737641,57.3935104
2016-05-23,5,FCR,0.10228521,64.71868201
2016-05-23,6.2,FCR,0.109340374,77.61910087
2016-05-23,6.2,FCR,0.113636997,77.18164373
2016-05-23,8,FCR,0.042179543,88.83258427
2016-05-23,8,FCR,0.056587214,117.9832481
2016-05-23,9,FCR,0.049430891,112.2085604
2016-05-23,9,FCR,0.055951362,136.7165219
2016-05-23,100,FCR,0.010264909,17.89743886
2016-05-23,100,FCR,0.010922235,11.25244515
2016-05-23,300,FCR,1.643965979,198.9441021
2016-05-23,300,FCR,1.583448146,188.9671883
2016-05-30,0.1,FCR,0.530997993,13.34076233
2016-05-30,0.1,FCR,0.428838089,10.56813767
2016-05-30,0.1,FCR,0.427321244,11.10610006
2016-05-30,1.6,FCR,0.493719158,30.47984512
2016-05-30,1.6,FCR,0.424286465,11.15506053
2016-05-30,1.6,FCR,0.404525022,10.97153398
2016-05-30,1.6,FCR,0.416693167,22.53205223
2016-05-30,3.8,FCR,0.182960041,26.6951446
2016-05-30,3.8,FCR,0.22704156,33.45517107
2016-05-30,3.8,FCR,0.184675913,20.23615663
2016-05-30,5,FCR,0.206676306,37.13887781
2016-05-30,5,FCR,0.157707516,47.72923023
2016-05-30,5,FCR,0.195685,51.75593795
2016-05-30,5,FCR,0.136848939,40.85868581
2016-05-30,6.2,FCR,0.118422815,128.1146112
2016-05-30,6.2,FCR,0.111951777,111.2164012
2016-05-30,8,FCR,0.082925437,120.7924924
2016-05-30,8,FCR,0.066005886,130.7967953
2016-05-30,8,FCR,0.098704809,154.7888555
2016-05-30,8,FCR,0.081152231,162.3971244
2016-05-30,9,FCR,0.060015155,164.369054
2016-05-30,9,FCR,0.05926195,129.8959593
2016-05-30,9,FCR,0.064740887,125.333564
2016-05-30,9,FCR,0.064836971,131.0222284
2016-05-30,100,FCR,0.01271321,12.99598394
2016-05-30,100,FCR,0.011664583,21.67247296
2016-05-30,100,FCR,0.010551258,13.03290734
2016-05-30,100,FCR,0.044814093,14.09312775
2016-05-30,300,FCR,1.324876339,235.4518524
2016-05-30,300,FCR,1.484857207,164.539336
2016-05-30,300,FCR,1.501218887,155.6109715
2016-05-30,300,FCR,1.588481179,183.146328
2016-05-31,0.1,FCR,0.41985755,15.26863664
