"DateTime","weir_runoff_m3s","wetland_runoff_m3s"
2014-05-09,0.000286417578125,0.0006015875
2014-05-10,0.000957187109375,0.0020104625
2014-05-11,0.00067149796875,0.001410405
2014-05-12,0.00034200140625,0.000718335
2014-05-13,0.00059574046875,0.001251285
2014-05-14,0.000329678671875,0.0006924525
2014-05-15,0.0091537480530599,0.0192264051770833
2014-05-16,0.0093865445374349,0.0197153676770833
2014-05-17,0.00030800765625,0.000646935
2014-05-18,0,0
2014-05-19,0,0
2014-05-20,0,0
2014-05-21,0,0
2014-05-22,0,0
2014-05-23,0,0
2014-05-24,0,0
2014-05-25,0,0
2014-05-26,0,0
2014-05-27,0.00012274171875,0.000257805
2014-05-28,0.00012274171875,0.000257805
2014-05-29,0.00074199453125,0.001558475
2014-05-30,0.00074199453125,0.001558475
2014-05-31,0,0
2014-06-01,0,0
2014-06-02,0,0
2014-06-03,1.946546875e-05,4.0885e-05
2014-06-04,0.00302155875,0.00634644
2014-06-05,0.00346262765625,0.007272855
2014-06-06,0.000460534375,0.0009673
2014-06-07,0,0
2014-06-08,0.000440441640625,0.0009250975
2014-06-09,0.00046097953125,0.000968235
2014-06-10,7.264140625e-05,0.000152575
2014-06-11,0.00329840546875,0.006927925
2014-06-12,0.005462471875,0.0114733
2014-06-13,0.002243850546875,0.0047129525
2014-06-14,2.7680625e-05,5.814e-05
2014-06-15,0,0
2014-06-16,7.24390625e-06,1.5215e-05
2014-06-17,2.739734375e-05,5.7545e-05
2014-06-18,2.01534375e-05,4.233e-05
2014-06-19,0,0
2014-06-20,0.0017423415625,0.00365959
2014-06-21,0.001808042578125,0.0037975875
2014-06-22,0.0013564315625,0.00284903
2014-06-23,0.001290730546875,0.0027110325
2014-06-24,5.7526328125e-05,0.0001208275
2014-06-25,0.000243480234375,0.0005114025
2014-06-26,0.00019420953125,0.000407915
2014-06-27,0.0002819053125,0.00059211
2014-06-28,0.0002736496875,0.00057477
2014-06-29,0.000229842265625,0.0004827575
2014-06-30,0.00025547921875,0.000536605
2014-07-01,2.5636953125e-05,5.38475e-05
2014-07-02,0.0001067565625,0.00022423
2014-07-03,0.00645820547718099,0.0135647250177083
2014-07-04,0.00635144891468099,0.0133404950177083
2014-07-05,0,0
2014-07-06,0,0
2014-07-07,0,0
2014-07-08,0.0004098675,0.00086088
2014-07-09,0.002027464140625,0.0042584575
2014-07-10,0.00173177921875,0.003637405
2014-07-11,0.000564923515625,0.0011865575
2014-07-12,0.00047546734375,0.000998665
2014-07-13,5.9145078125e-05,0.0001242275
2014-07-14,0.000970036021809896,0.00203745017708333
2014-07-15,0.0014965142249349,0.00314325767708333
2014-07-16,0.000560896875,0.0011781
2014-07-17,0,0
2014-07-18,5.2609375e-06,1.105e-05
2014-07-19,0.000196415078125,0.0004125475
2014-07-20,0.000191154140625,0.0004014975
2014-07-21,0.00015924453125,0.000334475
2014-07-22,0.0004135096875,0.00086853
2014-07-23,0.00025426515625,0.000534055
2014-07-24,0.002380371875,0.0049997
2014-07-25,0.002739066640625,0.0057530975
2014-07-26,0.000358694765625,0.0007533975
2014-07-27,0.00098059828125,0.002059635
2014-07-28,0.000983168046875,0.0020650325
2014-07-29,2.569765625e-06,5.3975e-06
2014-07-30,0,0
2014-07-31,0,0
2014-08-01,0.0029122527405599,0.00611685517708333
2014-08-02,0.0029344093811849,0.00616339267708333
2014-08-03,2.2156640625e-05,4.65375e-05
2014-08-04,0,0
2014-08-05,0.000258656015625,0.0005432775
2014-08-06,0.000291354765625,0.0006119575
2014-08-07,3.269875e-05,6.868e-05
2014-08-08,0.0014551753125,0.00305643
2014-08-09,0.01054356625,0.02214556
2014-08-10,0.0092534225,0.01943576
2014-08-11,0.004273479765625,0.0089759575
2014-08-12,0.00633607078125,0.013308195
2014-08-13,0.0022842990625,0.00479791
2014-08-14,5.6676484375e-05,0.0001190425
2014-08-15,0,0
2014-08-16,0,0
2014-08-17,9.10546875e-06,1.9125e-05
2014-08-18,0.004066603515625,0.0085414375
2014-08-19,0.004641118125,0.00974814
2014-08-20,0.00066680359375,0.001400545
2014-08-21,0.00093499,0.00196384
2014-08-22,0.00150984859375,0.003171265
2014-08-23,0.00697507234375,0.014650345
2014-08-24,0.007217035,0.01515856
2014-08-25,0.000900004765625,0.0018903575
2014-08-26,0,0
2014-08-27,0,0
2014-08-28,0,0
2014-08-29,0,0
2014-08-30,0.0002297815625,0.00048263
2014-08-31,0.0004314778125,0.00090627
2014-09-01,0.00020169625,0.00042364
2014-09-02,0.002005651484375,0.0042126425
2014-09-03,0.002231386171875,0.0046867725
2014-09-04,0.00026972421875,0.000566525
2014-09-05,0.000330690390625,0.0006945775
2014-09-06,0.00152287953125,0.003198635
2014-09-07,0.0012829403125,0.00269467
2014-09-08,0.0001953021875,0.00041021
2014-09-09,0.000148540546875,0.0003119925
2014-09-10,0,0
2014-09-11,0.00046931609375,0.000985745
2014-09-12,0.001123898125,0.00236062
2014-09-13,0.0025245621155599,0.00530255517708333
2014-09-14,0.0019104285999349,0.00401263767708333
2014-09-15,4.0448515625e-05,8.49575e-05
2014-09-16,0,0
2014-09-17,0,0
2014-09-18,0,0
2014-09-19,0.000530241796875,0.0011137125
2014-09-20,0.000530241796875,0.0011137125
2014-09-21,0.000200542890625,0.0004212175
2014-09-22,0.000200542890625,0.0004212175
2014-09-23,0,0
2014-09-24,0.00015442875,0.00032436
2014-09-25,0.0001706971875,0.00035853
2014-09-26,3.26178125e-05,6.851e-05
2014-09-27,1.6349375e-05,3.434e-05
2014-09-28,8.09375e-08,1.7e-07
2014-09-29,0.000117845,0.00024752
2014-09-30,0.0001179259375,0.00024769
2014-10-01,1.61875e-07,3.4e-07
2014-10-02,0,0
2014-10-03,0.001632509375,0.0034289
2014-10-04,0.001632509375,0.0034289
2014-10-05,0,0
2014-10-06,0.00046834484375,0.000983705
2014-10-07,0.00392243359375,0.008238625
2014-10-08,0.0040051921875,0.00841245
2014-10-09,0.0005511034375,0.00115753
2014-10-10,0.00164525703125,0.003455675
2014-10-11,0.00206714375,0.0043418
2014-10-12,0.00313572109375,0.006586225
2014-10-13,0.0034449428125,0.00723571
2014-10-14,0.002637915,0.00554064
2014-10-15,0.00698009046875,0.014660885
2014-10-16,0.00508518171875,0.010680845
2014-10-17,1.18978125e-05,2.499e-05
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,0,0
2014-10-25,0,0
2014-10-26,0,0
2014-10-27,0,0
2014-10-28,1.8615625e-05,3.91e-05
2014-10-29,1.8615625e-05,3.91e-05
2014-10-30,1.67540625e-05,3.519e-05
2014-10-31,0.00093446390625,0.001962735
2014-11-01,0.00253864516468099,0.00533213501770833
2014-11-02,0.00162093532093099,0.00340459001770833
2014-11-03,0,0
2014-11-04,0,0
2014-11-05,0,0
2014-11-06,0.00043224671875,0.000907885
2014-11-07,0.00043224671875,0.000907885
2014-11-08,0,0
2014-11-09,0,0
2014-11-10,0,0
2014-11-11,0,0
2014-11-12,0,0
2014-11-13,0,0
2014-11-14,2.50096875e-05,5.253e-05
2014-11-15,2.50096875e-05,5.253e-05
2014-11-16,0.0001593659375,0.00033473
2014-11-17,0.0039736266468099,0.00834615017708333
2014-11-18,0.0038142607093099,0.00801142017708333
2014-11-19,0,0
2014-11-20,0,0
2014-11-21,0,0
2014-11-22,0,0
2014-11-23,0.00294932203968099,0.00619471501770833
2014-11-24,0.00300937766468099,0.00632085501770833
2014-11-25,7.50290625e-05,0.00015759
2014-11-26,0.007177395859375,0.0150753025
2014-11-27,0.007213696328125,0.0151515475
2014-11-28,5.127390625e-05,0.000107695
2014-11-29,0,0
2014-11-30,0,0
2014-12-01,0.000207038125,0.00043486
2014-12-02,0.002868971328125,0.0060259475
2014-12-03,0.002740037890625,0.0057551375
2014-12-04,0.000516077734375,0.0010839625
2014-12-05,0.00065199203125,0.001369435
2014-12-06,0.000718583359375,0.0015093025
2014-12-07,0.000504564375,0.00105978
2014-12-08,0.000178366015625,0.0003746375
2014-12-09,0.000228547265625,0.0004800375
2014-12-10,5.018125e-05,0.0001054
2014-12-11,0,0
2014-12-12,0,0
2014-12-13,0,0
2014-12-14,0,0
2014-12-15,0,0
2014-12-16,9.842e-05,0.00020672
2014-12-17,9.842e-05,0.00020672
2014-12-18,0,0
2014-12-19,0,0
2014-12-20,0,0
2014-12-21,0,0
2014-12-22,0.00041055546875,0.000862325
2014-12-23,0.00237393734375,0.004986185
2014-12-24,0.004292439375,0.00901578
2014-12-25,0.00252820422718099,0.00531020501770833
2014-12-26,0.00019914672718099,0.000418285017708333
2014-12-27,0,0
2014-12-28,6.883734375e-05,0.000144585
2014-12-29,0.001222318125,0.00256734
2014-12-30,0.001516930625,0.00318614
2014-12-31,0.00036344984375,0.000763385
2015-01-01,0,0
2015-01-02,0,0
2015-01-03,0.0006940390625,0.00145775
2015-01-04,0.00115469484375,0.002425305
2015-01-05,0.00046065578125,0.000967555
2015-01-06,0,0
2015-01-07,0,0
2015-01-08,0,0
2015-01-09,0,0
2015-01-10,0,0
2015-01-11,4.59725e-05,9.656e-05
2015-01-12,0.00264274799977936,0.00555079116555973
2015-01-13,0.00295717177560876,0.00621120249394273
2015-01-14,0.000503949492097727,0.0010584885084987
2015-01-15,0.000518208768723534,0.0010884384949251
2015-01-16,0.00152214927801257,0.00319710118625033
2015-01-17,0.00145100179941771,0.00304766401113217
2015-01-18,0.000303508073860349,0.000637484139691234
2015-01-19,0,0
2015-01-20,0,0
2015-01-21,0,0
2015-01-22,0,0
2015-01-23,0.00245981203125,0.005166555
2015-01-24,0.00288327703125,0.006055995
2015-01-25,0.000423465,0.00088944
2015-01-26,0.000128265703125,0.0002694075
2015-01-27,0.000128265703125,0.0002694075
2015-01-28,0,0
2015-01-29,1.9425e-05,4.08e-05
2015-01-30,1.954640625e-05,4.1055e-05
2015-01-31,1.2140625e-07,2.55e-07
2015-02-01,0.000246211875,0.00051714
2015-02-02,0.00082714078968099,0.00173731501770833
2015-02-03,0.00058092891468099,0.00122017501770833
2015-02-04,0,0
2015-02-05,0,0
2015-02-06,0,0
2015-02-07,0,0
2015-02-08,0,0
2015-02-09,7.1245234375e-05,0.0001496425
2015-02-10,0.000218430078125,0.0004587875
2015-02-11,0.00014718484375,0.000309145
2015-02-12,4.694375e-06,9.86e-06
2015-02-13,4.694375e-06,9.86e-06
2015-02-14,0.0001603371875,0.00033677
2015-02-15,0.0001603371875,0.00033677
2015-02-16,0,0
2015-02-17,0,0
2015-02-18,0,0
2015-02-19,0,0
2015-02-20,0,0
2015-02-21,0.00717740304303819,0.0150753175884663
2015-02-22,0.00895488949578804,0.0188087254274467
2015-02-23,0.00198022921572046,0.00415924592027772
2015-02-24,0.000202742762970612,0.000425838081297347
2015-02-25,8.40440591193446e-05,0.000176524973594299
2015-02-26,0.000118777692470732,0.00024947901430146
2015-02-27,3.6725156910347e-05,7.71370091089913e-05
2015-02-28,1.99152355895976e-06,4.18296840183053e-06
2015-03-01,8.49213989913984e-05,0.000178367726066875
2015-03-02,0.00150265961394147,0.00315616536673421
2015-03-03,0.00187572058160586,0.00393973743781308
2015-03-04,0.0101317915930806,0.0212806742341153
2015-03-05,0.0292150511918314,0.0613628874453911
2015-03-06,0.0195439504254655,0.0410498418202827
2015-03-07,0.000521712410169108,0.00109579749471813
2015-03-08,0.00174318593828512,0.00366136351516256
2015-03-09,0.00316190430086168,0.00664121984428091
2015-03-10,0.00495444637734158,0.0104062503060765
2015-03-11,0.0080509616180151,0.0169101278772209
2015-03-12,0.00698207628782225,0.0146650559867772
2015-03-13,0.006634326206496,0.0139346465495514
2015-03-14,0.0105916999621927,0.0222466593800495
2015-03-15,0.0087357748797411,0.0183485001335103
2015-03-16,0.00283056238958247,0.00594527389935469
2015-03-17,0,0
2015-03-18,0,0
2015-03-19,0.00219684609375,0.004614225
2015-03-20,0.00294373733531901,0.00618298498229167
2015-03-21,0.000746891241569011,0.00156875998229167
2015-03-22,0,0
2015-03-23,0,0
2015-03-24,0,0
2015-03-25,0,0
2015-03-26,0.003182948125,0.00668542
2015-03-27,0.005484183359375,0.0115189025
2015-03-28,0.002301235234375,0.0048334825
2015-03-29,0,0
2015-03-30,6.313125e-05,0.0001326
2015-03-31,6.313125e-05,0.0001326
2015-04-01,0,0
2015-04-02,0,0
2015-04-03,0.0001579090625,0.00033167
2015-04-04,0.000501873203125,0.0010541275
2015-04-05,0.000343964140625,0.0007224575
2015-04-06,0,0
2015-04-07,0.001491030625,0.00313174
2015-04-08,0.0023407934375,0.00491657
2015-04-09,0.0037368034375,0.00784873
2015-04-10,0.0034284315625,0.00720103
2015-04-11,0.0005413909375,0.00113713
2015-04-12,0,0
2015-04-13,0,0
2015-04-14,0.00416569124156901,0.00874955998229167
2015-04-15,0.00428899952281901,0.00900855498229167
2015-04-16,0.00152449828125,0.003202035
2015-04-17,0.0014058034375,0.00295273
2015-04-18,4.6134375e-06,9.69e-06
2015-04-19,0.00944034765625,0.019828375
2015-04-20,0.0115002475,0.02415496
2015-04-21,0.00207665390625,0.004361775
2015-04-22,1.67540625e-05,3.519e-05
2015-04-23,0,0
2015-04-24,0,0
2015-04-25,0.001151416875,0.00241842
2015-04-26,0.002567195859375,0.0053921025
