time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,PHS_frp_ads,CAR_dic,CAR_ch4,SIL_rsi
2016-11-08,0.0143,13.3019,0,441.6,0.4989,0.0484,0.0436,214.1073,21.4107,11.5082,2.3016,0.202,0.4712,0.0436,106.0732,0.1615,82.0653
2016-11-09,0.0143,13.0178,0,441.6,0.485,0.0484,0.044,213.5125,21.3513,11.49,2.298,0.2011,0.4693,0.044,106.0877,0.1612,82.0653
2016-11-10,0.0143,12.7337,0,441.6,0.4712,0.0484,0.0444,212.9178,21.2918,11.4718,2.2944,0.2003,0.4673,0.0444,106.1022,0.1609,82.0653
2016-11-11,0.0143,12.4496,0,441.6,0.4573,0.0484,0.0448,212.3231,21.2323,11.4536,2.2907,0.1994,0.4654,0.0448,106.1167,0.1607,82.0653
2016-11-12,0,12.2381,0,0,0.4435,0.0484,0.0451,211.7283,21.1728,11.4354,2.2871,0.1986,0.4634,0.0451,106.1312,0.1604,82.0653
2016-11-13,0,12.0267,0,0,0.4296,0.0484,0.0455,211.1336,21.1134,11.4172,2.2834,0.1978,0.4614,0.0455,106.1457,0.1601,82.0653
2016-11-14,0,11.8152,0,0,0.4157,0.0484,0.0459,210.5388,21.0539,11.3989,2.2798,0.1969,0.4595,0.0459,106.1601,0.1599,82.0653
2016-11-15,0,11.6037,0,0,0.4019,0.0484,0.0463,209.9441,20.9944,11.3807,2.2761,0.1961,0.4575,0.0463,106.1746,0.1596,82.0653
2016-11-16,0,11.3923,0,0,0.388,0.0484,0.0466,209.3494,20.9349,11.3625,2.2725,0.1952,0.4556,0.0466,106.1891,0.1593,82.0653
2016-11-17,0,11.1808,0,0,0.3742,0.0484,0.047,208.7546,20.8755,11.3443,2.2689,0.1944,0.4536,0.047,106.2036,0.1591,82.0653
2016-11-18,0,10.9693,0,0,0.3603,0.0484,0.0474,208.1599,20.816,11.3261,2.2652,0.1936,0.4517,0.0474,106.2181,0.1588,82.0653
2016-11-19,0,10.7579,0,0,0.3465,0.0484,0.0478,207.5651,20.7565,11.3079,2.2616,0.1927,0.4497,0.0478,106.2326,0.1585,82.0653
2016-11-20,0,10.5464,0,0,0.3326,0.0484,0.0481,206.9704,20.697,11.2897,2.2579,0.1919,0.4477,0.0481,106.2471,0.1583,82.0653
2016-11-21,0,10.3349,0,0,0.3187,0.0484,0.0485,206.3756,20.6376,11.2714,2.2543,0.191,0.4458,0.0485,106.2616,0.158,82.0653
2016-11-22,0,10.1234,0,0,0.3049,0.0484,0.0489,205.7809,20.5781,11.2532,2.2506,0.1902,0.4438,0.0489,106.2761,0.1577,82.0653
2016-11-23,0,9.912,0,0,0.291,0.0484,0.0493,205.1862,20.5186,11.235,2.247,0.1894,0.4419,0.0493,106.2906,0.1575,82.0653
2016-11-24,0,9.7005,0,0,0.2772,0.0484,0.0496,204.5914,20.4591,11.2168,2.2434,0.1885,0.4399,0.0496,106.3051,0.1572,82.0653
2016-11-25,0,9.489,0,0,0.2633,0.0484,0.05,203.9967,20.3997,11.1986,2.2397,0.1877,0.4379,0.05,106.3196,0.1569,82.0653
2016-11-26,0,9.2776,0,0,0.2494,0.0484,0.0504,203.4019,20.3402,11.1804,2.2361,0.1869,0.436,0.0504,106.3341,0.1567,82.0653
2016-11-27,0,9.0661,0,0,0.2356,0.0484,0.0508,202.8072,20.2807,11.1622,2.2324,0.186,0.434,0.0508,106.3486,0.1564,82.0653
2016-11-28,0,8.8546,0,0,0.2217,0.0484,0.0511,202.2124,20.2212,11.144,2.2288,0.1852,0.4321,0.0511,106.3631,0.1561,82.0653
2016-11-29,0,8.6432,0,0,0.2079,0.0484,0.0515,201.6177,20.1618,11.1257,2.2251,0.1843,0.4301,0.0515,106.3775,0.1559,82.0653
2016-11-30,0,8.4317,0,0,0.194,0.0484,0.0519,201.023,20.1023,11.1075,2.2215,0.1835,0.4282,0.0519,106.392,0.1556,82.0653
2016-12-01,0,8.2202,0,0,0.1802,0.0484,0.0523,200.4282,20.0428,11.0893,2.2179,0.1827,0.4262,0.0523,106.4065,0.1553,82.0653
2016-12-02,0,8.0087,0,0,0.1663,0.0484,0.0526,199.8335,19.9833,11.0711,2.2142,0.1818,0.4242,0.0526,106.421,0.1551,82.0653
2016-12-03,0,7.8705,0,0,0.1671,0.0481,0.0522,199.2027,19.9203,11.0093,2.2019,0.1819,0.4244,0.0522,106.4355,0.1541,82.0653
2016-12-04,0,7.7323,0,0,0.168,0.0479,0.0517,198.5719,19.8572,10.9474,2.1895,0.182,0.4246,0.0517,106.45,0.1531,82.0653
2016-12-05,0,7.594,0,0,0.1688,0.0477,0.0512,197.9411,19.7941,10.8856,2.1771,0.182,0.4247,0.0512,106.4645,0.1521,82.0653
2016-12-06,0,7.4558,0,0,0.1697,0.0474,0.0507,197.3103,19.731,10.8238,2.1648,0.1821,0.4249,0.0507,106.479,0.151,82.0653
2016-12-07,0,7.3176,0,0,0.1705,0.0472,0.0503,196.6795,19.668,10.762,2.1524,0.1822,0.4251,0.0503,106.4935,0.15,82.0653
2016-12-08,0,7.1793,0,0,0.1713,0.0469,0.0498,196.0487,19.6049,10.7002,2.14,0.1822,0.4252,0.0498,106.508,0.149,82.0653
2016-12-09,0,7.0411,0,0,0.1722,0.0467,0.0493,195.418,19.5418,10.6383,2.1277,0.1823,0.4254,0.0493,106.5225,0.148,82.0653
2016-12-10,0,6.9029,0,0,0.173,0.0464,0.0488,194.7872,19.4787,10.5765,2.1153,0.1824,0.4255,0.0488,106.537,0.147,82.0653
2016-12-11,0,6.7646,0,0,0.1739,0.0462,0.0483,194.1564,19.4156,10.5147,2.1029,0.1824,0.4257,0.0483,106.5515,0.146,82.0653
2016-12-12,0,6.6264,0,0,0.1747,0.0459,0.0479,193.5256,19.3526,10.4529,2.0906,0.1825,0.4259,0.0479,106.566,0.145,82.0653
2016-12-13,0,6.4882,0,0,0.1755,0.0457,0.0474,192.8948,19.2895,10.391,2.0782,0.1826,0.426,0.0474,106.5805,0.144,82.0653
2016-12-14,0,6.35,0,0,0.1764,0.0455,0.0469,192.264,19.2264,10.3292,2.0658,0.1827,0.4262,0.0469,106.5949,0.143,82.0653
2016-12-15,0,6.2117,0,0,0.1772,0.0452,0.0464,191.6332,19.1633,10.2674,2.0535,0.1827,0.4264,0.0464,106.6094,0.142,82.0653
2016-12-16,0,6.0735,0,0,0.1781,0.045,0.0459,191.0024,19.1002,10.2056,2.0411,0.1828,0.4265,0.0459,106.6239,0.141,82.0653
2016-12-17,0,5.9353,0,0,0.1789,0.0447,0.0455,190.3717,19.0372,10.1437,2.0287,0.1829,0.4267,0.0455,106.6384,0.14,82.0653
2016-12-18,0,5.797,0,0,0.1797,0.0445,0.045,189.7409,18.9741,10.0819,2.0164,0.1829,0.4269,0.045,106.6529,0.139,82.0653
2016-12-19,0,5.6588,0,0,0.1806,0.0442,0.0445,189.1101,18.911,10.0201,2.004,0.183,0.427,0.0445,106.6674,0.138,82.0653
2016-12-20,0,5.5206,0,0,0.1814,0.044,0.044,188.4793,18.8479,9.9583,1.9917,0.1831,0.4272,0.044,106.6819,0.137,82.0653
2016-12-21,0,5.3823,0,0,0.1823,0.0437,0.0436,187.8485,18.7849,9.8964,1.9793,0.1832,0.4274,0.0436,106.6964,0.136,82.0653
2016-12-22,0,5.2441,0,0,0.1831,0.0435,0.0431,187.2177,18.7218,9.8346,1.9669,0.1832,0.4275,0.0431,106.7109,0.135,82.0653
2016-12-23,0,5.1059,0,0,0.1839,0.0433,0.0426,186.5869,18.6587,9.7728,1.9546,0.1833,0.4277,0.0426,106.7254,0.134,82.0653
2016-12-24,0,4.9676,0,0,0.1848,0.043,0.0421,185.9561,18.5956,9.711,1.9422,0.1834,0.4278,0.0421,106.7399,0.133,82.0653
2016-12-25,0,4.8294,0,0,0.1856,0.0428,0.0416,185.3254,18.5325,9.6491,1.9298,0.1834,0.428,0.0416,106.7544,0.132,82.0653
2016-12-26,0,4.6912,0,0,0.1865,0.0425,0.0412,184.6946,18.4695,9.5873,1.9175,0.1835,0.4282,0.0412,106.7689,0.131,82.0653
2016-12-27,0,4.5529,0,0,0.1873,0.0423,0.0407,184.0638,18.4064,9.5255,1.9051,0.1836,0.4283,0.0407,106.7834,0.13,82.0653
2016-12-28,0,4.4147,0,0,0.1881,0.042,0.0402,183.433,18.3433,9.4637,1.8927,0.1836,0.4285,0.0402,106.7979,0.129,82.0653
2016-12-29,0,4.2765,0,0,0.189,0.0418,0.0397,182.8022,18.2802,9.4019,1.8804,0.1837,0.4287,0.0397,106.8124,0.128,82.0653
2016-12-30,0,4.1382,0,0,0.1898,0.0415,0.0392,182.1714,18.2171,9.34,1.868,0.1838,0.4288,0.0392,106.8268,0.127,82.0653
2016-12-31,0,4,0,0,0.1907,0.0413,0.0388,181.5406,18.1541,9.2782,1.8556,0.1839,0.429,0.0388,106.8413,0.126,82.0653
2017-01-01,0,4.0555,0,0,0.1915,0.0411,0.0383,180.9098,18.091,9.2164,1.8433,0.1839,0.4292,0.0383,106.8558,0.125,82.0653
2017-01-02,0,4.1109,0,0,0.1923,0.0408,0.0378,180.2791,18.0279,9.1546,1.8309,0.184,0.4293,0.0378,106.8703,0.124,82.0653
2017-01-03,0,4.1664,0,0,0.1932,0.0406,0.0373,179.6483,17.9648,9.0927,1.8185,0.1841,0.4295,0.0373,106.8848,0.123,82.0653
2017-01-04,0,4.2219,0,0,0.194,0.0403,0.0369,179.0175,17.9017,9.0309,1.8062,0.1841,0.4296,0.0369,106.8993,0.122,82.0653
2017-01-05,0,4.2774,0,0,0.1949,0.0401,0.0364,178.3867,17.8387,8.9691,1.7938,0.1842,0.4298,0.0364,106.9138,0.121,82.0653
2017-01-06,0,4.3328,0,0,0.1957,0.0398,0.0359,177.7559,17.7756,8.9073,1.7815,0.1843,0.43,0.0359,106.9283,0.12,82.0653
2017-01-07,0,4.3883,0,0,0.1965,0.0396,0.0354,177.1251,17.7125,8.8454,1.7691,0.1843,0.4301,0.0354,106.9428,0.119,82.0653
2017-01-08,0,4.4438,0,0,0.1974,0.0393,0.0349,176.4943,17.6494,8.7836,1.7567,0.1844,0.4303,0.0349,106.9573,0.118,82.0653
2017-01-09,0,4.4992,0,0,0.1982,0.0391,0.0345,175.8635,17.5864,8.7218,1.7444,0.1845,0.4305,0.0345,106.9718,0.1169,82.0653
2017-01-10,0,4.5547,0,0,0.1991,0.0389,0.034,175.2328,17.5233,8.66,1.732,0.1846,0.4306,0.034,106.9863,0.1159,82.0653
2017-01-11,0,4.6102,0,0,0.1999,0.0386,0.0335,174.602,17.4602,8.5981,1.7196,0.1846,0.4308,0.0335,107.0008,0.1149,82.0653
2017-01-12,0,4.6657,0,0,0.2007,0.0384,0.033,173.9712,17.3971,8.5363,1.7073,0.1847,0.431,0.033,107.0153,0.1139,82.0653
2017-01-13,0,4.7211,0,0,0.2016,0.0381,0.0325,173.3404,17.334,8.4745,1.6949,0.1848,0.4311,0.0325,107.0298,0.1129,82.0653
2017-01-14,0,4.7766,0,0,0.2024,0.0379,0.0321,172.7096,17.271,8.4127,1.6825,0.1848,0.4313,0.0321,107.0442,0.1119,82.0653
2017-01-15,0,4.8321,0,0,0.2033,0.0376,0.0316,172.0788,17.2079,8.3508,1.6702,0.1849,0.4314,0.0316,107.0587,0.1109,82.0653
2017-01-16,0,4.8876,0,0,0.2041,0.0374,0.0311,171.448,17.1448,8.289,1.6578,0.185,0.4316,0.0311,107.0732,0.1099,82.0653
2017-01-17,0,4.943,0,0,0.2049,0.0371,0.0306,170.8172,17.0817,8.2272,1.6454,0.185,0.4318,0.0306,107.0877,0.1089,82.0653
2017-01-18,0,4.9985,0,0,0.2058,0.0369,0.0302,170.1865,17.0186,8.1654,1.6331,0.1851,0.4319,0.0302,107.1022,0.1079,82.0653
2017-01-19,0,5.054,0,0,0.2066,0.0367,0.0297,169.5557,16.9556,8.1036,1.6207,0.1852,0.4321,0.0297,107.1167,0.1069,82.0653
2017-01-20,0,5.1094,0,0,0.2075,0.0364,0.0292,168.9249,16.8925,8.0417,1.6083,0.1853,0.4323,0.0292,107.1312,0.1059,82.0653
2017-01-21,0,5.1649,0,0,0.2083,0.0362,0.0287,168.2941,16.8294,7.9799,1.596,0.1853,0.4324,0.0287,107.1457,0.1049,82.0653
2017-01-22,0,5.2204,0,0,0.2091,0.0359,0.0282,167.6633,16.7663,7.9181,1.5836,0.1854,0.4326,0.0282,107.1602,0.1039,82.0653
2017-01-23,0,5.2759,0,0,0.21,0.0357,0.0278,167.0325,16.7033,7.8563,1.5713,0.1855,0.4328,0.0278,107.1747,0.1029,82.0653
2017-01-24,0,5.3313,0,0,0.2108,0.0354,0.0273,166.4017,16.6402,7.7944,1.5589,0.1855,0.4329,0.0273,107.1892,0.1019,82.0653
2017-01-25,0,5.3868,0,0,0.2117,0.0352,0.0268,165.7709,16.5771,7.7326,1.5465,0.1856,0.4331,0.0268,107.2037,0.1009,82.0653
2017-01-26,0,5.4423,0,0,0.2125,0.0349,0.0263,165.1402,16.514,7.6708,1.5342,0.1857,0.4332,0.0263,107.2182,0.0999,82.0653
2017-01-27,0,5.4977,0,0,0.2133,0.0347,0.0258,164.5094,16.4509,7.609,1.5218,0.1857,0.4334,0.0258,107.2327,0.0989,82.0653
2017-01-28,0,5.5532,0,0,0.2142,0.0345,0.0254,163.8786,16.3879,7.5471,1.5094,0.1858,0.4336,0.0254,107.2472,0.0979,82.0653
2017-01-29,0,5.6087,0,0,0.215,0.0342,0.0249,163.2478,16.3248,7.4853,1.4971,0.1859,0.4337,0.0249,107.2616,0.0969,82.0653
2017-01-30,0,5.6642,0,0,0.2159,0.034,0.0244,162.617,16.2617,7.4235,1.4847,0.186,0.4339,0.0244,107.2761,0.0959,82.0653
2017-01-31,0,5.7196,0,0,0.2167,0.0337,0.0239,161.9862,16.1986,7.3617,1.4723,0.186,0.4341,0.0239,107.2906,0.0949,82.0653
2017-02-01,0,5.7751,0,0,0.2175,0.0335,0.0235,161.3554,16.1355,7.2998,1.46,0.1861,0.4342,0.0235,107.3051,0.0939,82.0653
2017-02-02,0,5.8306,0,0,0.2184,0.0332,0.023,160.7246,16.0725,7.238,1.4476,0.1862,0.4344,0.023,107.3196,0.0929,82.0653
2017-02-03,0,5.886,0,0,0.2192,0.033,0.0225,160.0939,16.0094,7.1762,1.4352,0.1862,0.4346,0.0225,107.3341,0.0919,82.0653
2017-02-04,0,5.9415,0,0,0.22,0.0327,0.022,159.4631,15.9463,7.1144,1.4229,0.1863,0.4347,0.022,107.3486,0.0909,82.0653
2017-02-05,0,5.997,0,0,0.2209,0.0325,0.0215,158.8323,15.8832,7.0525,1.4105,0.1864,0.4349,0.0215,107.3631,0.0899,82.0653
2017-02-06,0,6.0525,0,0,0.2217,0.0323,0.0211,158.2015,15.8201,6.9907,1.3981,0.1864,0.435,0.0211,107.3776,0.0889,82.0653
2017-02-07,0,6.1079,0,0,0.2191,0.033,0.0231,157.805,15.7805,7.0121,1.4024,0.1864,0.4348,0.0231,107.3921,0.0879,82.0653
2017-02-08,0,6.1634,0,0,0.2165,0.0338,0.0251,157.4085,15.7409,7.0335,1.4067,0.1863,0.4346,0.0251,107.4066,0.0874,82.0653
2017-02-09,0,6.2189,0,0,0.2138,0.0346,0.0271,157.012,15.7012,7.0549,1.411,0.1862,0.4344,0.0271,107.4211,0.0869,82.0653
2017-02-10,0,6.2744,0,0,0.2112,0.0353,0.0291,156.6155,15.6616,7.0763,1.4153,0.1861,0.4342,0.0291,107.4356,0.0865,82.0653
2017-02-11,0,6.3298,0,0,0.2085,0.0361,0.0311,156.219,15.6219,7.0977,1.4195,0.186,0.4339,0.0311,107.4501,0.086,82.0653
2017-02-12,0,6.3853,0,0,0.2059,0.0369,0.0331,155.8225,15.5823,7.1191,1.4238,0.1859,0.4337,0.0331,107.4646,0.0855,82.0653
2017-02-13,0,6.4408,0,0,0.2033,0.0376,0.0351,155.426,15.5426,7.1405,1.4281,0.1858,0.4335,0.0351,107.479,0.085,82.0653
2017-02-14,0,6.4962,0,0,0.2006,0.0384,0.0371,155.0295,15.503,7.1619,1.4324,0.1857,0.4333,0.0371,107.4935,0.0846,82.0653
2017-02-15,0,6.5517,0,0,0.198,0.0392,0.0391,154.633,15.4633,7.1833,1.4367,0.1856,0.4331,0.0391,107.508,0.0841,82.0653
2017-02-16,0,6.6072,0,0,0.1953,0.0399,0.0411,154.2365,15.4237,7.2047,1.4409,0.1855,0.4328,0.0411,107.5225,0.0836,82.0653
2017-02-17,0,6.6627,0,0,0.1927,0.0407,0.0431,153.8401,15.384,7.2261,1.4452,0.1854,0.4326,0.0431,107.537,0.0832,82.0653
2017-02-18,0,6.7181,0,0,0.1901,0.0415,0.0451,153.4436,15.3444,7.2475,1.4495,0.1853,0.4324,0.0451,107.5515,0.0827,82.0653
2017-02-19,0,6.7736,0,0,0.1874,0.0422,0.0471,153.0471,15.3047,7.2689,1.4538,0.1852,0.4322,0.0471,107.566,0.0822,82.0653
2017-02-20,0,6.8291,0,0,0.1848,0.043,0.0491,152.6506,15.2651,7.2903,1.4581,0.1851,0.432,0.0491,107.5805,0.0817,82.0653
2017-02-21,0,6.8845,0,0,0.1821,0.0438,0.0511,152.2541,15.2254,7.3117,1.4623,0.185,0.4317,0.0511,107.595,0.0813,82.0653
2017-02-22,0,6.94,0,0,0.1795,0.0445,0.0531,151.8576,15.1858,7.3331,1.4666,0.1849,0.4315,0.0531,107.6095,0.0808,82.0653
2017-02-23,0,6.9955,0,0,0.1769,0.0453,0.0552,151.4611,15.1461,7.3545,1.4709,0.1848,0.4313,0.0552,107.624,0.0803,82.0653
2017-02-24,0,7.051,0,0,0.1742,0.0461,0.0572,151.0646,15.1065,7.3759,1.4752,0.1848,0.4311,0.0572,107.6385,0.0799,82.0653
2017-02-25,0,7.1064,0,0,0.1716,0.0469,0.0592,150.6681,15.0668,7.3973,1.4795,0.1847,0.4309,0.0592,107.653,0.0794,82.0653
2017-02-26,0,7.1619,0,0,0.1689,0.0476,0.0612,150.2716,15.0272,7.4187,1.4837,0.1846,0.4306,0.0612,107.6675,0.0789,82.0653
2017-02-27,0,7.2174,0,0,0.1663,0.0484,0.0632,149.8751,14.9875,7.4401,1.488,0.1845,0.4304,0.0632,107.682,0.0784,82.0653
2017-02-28,0,7.2728,0,0,0.1821,0.0472,0.0624,152.2541,15.2254,7.4832,1.4966,0.1858,0.4335,0.0624,107.6965,0.0803,82.0653
2017-03-01,0,7.3283,0,0,0.198,0.0461,0.0617,154.633,15.4633,7.5262,1.5052,0.1871,0.4366,0.0617,107.7109,0.0821,82.0653
2017-03-02,0,7.3838,0,0,0.2138,0.0449,0.0609,157.012,15.7012,7.5692,1.5138,0.1885,0.4398,0.0609,107.7254,0.0839,82.0653
2017-03-03,0,7.4393,0,0,0.2296,0.0438,0.0602,159.391,15.9391,7.6123,1.5225,0.1898,0.4429,0.0602,107.7399,0.0857,82.0653
2017-03-04,0,7.4947,0,0,0.2455,0.0426,0.0594,161.77,16.177,7.6553,1.5311,0.1911,0.446,0.0594,107.7544,0.0875,82.0653
2017-03-05,0,7.5502,0,0,0.2613,0.0415,0.0587,164.1489,16.4149,7.6983,1.5397,0.1925,0.4491,0.0587,107.7689,0.0894,82.0653
2017-03-06,0,7.6057,0,0,0.2772,0.0403,0.0579,166.5279,16.6528,7.7414,1.5483,0.1938,0.4522,0.0579,107.7834,0.0912,82.0653
2017-03-07,0,7.6611,0,0,0.293,0.0392,0.0572,168.9069,16.8907,7.7844,1.5569,0.1951,0.4553,0.0572,107.7979,0.093,82.0653
2017-03-08,0,7.7166,0,0,0.3088,0.038,0.0564,171.2858,17.1286,7.8274,1.5655,0.1965,0.4584,0.0564,107.8124,0.0948,82.0653
2017-03-09,0,7.7721,0,0,0.3247,0.0369,0.0557,173.6648,17.3665,7.8705,1.5741,0.1978,0.4615,0.0557,107.8269,0.0966,82.0653
2017-03-10,0,7.8276,0,0,0.3405,0.0357,0.0549,176.0438,17.6044,7.9135,1.5827,0.1991,0.4646,0.0549,107.8414,0.0985,82.0653
2017-03-11,0,7.883,0,0,0.3564,0.0346,0.0542,178.4227,17.8423,7.9566,1.5913,0.2005,0.4677,0.0542,107.8559,0.1003,82.0653
2017-03-12,0,7.9385,0,0,0.3722,0.0334,0.0534,180.8017,18.0802,7.9996,1.5999,0.2018,0.4709,0.0534,107.8704,0.1021,82.0653
2017-03-13,0,7.9012,0,0,0.388,0.0323,0.0526,183.1807,18.3181,8.0426,1.6085,0.2031,0.474,0.0526,107.8849,0.1039,82.0653
2017-03-14,0,7.8638,0,0,0.4078,0.0334,0.0572,183.7754,18.3775,7.9911,1.5982,0.198,0.4619,0.0572,107.8994,0.1034,82.0653
2017-03-15,0,7.8265,0,0,0.4276,0.0346,0.0617,184.3702,18.437,7.9397,1.5879,0.1928,0.4499,0.0617,107.9139,0.1029,82.0653
2017-03-16,0,7.7891,0,0,0.4474,0.0357,0.0662,184.9649,18.4965,7.8882,1.5776,0.1876,0.4378,0.0662,107.9283,0.1023,82.0653
2017-03-17,0,7.7518,0,0,0.4672,0.0369,0.0707,185.5597,18.556,7.8367,1.5673,0.1825,0.4258,0.0707,107.9428,0.1018,82.0653
2017-03-18,0,7.7144,0,0,0.487,0.038,0.0752,186.1544,18.6154,7.7853,1.5571,0.1773,0.4138,0.0752,107.9573,0.1013,82.0653
2017-03-19,0,7.6771,0,0,0.5068,0.0392,0.0797,186.7491,18.6749,7.7338,1.5468,0.1722,0.4017,0.0797,107.9718,0.1008,82.0653
2017-03-20,0,7.6397,0,0,0.5266,0.0403,0.0842,187.3439,18.7344,7.6823,1.5365,0.167,0.3897,0.0842,107.9863,0.1002,82.0653
2017-03-21,0,7.6024,0,0,0.5464,0.0415,0.0887,187.9386,18.7939,7.6308,1.5262,0.1619,0.3777,0.0887,108.0008,0.0997,82.0653
2017-03-22,0,7.565,0,0,0.5662,0.0426,0.0933,188.5334,18.8533,7.5794,1.5159,0.1567,0.3656,0.0933,108.0153,0.0992,82.0653
2017-03-23,0,7.5277,0,0,0.586,0.0438,0.0978,189.1281,18.9128,7.5279,1.5056,0.1515,0.3536,0.0978,108.0298,0.0987,82.0653
2017-03-24,0,7.4903,0,0,0.6058,0.0449,0.1023,189.7229,18.9723,7.4764,1.4953,0.1464,0.3415,0.1023,108.0443,0.0981,82.0653
2017-03-25,0,7.453,0,0,0.6256,0.0461,0.1068,190.3176,19.0318,7.425,1.485,0.1412,0.3295,0.1068,108.0588,0.0976,82.0653
2017-03-26,0,7.4156,0,0,0.6454,0.0472,0.1113,190.9123,19.0912,7.3735,1.4747,0.1361,0.3175,0.1113,108.0733,0.0971,82.0653
2017-03-27,0,7.4876,0,0,0.6652,0.0484,0.1158,191.5071,19.1507,7.322,1.4644,0.1309,0.3054,0.1158,108.0878,0.0966,82.0653
2017-03-28,0,7.5596,0,0,0.6573,0.0507,0.1151,192.1018,19.2102,7.3097,1.4619,0.1331,0.3105,0.1151,108.1023,0.096,82.0653
2017-03-29,0,7.6316,0,0,0.6494,0.053,0.1143,192.6966,19.2697,7.2974,1.4595,0.1352,0.3155,0.1143,108.1168,0.0955,82.0653
2017-03-30,0,7.7037,0,0,0.6414,0.0553,0.1136,193.2913,19.3291,7.285,1.457,0.1374,0.3206,0.1136,108.1313,0.095,82.0653
2017-03-31,0,7.7757,0,0,0.6335,0.0576,0.1128,193.886,19.3886,7.2727,1.4545,0.1395,0.3256,0.1128,108.1457,0.0945,82.0653
2017-04-01,0,7.8477,0,0,0.6256,0.0599,0.1121,194.4808,19.4481,7.2604,1.4521,0.1417,0.3307,0.1121,108.1602,0.0939,82.0653
2017-04-02,0,7.9197,0,0,0.6177,0.0622,0.1113,195.0755,19.5076,7.2481,1.4496,0.1439,0.3357,0.1113,108.1747,0.0934,82.0653
2017-04-03,0,7.9917,0,0,0.6098,0.0645,0.1106,195.6703,19.567,7.2357,1.4471,0.146,0.3408,0.1106,108.1892,0.0929,82.0653
2017-04-04,0,8.0637,0,0,0.6018,0.0668,0.1098,196.265,19.6265,7.2234,1.4447,0.1482,0.3458,0.1098,108.2037,0.0924,82.0653
2017-04-05,0,8.1357,0,0,0.5939,0.0691,0.1091,196.8598,19.686,7.2111,1.4422,0.1504,0.3508,0.1091,108.2182,0.0918,82.0653
2017-04-06,0,8.2077,0,0,0.586,0.0714,0.1083,197.4545,19.7455,7.1987,1.4397,0.1525,0.3559,0.1083,108.2327,0.0913,82.0653
2017-04-07,0,8.2797,0,0,0.5781,0.0737,0.1076,198.0492,19.8049,7.1864,1.4373,0.1547,0.3609,0.1076,108.2472,0.0908,82.0653
2017-04-08,0,8.3517,0,0,0.5702,0.076,0.1068,198.644,19.8644,7.1741,1.4348,0.1569,0.366,0.1068,108.2617,0.0903,82.0653
2017-04-09,0,8.4237,0,0,0.5622,0.0783,0.106,199.2387,19.9239,7.1618,1.4324,0.159,0.371,0.106,108.2762,0.0897,82.0653
2017-04-10,0,8.3742,0,0,0.5543,0.0806,0.1053,199.8335,19.9833,7.1494,1.4299,0.1612,0.3761,0.1053,108.2907,0.0892,82.0653
2017-04-11,0,8.3247,0,0,0.5306,0.0783,0.1098,198.644,19.8644,7.2477,1.4495,0.1579,0.3684,0.1098,108.3052,0.0887,82.0653
2017-04-12,0,8.2751,0,0,0.5068,0.076,0.1143,197.4545,19.7455,7.3459,1.4692,0.1546,0.3607,0.1143,108.3197,0.0882,82.0653
2017-04-13,0,8.2256,0,0,0.4831,0.0737,0.1188,196.265,19.6265,7.4442,1.4888,0.1513,0.353,0.1188,108.3342,0.0876,82.0653
2017-04-14,0,8.1761,0,0,0.4593,0.0714,0.1233,195.0755,19.5076,7.5424,1.5085,0.148,0.3454,0.1233,108.3487,0.0871,82.0653
2017-04-15,0,8.1266,0,0,0.4355,0.0691,0.1279,193.886,19.3886,7.6407,1.5281,0.1447,0.3377,0.1279,108.3632,0.0866,82.0653
2017-04-16,0,8.077,0,0,0.4118,0.0668,0.1324,192.6966,19.2697,7.7389,1.5478,0.1414,0.33,0.1324,108.3776,0.0861,82.0653
2017-04-17,0,8.2051,0,0,0.388,0.0645,0.1369,191.5071,19.1507,7.8372,1.5674,0.1381,0.3223,0.1369,108.3921,0.0855,82.0653
2017-04-18,0.0119,8.3333,0,152.4,0.4831,0.0599,0.1294,189.1281,18.9128,7.4472,1.4894,0.131,0.3056,0.1294,108.4066,0.0894,82.0653
2017-04-19,0.0119,8.4614,0,533.39,0.5781,0.0553,0.1218,186.7491,18.6749,7.0572,1.4114,0.1238,0.2889,0.1218,108.4211,0.0933,82.0653
2017-04-20,0.0119,8.5895,0,533.39,0.6731,0.0507,0.1143,184.3702,18.437,6.6672,1.3334,0.1167,0.2723,0.1143,108.4356,0.0972,82.0653
2017-04-21,0.0119,8.7176,0,533.39,0.7681,0.0461,0.1068,181.9912,18.1991,6.2773,1.2555,0.1095,0.2556,0.1068,108.4501,0.1011,82.0653
2017-04-22,0.0119,8.8457,0,533.39,0.8632,0.0415,0.0993,179.6122,17.9612,5.8873,1.1775,0.1024,0.2389,0.0993,108.4646,0.105,82.0653
2017-04-23,0.0119,8.9739,0,533.39,0.9582,0.0369,0.0918,177.2333,17.7233,5.4973,1.0995,0.0952,0.2222,0.0918,108.4791,0.1088,82.0653
2017-04-24,0.0119,9.0252,0,533.39,1.0532,0.0323,0.0842,174.8543,17.4854,5.1073,1.0215,0.0881,0.2055,0.0842,108.4936,0.1127,82.0653
2017-04-25,0.0119,9.0766,0,533.39,1.0734,0.0411,0.0871,175.6112,17.5611,5.7975,1.1595,0.1051,0.2452,0.0871,108.5081,0.1116,82.0653
